Entry ID,EU SOT Pos,[Entry GB Name],PC Flags,[V],[A],[F],[D],[E],[G],Sell%,EU Order 1,EU Order 2,Buy,Trait 1 ID,[Trait 1 Name],Pad 1,Trait 1 Value,Trait 2 ID,[Trait 2 Name],Pad 2,Trait 2 Value,Trait 3 ID,[Trait 3 Name],Pad 3,Trait 3 Value,Trait 4 ID,[Trait 4 Name],Pad 4,Trait 4 Value,Pad 5,Pad 6,[GB Descr Str]
182,0x802c6e28,Ivy Band,0b00111111,X,X,X,X,X,X,100,23,28,100,48,Poison,0,-10,32,Green,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,"Boosts Defense & Magic Defense, especially to
Green Magic, & protects against Poison."
183,0x802c6e34,Silvite Ring,0b00111111,X,X,X,X,X,X,100,30,47,100,49,Unconscious,0,-10,37,Silver,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,"Boosts Defense & Magic Defense, especially to
Silver Magic, & protects against Death."
184,0x802c6e44,Gem of Fluidity,0b00111111,X,X,X,X,X,X,100,29,21,100,50,Stone,0,-10,17,Defense,0,10,18,MagDef,0,10,-1,None,0,0,0,0,"Boosts Defense & Magic Defense, & protects
against Stone."
185,0x802c6e54,Wind Gem Ring,0b00111111,X,X,X,X,X,X,100,24,62,100,51,Sleep,0,-10,35,Blue,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,"Boosts Defense & Magic Defense, especially to
Blue Magic, & protects against Sleep."
186,0x802c6e64,Eye of Truth,0b00111111,X,X,X,X,X,X,100,25,18,100,52,Confusion,0,-10,34,Purple,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,"Boosts Defense & Magic Defense, especially to
Purple Magic, & protects against Confusion."
187,0x802c6e74,Revered Voice,0b00111111,X,X,X,X,X,X,100,26,42,100,53,Silence,0,-10,34,Purple,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,"Boosts Defense & Magic Defense, especially to
Purple Magic, & protects against Silence."
188,0x802c6e84,Everlasting Gem,0b00111111,X,X,X,X,X,X,100,28,17,100,54,Fatigue,0,-10,17,Defense,0,10,18,MagDef,0,10,-1,None,0,0,0,0,"Boosts Defense & Magic Defense, & protects
against Fatigue. "
189,0x802c6e94,Behemoth's Ring,0b00111111,X,X,X,X,X,X,100,27,2,100,56,Weak,0,-10,36,Yellow,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,"Boosts Defense & Magic Defense, especially to
Yellow Magic, & protects against Weak."
190,0x802c6ea4,Constitution Gem,0b00111111,X,X,X,X,X,X,100,31,9,1000,79,Block Neg States,0,-10,17,Defense,0,10,18,MagDef,0,10,-1,None,0,0,0,0,"A miraculous stone that prevents all adverse
effects, and boosts Defense & Magic Defense."
191,0x802c6eb8,Nomadic Veil,0b00111111,X,X,X,X,X,X,50,34,37,640,17,Defense,0,9,18,MagDef,0,9,-1,None,0,0,-1,None,0,0,0,0,"A veil worn by tribes of nomads in Nasr.
Improves Defense and Magic Defense."
192,0x802c6ec8,Radiant Fur,0b00111111,X,X,X,X,X,X,50,39,41,3580,17,Defense,0,24,18,MagDef,0,24,-1,None,0,0,-1,None,0,0,0,0,"A thick fur, designed to protect sailors from 
the cold. Improves Defense and Magic Defense."
193,0x802c6ed4,Sand Storm Ring,0b00111111,X,X,X,X,X,X,50,35,44,770,16,Attack,0,9,1,Will,0,9,-1,None,0,0,-1,None,0,0,0,0,"An enchanted ring worn by desert nomads.
Improves Attack Power and Will."
194,0x802c6ee4,Skull Cap,0b00111111,X,X,X,X,X,X,50,40,48,4300,16,Attack,0,24,1,Will,0,24,-1,None,0,0,-1,None,0,0,0,0,"A unique hat sometimes worn by Eastern Air
Pirates. Improves Attack Power & Will."
195,0x802c6ef0,Mage's Bane,0b00111111,X,X,X,X,X,X,50,33,31,480,17,Defense,0,4,18,MagDef,0,4,16,Attack,0,4,1,Will,0,4,0,0,"A helm that increases the wearer's Attack,
Defense,Will,and Magic Defense."
196,0x802c6efc,Blue Rogue Patch,0b00111111,X,X,X,X,X,X,50,41,5,6820,17,Defense,0,18,18,MagDef,0,18,16,Attack,0,18,1,Will,0,18,0,0,"Can be worn to show determination. Improves
Attacks, Defense, Will and Magic Defense."
197,0x802c6f10,Assassin Ring,0b00111111,X,X,X,X,X,X,50,36,1,3200,80,PC 1st Strike%,0,40,19,Hit%,0,40,-1,None,0,0,-1,None,0,0,0,0,"A ring crafted in Nasr. Improves chances for
a First Strike, and Hit%."
198,0x802c6f20,Stealth Ring,0b00111111,X,X,X,X,X,X,50,37,51,3000,81,PC Run%,0,100,4,Quick,0,10,20,Dodge%,0,10,-1,None,0,0,0,0,"A ring that improves Agile and Dodge%. In
most cases, you can run away 100% of the time."
199,0x802c6f30,Dhabu Hide,0b00111111,X,X,X,X,X,X,50,38,16,2800,4,Quick,0,50,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"A folded piece of cured Dhabu hide, used as a
armor."
200,0x802c6f3c,Ominous Mask,0b00100101,X,"","",X,"",X,50,42,38,4760,68,Reduce SP,0,1,16,Attack,0,75,17,Defense,0,75,-1,None,0,0,0,0,"Gives a large boost to Attack Power and Defense,
but reduces the party's Spirit to zero."
201,0x802c6f4c,Flash Ribbon,0b00011101,"",X,X,X,"",X,50,43,19,60,4,Quick,0,2,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"An enchanted Ribbon that improves Aika's
Quick."
202,0x802c6f5c,The Unseen Hand,0b00011101,"",X,X,X,"",X,50,44,52,2960,4,Quick,0,30,20,Dodge%,0,5,-1,None,0,0,-1,None,0,0,0,0,"An enchantment that enables a warrior to Attack
faster, and avoid enemies."
203,0x802c6f6c,Crescent Amulet,0b00011101,"",X,X,X,"",X,50,45,11,5710,4,Quick,0,19,17,Defense,0,28,18,MagDef,0,28,-1,None,0,0,0,0,"A magic amulet, in the form of a Crescent Moon.
Improves Quick, Defense and Magic Defense."
204,0x802c6f7c,Skyseer Goggles,0b00110000,X,X,"","","","",50,46,49,40,19,Hit%,0,5,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"A pair of goggles that can zoom in on distant
targets. Improves Hit%."
205,0x802c6f8c,Nocturnal Sight,0b00110000,X,X,"","","","",50,47,36,1930,19,Hit%,0,60,16,Attack,0,6,-1,None,0,0,-1,None,0,0,0,0,"An enchantment that allows a fighter to detect
targets at night."
206,0x802c6f9c,Critical Vision,0b00110000,X,X,"","","","",50,48,12,6660,19,Hit%,0,50,16,Attack,0,19,1,Will,0,19,-1,None,0,0,0,0,"An enchantment that allows a fighter to detect
an enemy's weak points."
207,0x802c6fac,Gem of Purity,0b00000101,"","","",X,"",X,50,49,22,300,79,Block Neg States,0,-3,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,"An enchanted gem that protects the bearer.
Boosts Defense & Resistance to Adverse Effects."
208,0x802c6fbc,Shard of Purity,0b00000101,"","","",X,"",X,50,51,45,4760,79,Block Neg States,0,-9,17,Defense,0,38,-1,None,0,0,-1,None,0,0,0,0,"An enchanted Moon Shard that protects the wearer
from Adverse Effects, and improves Defense."
209,0x802c6fcc,Fortune Ring,0b00011000,"",X,X,"","","",50,16,20,2860,20,Dodge%,0,100,17,Defense,0,8,-1,None,0,0,-1,None,0,0,0,0,"A mysterious ring that allows the wearer to
avoid most normal Attacks. Improves Defense."
210,0x802c6fdc,Black Map,0b00100000,X,"","","","","",100,56,4,777,84,Random Encounter%,0,100,80,PC 1st Strike%,0,25,82,EC 1st Strike%,0,0,83,EC Run%,0,0,0,0,"A map that leads enemy creatures to the holder.
Also improves chances for First Strike."
211,0x802c6fe8,White Map,0b00100000,X,"","","","","",100,57,61,666,84,Random Encounter%,0,5,80,PC 1st Strike%,0,0,82,EC 1st Strike%,0,0,81,PC Run%,0,100,0,0,"A map that leads the holder away from enemies.
Also improves chances of running away."
212,0x802c6ff4,Captain's Hat,0b00100000,X,"","","","","",100,61,7,10,16,Attack,0,80,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"A hat passed down through generations of Nasrian
Air Pirates. Boosts wearer's attack power."
213,0x802c7004,Mesh Tights,0b00010000,"",X,"","","","",100,62,34,10,16,Attack,0,40,1,Will,0,40,-1,None,0,0,-1,None,0,0,0,0,"Given to Aika by a secret admirer.
Improves the wearer's Attack Power and Will."
214,0x802c7010,Black Eyepatch,0b00100101,X,"","",X,"",X,100,52,3,10,16,Attack,0,7,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"Drachma's old leather eyepatch, made from the
hide of a wild beast. Increases Attack Power."
215,0x802c7020,Silver Veil,0b00011000,"",X,X,"","","",100,53,46,100,1,Will,0,16,18,MagDef,0,16,-1,None,0,0,-1,None,0,0,0,0,"A mystic veil that protects the head. The
silver strands increase Will & Magic Defense."
216,0x802c702c,Imperial Crest,0b00000010,"","","","",X,"",100,55,27,1000,17,Defense,0,20,18,MagDef,0,20,-1,None,0,0,-1,None,0,0,0,0,"Given to protect members of the Royal Family.
Improves Defense and Magic Defense."
217,0x802c703c,Gilder's Amulet,0b00110001,X,X,"","","",X,100,54,24,500,17,Defense,0,11,18,MagDef,0,11,16,Attack,0,11,1,Will,0,11,0,0,"Worn around Gilder's neck. Improves Defense,
Magic Defense, Attack Power, and Will."
218,0x802c704c,Valuan Medallion,0b00111111,X,X,X,X,X,X,100,60,57,5000,49,Unconscious,0,-10,17,Defense,0,30,18,MagDef,0,30,-1,None,0,0,0,0,"Enchanted medallion worn by officers in the
Armada. Negates Eterni spells."
219,0x802c7060,Immunity Ring,0b00000101,"","","",X,"",X,50,50,26,1490,79,Block Neg States,0,-6,17,Defense,0,21,-1,None,0,0,-1,None,0,0,0,0,"Sacred Ring. Boosts Defense and Resistance to
adverse effects."
220,0x802c7070,Thermo Ring,0b00111111,X,X,X,X,X,X,50,58,53,2080,33,Red,0,-5,34,Purple,0,-5,-1,None,0,0,-1,None,0,0,0,0,"A ring that increases resistance to Red and 
Purple Attacks."
221,0x802c707c,Slayer Ring,0b00111111,X,X,X,X,X,X,50,59,50,1010,1,Will,0,8,17,Defense,0,8,19,Hit%,0,10,4,Quick,0,8,0,0,"Raises Defense, Hit%, Will, and Quick.
Its background is unknown."
222,0x802c7088,Chance Ring,0b00111111,X,X,X,X,X,X,100,32,8,1000,79,Block Neg States,0,90,17,Defense,0,75,18,MagDef,0,75,-1,None,0,0,0,0,"Boosts Defense and Magic Defense, but leaves
the wearer susceptible to adverse effects."
223,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,63,63,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
224,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,64,64,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
225,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,65,65,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
226,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,66,66,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
227,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,67,67,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
228,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,68,68,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
229,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,69,69,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
230,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,70,70,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
231,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,71,71,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
232,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,72,72,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
233,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,73,73,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
234,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,74,74,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
235,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,75,75,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
236,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,76,76,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
237,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,77,77,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
238,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,78,78,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
239,0x802c7094,DUMMYACCESARRY,0b00000000,"","","","","","",0,79,79,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,"DUMMY
------"
