Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value
71,0x2a9d20,18,Shift_JIS,E%02d%03d%02d.MLD
72,0x2a9d74,13,Shift_JIS,STV%02d.SAMP
73,0x2a9d84,14,Shift_JIS,B7000000.SAMP
74,0x2a9d94,12,Shift_JIS,CR%03d.SAMP
75,0x2a9da0,11,Shift_JIS,CR000.SAMP
76,0x2a9dac,11,Shift_JIS,CR101.SAMP
77,0x2a9db8,11,Shift_JIS,CR100.SAMP
78,0x2a9dc4,10,Shift_JIS,/SOUND/%s
79,0x2a9dd0,20,Shift_JIS,/SOUND/STV%02d.SAMP
80,0x2a9de4,10,Shift_JIS,KO%04dS%s
81,0x2a9df0,12,Shift_JIS,B702%04dS%s
82,0x2a9dfc,10,Shift_JIS,B702%dS%s
83,0x2a9e14,11,Shift_JIS,0123456789
84,0x2a9e20,44,Shift_JIS,Memory Allocate Error(bGetModelPolygonData)
85,0x2a9e88,15,Shift_JIS,/BCHARA/%s.STD
86,0x2a9e98,16,Shift_JIS,/BCHARA/%s0.STD
87,0x2a9ea8,15,Shift_JIS,F05000%02X.MLK
88,0x2a9eb8,9,Shift_JIS,/BEFF/%s
89,0x2a9ec4,9,Shift_JIS,/BCHARA/
90,0x2a9ee8,5,Shift_JIS,アパ
91,0x2a9f0c,7,Shift_JIS,アポス
92,0x2a9f30,11,Shift_JIS,サイレシャ
93,0x2a9f54,7,Shift_JIS,パニカ
94,0x2a9f78,7,Shift_JIS,ダウナ
95,0x2a9f9c,9,Shift_JIS,ダウノス
96,0x2a9fc0,7,Shift_JIS,サプラ
97,0x2a9fe4,9,Shift_JIS,サプリィ
98,0x2aa008,9,Shift_JIS,サプレス
99,0x2aa02c,11,Shift_JIS,サプローネ
100,0x2aa050,7,Shift_JIS,プワザ
101,0x2aa074,11,Shift_JIS,プワゾーク
102,0x2aa098,9,Shift_JIS,スリーパ
103,0x2aa0bc,9,Shift_JIS,クイッカ
104,0x2aa0e0,7,Shift_JIS,キュア
105,0x2aa104,7,Shift_JIS,ライザ
106,0x2aa128,9,Shift_JIS,ライゾン
107,0x2aa14c,7,Shift_JIS,ジェダ
108,0x2aa170,9,Shift_JIS,ジェデス
109,0x2aa194,11,Shift_JIS,ジェドーサ
110,0x2aa1b8,9,Shift_JIS,ウェイバ
111,0x2aa1dc,11,Shift_JIS,ウェイビィ
112,0x2aa200,11,Shift_JIS,ウェボーン
113,0x2aa224,7,Shift_JIS,バーナ
114,0x2aa248,9,Shift_JIS,バーニィ
115,0x2aa26c,9,Shift_JIS,バーネス
116,0x2aa290,9,Shift_JIS,グラシャ
117,0x2aa2b4,9,Shift_JIS,グラシィ
118,0x2aa2d8,11,Shift_JIS,グラシェス
119,0x2aa2fc,11,Shift_JIS,グラゾーバ
120,0x2aa320,11,Shift_JIS,バーノーン
121,0x2aa344,11,Shift_JIS,ウェイベス
122,0x2aa368,7,Shift_JIS,ボルタ
123,0x2aa38c,9,Shift_JIS,ボルティ
124,0x2aa3b0,9,Shift_JIS,ボルテス
125,0x2aa3d4,11,Shift_JIS,ボルドーラ
126,0x2aa3f8,11,Shift_JIS,火山弾乱舞
127,0x2aa41c,11,Shift_JIS,石化灰噴霧
128,0x2aa440,17,Shift_JIS,フェザーティアー
129,0x2aa464,5,Shift_JIS,欠番
130,0x2aa488,9,Shift_JIS,レーザー
131,0x2aa4ac,5,Shift_JIS,怒雷
132,0x2aa4d0,5,Shift_JIS,欠番
133,0x2aa4f4,13,Shift_JIS,パニカリング
134,0x2aa518,15,Shift_JIS,スリーパリング
135,0x2aa53c,17,Shift_JIS,ターゲットサーチ
136,0x2aa560,5,Shift_JIS,欠番
137,0x2aa584,15,Shift_JIS,キャノンボール
138,0x2aa5a8,15,Shift_JIS,チェックメイト
139,0x2aa5cc,9,Shift_JIS,チャージ
140,0x2aa5f0,11,Shift_JIS,毒ガス爆弾
141,0x2aa614,11,Shift_JIS,石化ブレス
142,0x2aa638,5,Shift_JIS,欠番
143,0x2aa65c,13,Shift_JIS,乱射キャノン
144,0x2aa680,5,Shift_JIS,欠番
145,0x2aa6a4,11,Shift_JIS,反撃の構え
146,0x2aa6c8,7,Shift_JIS,ためる
147,0x2aa6ec,13,Shift_JIS,イアイチュン
148,0x2aa710,5,Shift_JIS,発破
149,0x2aa734,13,Shift_JIS,テルミナール
150,0x2aa758,17,Shift_JIS,デヴォルヴェール
151,0x2aa77c,7,Shift_JIS,毒ゲロ
152,0x2aa7a0,9,Shift_JIS,花葬の舞
153,0x2aa7c4,17,Shift_JIS,大艦巨砲キャノン
154,0x2aa7e8,11,Shift_JIS,仲間を呼ぶ
155,0x2aa80c,11,Shift_JIS,仲間を呼ぶ
156,0x2aa830,17,Shift_JIS,スプレーキャノン
157,0x2aa854,17,Shift_JIS,ソリッドレーザー
158,0x2aa878,17,Shift_JIS,トゥームレーザー
159,0x2aa89c,13,Shift_JIS,デスレーザー
160,0x2aa8c0,11,Shift_JIS,様子を見る
161,0x2aa8e4,5,Shift_JIS,欠番
162,0x2aa908,11,Shift_JIS,ナンジャー
163,0x2aa92c,7,Shift_JIS,ガッツ
164,0x2aa950,9,Shift_JIS,永久凍結
165,0x2aa974,5,Shift_JIS,落雷
166,0x2aa998,11,Shift_JIS,疲労かぶり
167,0x2aa9bc,15,Shift_JIS,おやすみなさい
168,0x2aa9e0,15,Shift_JIS,アバランチャー
169,0x2aaa04,13,Shift_JIS,銀色の光と闇
170,0x2aaa28,11,Shift_JIS,フリムーン
171,0x2aaa4c,13,Shift_JIS,ターン回復技
172,0x2aaa70,13,Shift_JIS,銀世界の破滅
173,0x2aaa94,15,Shift_JIS,カタカタ震える
174,0x2aaab8,13,Shift_JIS,銀の無限凍土
175,0x2aaadc,11,Shift_JIS,仲間を呼ぶ
176,0x2aab00,11,Shift_JIS,仲間を呼ぶ
177,0x2aab24,13,Shift_JIS,エクスプロア
178,0x2aab48,7,Shift_JIS,石化液
179,0x2aab6c,11,Shift_JIS,ブリザーダ
180,0x2aab90,13,Shift_JIS,デスマリッジ
181,0x2aabb4,11,Shift_JIS,エンゲイジ
182,0x2aabd8,15,Shift_JIS,ブライサンダー
183,0x2aabfc,13,Shift_JIS,あやしい音波
184,0x2aac20,11,Shift_JIS,様子を見る
185,0x2aac44,13,Shift_JIS,デスマリッジ
186,0x2aac68,11,Shift_JIS,投げキッス
187,0x2aac8c,17,Shift_JIS,ソリッドレーザー
188,0x2aacb0,11,Shift_JIS,仲間を呼ぶ
189,0x2aacd4,9,Shift_JIS,腹ごなし
190,0x2aacf8,11,Shift_JIS,疲労かぶり
191,0x2aad1c,11,Shift_JIS,ネグローラ
192,0x2aad40,11,Shift_JIS,フィサーン
193,0x2aad64,11,Shift_JIS,仲間を呼ぶ
194,0x2aad88,11,Shift_JIS,仲間を呼ぶ
195,0x2aadac,11,Shift_JIS,仲間を呼ぶ
196,0x2aadd0,11,Shift_JIS,手りゅう弾
197,0x2aadf4,11,Shift_JIS,毒ガス爆弾
198,0x2aae18,13,Shift_JIS,サプハネの葉
199,0x2aae3c,11,Shift_JIS,仲間を呼ぶ
200,0x2aae60,11,Shift_JIS,仲間を呼ぶ
201,0x2aae84,15,Shift_JIS,ディスチャージ
202,0x2aaea8,17,Shift_JIS,タタティモルット
203,0x2aaecc,15,Shift_JIS,ラウンドクロウ
204,0x2aaef0,11,Shift_JIS,仲間を呼ぶ
205,0x2aaf14,9,Shift_JIS,サプの葉
206,0x2aaf38,13,Shift_JIS,サプガンの葉
207,0x2aaf5c,13,Shift_JIS,サプヤクの葉
208,0x2aaf80,11,Shift_JIS,仲間を呼ぶ
209,0x2aafa4,11,Shift_JIS,銀色の悪夢
210,0x2aafc8,17,Shift_JIS,果てなき銀の呪縛
211,0x2aafec,11,Shift_JIS,ターン回復
212,0x2ab010,13,Shift_JIS,銀世界の終〒
213,0x2ab034,11,Shift_JIS,仲間を呼ぶ
214,0x2ab058,11,Shift_JIS,仲間を呼ぶ
215,0x2ab07c,11,Shift_JIS,仲間を呼ぶ
216,0x2ab0a0,13,Shift_JIS,銀色の光と闇
217,0x2ab0c4,17,Shift_JIS,使ってないよねえ
218,0x2ab0e8,11,Shift_JIS,疲労ブレス
219,0x2ab10c,11,Shift_JIS,疲労ブレス
220,0x2ab130,9,Shift_JIS,銀の恵み
221,0x2ab154,7,Shift_JIS,ダミー
222,0x2ab178,5,Shift_JIS,欠番
223,0x2ab19c,17,Shift_JIS,エマージェンシー
224,0x2ab1c0,11,Shift_JIS,仲間を呼ぶ
225,0x2ab1e4,11,Shift_JIS,ブラスター
226,0x2ab208,7,Shift_JIS,Ж術？
227,0x2ab22c,13,Shift_JIS,予備ブランク
228,0x2ab250,13,Shift_JIS,予備ブランク
229,0x2ab274,13,Shift_JIS,予備ブランク
230,0x2ab298,13,Shift_JIS,予備ブランク
231,0x2ab2bc,13,Shift_JIS,予備ブランク
232,0x2ab2e0,11,Shift_JIS,仲間を呼ぶ
233,0x2ab304,11,Shift_JIS,仲間を呼ぶ
234,0x2ab328,11,Shift_JIS,仲間を呼ぶ
235,0x2ab34c,11,Shift_JIS,仲間を呼ぶ
236,0x2ab370,11,Shift_JIS,仲間を呼ぶ
237,0x2ab394,11,Shift_JIS,仲間を呼ぶ
238,0x2ab3b8,11,Shift_JIS,仲間を呼ぶ
239,0x2ab3dc,11,Shift_JIS,仲間を呼ぶ
240,0x2ab400,11,Shift_JIS,仲間を呼ぶ
241,0x2ab424,11,Shift_JIS,仲間を呼ぶ
242,0x2ab448,15,Shift_JIS,バイリキの秘薬
243,0x2ab46c,15,Shift_JIS,バイソクの秘薬
244,0x2ab490,13,Shift_JIS,サプガンの葉
245,0x2ab4b4,17,Shift_JIS,キャノンボールΔ
246,0x2ab4d8,7,Shift_JIS,ダミー
247,0x2ab4fc,7,Shift_JIS,ダミー
248,0x2ab520,7,Shift_JIS,ダミー
249,0x2ab544,7,Shift_JIS,ダミー
250,0x2ab568,7,Shift_JIS,ダミー
251,0x2ab58c,7,Shift_JIS,ダミー
252,0x2ab5b0,7,Shift_JIS,ダミー
253,0x2ab5d4,7,Shift_JIS,ダミー
254,0x2ab5f8,7,Shift_JIS,ダミー
255,0x2ab61c,7,Shift_JIS,ダミー
256,0x2ab640,7,Shift_JIS,ダミー
257,0x2ab664,7,Shift_JIS,ダミー
258,0x2ab688,7,Shift_JIS,ダミー
259,0x2ab6ac,7,Shift_JIS,ダミー
260,0x2ab6d0,7,Shift_JIS,ダミー
261,0x2ab6f4,7,Shift_JIS,ダミー
262,0x2ab718,7,Shift_JIS,ダミー
263,0x2ab73c,7,Shift_JIS,ダミー
264,0x2ab760,7,Shift_JIS,ダミー
265,0x2ab784,7,Shift_JIS,ダミー
266,0x2ab7a8,7,Shift_JIS,ダミー
267,0x2ab7cc,7,Shift_JIS,ダミー
268,0x2ab7f0,7,Shift_JIS,ダミー
269,0x2ab814,7,Shift_JIS,ダミー
270,0x2ab838,7,Shift_JIS,ダミー
271,0x2ab85c,7,Shift_JIS,ダミー
272,0x2ab880,7,Shift_JIS,ダミー
273,0x2ab8a4,7,Shift_JIS,ダミー
274,0x2ab8c8,7,Shift_JIS,ダミー
275,0x2ab8ec,7,Shift_JIS,ダミー
276,0x2ab910,7,Shift_JIS,ダミー
277,0x2ab934,7,Shift_JIS,ダミー
278,0x2ab958,7,Shift_JIS,ダミー
279,0x2ab97c,7,Shift_JIS,ダミー
280,0x2ab9a0,7,Shift_JIS,ダミー
281,0x2ab9c4,7,Shift_JIS,ダミー
282,0x2ab9e8,7,Shift_JIS,ダミー
283,0x2aba0c,7,Shift_JIS,ダミー
284,0x2aba30,7,Shift_JIS,ダミー
285,0x2aba54,7,Shift_JIS,ダミー
286,0x2aba78,15,Shift_JIS,レーダーサーチ
287,0x2aba9c,11,Shift_JIS,毒ガス爆弾
288,0x2abac0,13,Shift_JIS,疲労ガス爆弾
289,0x2abae4,7,Shift_JIS,ダミー
290,0x2abb08,7,Shift_JIS,ダミー
291,0x2abb2c,7,Shift_JIS,ダミー
292,0x2abb50,7,Shift_JIS,ダミー
293,0x2abb74,7,Shift_JIS,ダミー
294,0x2abb98,7,Shift_JIS,ダミー
295,0x2abbbc,7,Shift_JIS,ダミー
296,0x2abbe0,7,Shift_JIS,針千本
297,0x2abc04,7,Shift_JIS,ダミー
298,0x2abc28,7,Shift_JIS,ダミー
299,0x2abc4c,7,Shift_JIS,ダミー
300,0x2abc70,7,Shift_JIS,ダミー
301,0x2abc94,7,Shift_JIS,ダミー
302,0x2abcb8,7,Shift_JIS,ダミー
303,0x2abcdc,7,Shift_JIS,ダミー
304,0x2abd00,7,Shift_JIS,ダミー
305,0x2abd24,7,Shift_JIS,ダミー
306,0x2abd48,15,Shift_JIS,ファラオの業火
307,0x2abd6c,15,Shift_JIS,ブラストブレス
308,0x2abd90,17,Shift_JIS,ウォッカ一気飲み
309,0x2abdb4,15,Shift_JIS,フロストブレス
310,0x2abdd8,15,Shift_JIS,フロストブレス
311,0x2abdfc,7,Shift_JIS,ダミー
312,0x2abe20,7,Shift_JIS,ダミー
313,0x2abe44,7,Shift_JIS,ダミー
314,0x2abe68,7,Shift_JIS,ダミー
315,0x2abe8c,7,Shift_JIS,ダミー
316,0x2abeb0,11,Shift_JIS,ダマユーン
317,0x2abed4,11,Shift_JIS,爆睡の花粉
318,0x2abef8,7,Shift_JIS,ダミー
319,0x2abf1c,7,Shift_JIS,ダミー
320,0x2abf40,7,Shift_JIS,ダミー
321,0x2abf64,7,Shift_JIS,ダミー
322,0x2abf88,7,Shift_JIS,ダミー
323,0x2abfac,7,Shift_JIS,ダミー
324,0x2abfd0,7,Shift_JIS,ダミー
325,0x2abff4,7,Shift_JIS,ダミー
326,0x2ac018,11,Shift_JIS,仲間を呼ぶ
327,0x2ac03c,11,Shift_JIS,仲間を呼ぶ
328,0x2ac060,7,Shift_JIS,ダミー
329,0x2ac084,7,Shift_JIS,ダミー
330,0x2ac0a8,7,Shift_JIS,ダミー
331,0x2ac0cc,7,Shift_JIS,ダミー
332,0x2ac0f0,7,Shift_JIS,ダミー
333,0x2ac114,7,Shift_JIS,ダミー
334,0x2ac138,7,Shift_JIS,ダミー
335,0x2ac15c,7,Shift_JIS,ダミー
336,0x2ac180,9,Shift_JIS,ＨＰ吸収
337,0x2ac1a4,9,Shift_JIS,ＨＰ吸収
338,0x2ac1c8,9,Shift_JIS,ＨＰ吸収
339,0x2ac1ec,9,Shift_JIS,ＨＰ吸収
340,0x2ac210,7,Shift_JIS,ダミー
341,0x2ac234,7,Shift_JIS,ダミー
342,0x2ac258,7,Shift_JIS,ダミー
343,0x2ac27c,7,Shift_JIS,ダミー
344,0x2ac2a0,7,Shift_JIS,ダミー
345,0x2ac2c4,7,Shift_JIS,ダミー
346,0x2ac2e8,17,Shift_JIS,ラピッドキャノン
347,0x2ac30c,5,Shift_JIS,欠番
348,0x2ac330,7,Shift_JIS,ダミー
349,0x2ac354,7,Shift_JIS,ダミー
350,0x2ac378,7,Shift_JIS,ダミー
351,0x2ac39c,7,Shift_JIS,ダミー
352,0x2ac3c0,7,Shift_JIS,ダミー
353,0x2ac3e4,7,Shift_JIS,ダミー
354,0x2ac408,7,Shift_JIS,ダミー
355,0x2ac42c,7,Shift_JIS,ダミー
356,0x2ac450,13,Shift_JIS,イラナギュン
357,0x2ac474,7,Shift_JIS,ダミー
358,0x2ac498,7,Shift_JIS,ダミー
359,0x2ac4bc,7,Shift_JIS,ダミー
360,0x2ac4e0,7,Shift_JIS,ダミー
361,0x2ac504,7,Shift_JIS,ダミー
362,0x2ac528,7,Shift_JIS,ダミー
363,0x2ac54c,7,Shift_JIS,ダミー
364,0x2ac570,7,Shift_JIS,ダミー
365,0x2ac594,7,Shift_JIS,ダミー
366,0x2ac5b8,7,Shift_JIS,ダミー
367,0x2ac5dc,7,Shift_JIS,ダミー
368,0x2ac600,7,Shift_JIS,ダミー
369,0x2ac624,7,Shift_JIS,ダミー
370,0x2ac648,7,Shift_JIS,ダミー
371,0x2ac66c,7,Shift_JIS,ダミー
372,0x2ac690,7,Shift_JIS,ダミー
373,0x2ac6b4,7,Shift_JIS,ダミー
374,0x2ac6d8,7,Shift_JIS,ダミー
375,0x2ac6fc,7,Shift_JIS,ダミー
376,0x2ac720,13,Shift_JIS,ヤマナージャ
377,0x2ac744,17,Shift_JIS,ブロードソニック
378,0x2ac768,5,Shift_JIS,欠番
379,0x2ac78c,7,Shift_JIS,ダミー
380,0x2ac7b0,7,Shift_JIS,ダミー
381,0x2ac7d4,7,Shift_JIS,ダミー
382,0x2ac7f8,7,Shift_JIS,ダミー
383,0x2ac81c,7,Shift_JIS,ダミー
384,0x2ac840,7,Shift_JIS,ダミー
385,0x2ac864,7,Shift_JIS,ダミー
386,0x2ac888,15,Shift_JIS,アースシェイク
387,0x2ac8ac,7,Shift_JIS,ダミー
388,0x2ac8d0,7,Shift_JIS,ダミー
389,0x2ac8f4,7,Shift_JIS,ダミー
390,0x2ac918,7,Shift_JIS,ダミー
391,0x2ac93c,7,Shift_JIS,ダミー
392,0x2ac960,7,Shift_JIS,ダミー
393,0x2ac984,7,Shift_JIS,ダミー
394,0x2ac9a8,7,Shift_JIS,ダミー
395,0x2ac9cc,7,Shift_JIS,ダミー
396,0x2ac9f0,5,Shift_JIS,自爆
397,0x2aca14,7,Shift_JIS,毒自爆
398,0x2aca38,7,Shift_JIS,ダミー
399,0x2aca5c,7,Shift_JIS,ダミー
400,0x2aca80,7,Shift_JIS,ダミー
401,0x2acaa4,7,Shift_JIS,ダミー
402,0x2acac8,7,Shift_JIS,ダミー
403,0x2acaec,7,Shift_JIS,ダミー
404,0x2acb10,7,Shift_JIS,ダミー
405,0x2acb34,7,Shift_JIS,ダミー
406,0x2acb58,15,Shift_JIS,チャックモール
407,0x2acb7c,9,Shift_JIS,黄金乱舞
408,0x2acba0,7,Shift_JIS,用心棒
409,0x2acbc4,17,Shift_JIS,バーサク・ルピー
410,0x2acbe8,17,Shift_JIS,名門伝統の火ふき
411,0x2acc0c,17,Shift_JIS,名門伝統のパンチ
412,0x2acc30,17,Shift_JIS,名門伝統の気合い
413,0x2acc54,9,Shift_JIS,サプの葉
414,0x2acc78,13,Shift_JIS,カトラスブギ
415,0x2acc9c,9,Shift_JIS,リベンジ
416,0x2accc0,15,Shift_JIS,アニタバースト
417,0x2acce4,15,Shift_JIS,アニタシールド
418,0x2acd08,15,Shift_JIS,伝説のつのぶえ
419,0x2acd2c,11,Shift_JIS,伝説の発破
420,0x2acd50,13,Shift_JIS,伝説のランプ
421,0x2acd74,13,Shift_JIS,伝説の薬びん
422,0x2acd98,15,Shift_JIS,伝説のこえつぼ
423,0x2acdbc,9,Shift_JIS,月Жガン
424,0x2acde0,17,Shift_JIS,フロックチャージ
425,0x2ace04,13,Shift_JIS,明日なき暴走
426,0x2ace28,17,Shift_JIS,バルア横流し爆雷
427,0x2ace4c,11,Shift_JIS,目標サーチ
428,0x2ace70,15,Shift_JIS,ワイルドダンス
429,0x2ace94,15,Shift_JIS,ワイルドダンス
430,0x2aceb8,15,Shift_JIS,ワイルドダンス
431,0x2acedc,15,Shift_JIS,ワイルドダンス
432,0x2acf00,13,Shift_JIS,ジェルージュ
433,0x2acf24,11,Shift_JIS,投げキッス
434,0x2acf48,7,Shift_JIS,用心棒
435,0x2acf70,10,Shift_JIS,MA010.MLD
436,0x2acf7c,10,Shift_JIS,MA011.MLD
437,0x2acf88,10,Shift_JIS,MA012.MLD
438,0x2acf94,10,Shift_JIS,MA013.MLD
439,0x2acfa0,10,Shift_JIS,MA014.MLD
440,0x2acfac,10,Shift_JIS,MA015.MLD
441,0x2acfb8,10,Shift_JIS,MA016.MLD
442,0x2acfc4,10,Shift_JIS,MA017.MLD
443,0x2acfd0,10,Shift_JIS,MA018.MLD
444,0x2acfdc,10,Shift_JIS,MA019.MLD
445,0x2acfe8,10,Shift_JIS,MA020.MLD
446,0x2acff4,10,Shift_JIS,MA021.MLD
447,0x2ad000,10,Shift_JIS,MA022.MLD
448,0x2ad00c,10,Shift_JIS,MA023.MLD
449,0x2ad018,10,Shift_JIS,MA024.MLD
450,0x2ad024,10,Shift_JIS,MA025.MLD
451,0x2ad070,9,Shift_JIS,tw010003
452,0x2ad07c,9,Shift_JIS,tw010000
453,0x2ad088,9,Shift_JIS,tw010001
454,0x2ad094,9,Shift_JIS,tw010004
455,0x2ad0a0,9,Shift_JIS,tw010002
456,0x2ad0ac,9,Shift_JIS,tw010005
457,0x2ad0b8,11,Shift_JIS,DEAD CHARA
458,0x2ad0c4,9,Shift_JIS,%s%s.STD
459,0x2ad0d0,19,Shift_JIS,ファイナ武器番号%d
460,0x2ad0e4,19,Shift_JIS,ペット番号エラー：
461,0x2ad0f8,26,Shift_JIS,３コンBボタンで復帰します
462,0x2ad114,11,Shift_JIS,MA%03d.MLD
463,0x2ad120,17,Shift_JIS,/BEFF/%s%02d.MLK
464,0x2ad134,13,Shift_JIS,/BEFF/%s.MLK
465,0x2ad144,9,Shift_JIS,/BCHARA/
466,0x2ad150,12,Shift_JIS,PCP%02d.MLK
467,0x2ad15c,11,Shift_JIS,JOUCHU.MLK
468,0x2ad168,28,Shift_JIS,Error: bFreeMldFileId MINUS
469,0x2ad184,15,Shift_JIS,CREW SET ERROR
470,0x2ad1b0,16,Shift_JIS,E67%03d%02d.MLD
471,0x2ad1c0,11,Shift_JIS,CR%03d.MLD
472,0x2ad1cc,11,Shift_JIS,CR%03d.STD
473,0x2ad1d8,12,Shift_JIS,CR%03d0.STD
474,0x2ad1e4,11,Shift_JIS,CR%03d.MLK
475,0x2ad1f0,12,Shift_JIS,CREN%2d.MLK
476,0x2ad1fc,9,Shift_JIS,/BCHARA/
477,0x2ad208,11,Shift_JIS,CREN30.MLK
478,0x2ad214,11,Shift_JIS,CREN31.MLK
479,0x2ad220,11,Shift_JIS,CREN32.MLK
480,0x2ad230,36,Shift_JIS,Error > bDelGetMotMat() > Can't Del
481,0x2ad254,21,Shift_JIS,Error: bAddGetMotMat
482,0x2ad270,20,Shift_JIS,/battle/epevent.evp
483,0x2ad284,25,Shift_JIS,../battle/ebinit%03d.dat
484,0x2ad2a0,24,Shift_JIS,../battle/ecinit000.dat
485,0x2ad2b8,25,Shift_JIS,../battle/ecinit%03d.dat
486,0x2ad6b8,11,Shift_JIS,何もしない
487,0x2ad6c4,17,Shift_JIS,クリティカル攻撃
488,0x2ad6d8,9,Shift_JIS,Ж術失敗
489,0x2ad6e8,16,Shift_JIS,Where is AIKA ?
490,0x2ad6f8,38,Shift_JIS,CONFUSION ENEMY KANSETSU TARGET ERROR
491,0x2ad720,36,Shift_JIS,ENEMY KANSETSU TARGET(PLAYER) ERROR
492,0x2ad744,17,Shift_JIS,ENEMY DATA ERROR
493,0x2ad768,32,Shift_JIS,Manship Mem Error 1 X:%5d Z:%5d
