[Event Name],Task ID
M90020000,"\h(《Merchant Ship》)Say, you must be members of the infamous Dyne
Clan. We've been hearing a lot about you guys
lately!\e"
M90020001,"\h(《Merchant Ship》)We hear you've been really stirring things up
over in Valua. Keep up the good work.
We're behind you all the way.\c"
M90020002,\h(《Merchant Ship》)I saw a Moon Stone hit Shrine Island yesterday.\e
M90020003,"\h(《Merchant Ship》)That stone is as good as gone. You'd have to be
crazy to go after it. Shrine Island is haunted,
you know.\c"
M90020004,"\h(《Merchant Ship》)You're going to Valua? Just head north from
here. It should be easy to find. But, you'll
need a passport to get in.\e"
M90020005,"\h(《Merchant Ship》)Passports are usually only issued to a very
small number of merchants who are permitted to
trade with Valua.\c"
M90020006,"\h(《Merchant Ship》)I just heard that the Ship Parts Merchant in
Sailors' Island just got in a shipment of
Secondary Cannons.\e"
M90020007,"\h(《Merchant Ship》)All of the stores in Sailors' Island get regular
shipments of new goods every now and then. You
should check back there often.\c"
M90020008,"\h(《Merchant Ship》)A Valuan ship! Please spare me! I have done
nothing wrong! I have a family to feed!!\e"
M90020009,"\h(《Merchant Ship》)What? You're Air Pirates? Heh… You scared me
there for a second. But wait… I suppose I
should still be scared, huh?\c"
M90020010,"\h(《Merchant Ship》)You said you sailed around the world? Ha! Yeah,
right! What kind of fool do you take me for?
Everyone knows the world is flat!\c"
M90020011,"\h(《Merchant Ship》)That massive island came up from Deep Sky and
now the sky rifts are gone!\e"
M90020012,"\h(《Merchant Ship》)I wonder if the sky rifts were formed when the
island sank into Deep Sky in the first place.\c"
M90020013,\h(《Merchant Ship》)I can't believe that island rose from Deep Sky!\e
M90020014,"\h(《Merchant Ship》)Think of the impact that it's going to have on
all of the trade routes.\c"
M90200000,"\h(《Merchant Ship》)This region is called Mid Ocean. All of the
trade routes pass through here.\e"
M90200001,"\h(《Merchant Ship》)That's Sailors' Island, over there. It's in the
middle of all of the trade routes, so it's a
great place to gather information.\c"
M90200002,"\h(《Merchant Ship》)Wow! That's an impressive weapon you have there.
Hey, is that a Harpoon Cannon? I've heard those
things can blast through stone reefs!\e"
M90200003,"\h(《Merchant Ship》)If you pass through that stone reef, and
continue west, you'll see Nasr. You'll know
you're there when you see a huge desert.\c"
M90200004,"\h(《Merchant Ship》)Have you heard? They say that Nasrad, the
capital of Nasr, has been destroyed.\e"
M90200005,"\h(《Merchant Ship》)An Admiral named Ramirez leveled the place. Some
of the merchants are helping the refugees.\c"
M90200006,\h(《Merchant Ship》)They've reopened the route to Cape Victory!\e
M90200007,"\h(《Merchant Ship》)Now that engineers are developing engines that
can power through sky rifts, it's even safe to
go to Esparanza now!\e"
M90200008,"\h(《Merchant Ship》)A few advances in technology can really change
the world.\c"
M90200009,"\h(《Merchant Ship》)I heard a rumble, then there were some strong
gusts of wind. I was trying to keep control of
my ship, and that island came out of nowhere!\e"
M90200010,"\h(《Merchant Ship》)Some merchants see this as an opportunity to
make a profit, but not me! I'm more concerned
with staying alive!\c"
M90200011,"\h(《Merchant Ship》)You guys are amazing! You actually defeated the
Valuan Armada! I can't believe it!\e"
M90200012,"\h(《Merchant Ship》)But the Valuans still have a base on that huge
island! I hope you can send that thing back into
Deep Sky where it belongs!\c"
M91200000,"\h(《Merchant Ship》)Just recently, trade routes have been
established in North Ocean!\e"
M91200001,"\h(《Merchant Ship》)I heard that Gordo, the Air Pirate, actually
opened a restaurant out there, and I heard
that the food is really good, too!\c"
M91200002,"\h(《Merchant Ship》)I'm not about to let that new continent scare me
away! Trade has been better than ever, lately.\e"
M91200003,"\h(《Merchant Ship》)I know Air Pirates spend all their time going
after treasure, but we have to make an honest
living.\c"
M90210000,"\h(《Merchant Ship》)If you head due north from here, you'll run into
Valua.\e"
M90210001,"\h(《Merchant Ship》)Be careful, they won't let you in without a
Valuan Passport. And forget about sneaking
in, there are patrols all over the place.\c"
M90210002,"\h(《Merchant Ship》)You guys are pirates, aren't you? If you are,
I'd stay clear of Valua. If they catch you,
you're as good as dead.\e"
M90210003,"\h(《Merchant Ship》)Valua has strict laws against piracy. If they
even think you're a pirate, they bring you to
the Coliseum and execute you.\c"
M90210004,\h(《Merchant Ship》)Did you hear what happened in Valua?\e
M90210005,"\h(《Merchant Ship》)There's rumors that someone actually broke out
of the Grand Fortress. I'd like to meet that
guy, and shake his hand.\c"
M90210006,"\h(《Merchant Ship》)I've seen a lot of Valuan construction ships in
the area. They must be working on something
pretty big.\c"
M90210007,"\h(《Merchant Ship》)Hey, did you hear? Valua is constructing a new
base. They are building it on Dangral Island.\e"
M90210008,"\h(《Merchant Ship》)None of our ships can fly low enough to get a
good look at it, but there's been lots of
construction ships in the area.\e"
M90210009,"\h(《Merchant Ship》)With that ship of yours, you might be able to
see what's going on. Go south and and start
searching under the clouds. You can't miss it.\c"
M90210010,"\h(《Merchant Ship》)You should be able to see the base, if you fly
south from here and search under the clouds.\c"
M90210011,"\h(《Merchant Ship》)There's been a lot of Valuan ships around here
lately, so we figured that they were up to
something…\e"
M90210012,"\h(《Merchant Ship》)But I never would have guessed that they were
capable of raising an entire continent out of
Deep Sky.\c"
M90210013,"\h(《Merchant Ship》)I can't believe it! You guys were amazing! I
never thought I'd see all of the Air Pirates
join forces and attack the Armada head on.\e"
M90210014,"\h(《Merchant Ship》)By winning that battle, you guys changed the 
course of the world! Who knows what would 
have happened if the Armada had won?\c"
M90050000,"\h(《Nasr Merchant Ship》)Welcome to Nasr, the desert kingdom!\e"
M90050001,"\h(《Nasr Merchant Ship》)There's a port called Maramba nearby. Your ship
looks like it's been through quite a bit. Maybe
you should restock your supplies there.\c"
M90050002,"\h(《Nasr Merchant Ship》)It looks like your ship is from Nasr, but you
don't look Nasrean. I should warn you…\e"
M90050003,"\h(《Nasr Merchant Ship》)With a ship that small, you would never make it
through the stone reefs that surround our
beautiful desert. You should turn back.\c"
M90050004,"\h(《Nasr Merchant Ship》)If you go southwest from here, you'll reach
South Ocean, there are some really strong
headwinds there, so be careful.\e"
M90050005,"\h(《Nasr Merchant Ship》)It is uncharted territory… no one has ever made
it through South Ocean before, although many
have tried.\c"
M90050006,"\h(《Nasr Merchant Ship》)Cape Victory? I've heard of it. It's on the
southern tip of Nasr.\e"
M90050007,"\h(《Nasr Merchant Ship》)If you want to go there, although I can't
imagine why anyone would go there, you'll have
to fly through a sky rift. Good luck trying…\c"
M90050008,"\h(《Nasr Merchant Ship》)Items from the newly discovered continent have
already begun to make their way into the
marketplaces of the rest of the world.\e"
M90050009,"\h(《Nasr Merchant Ship》)Nasrad may have been destroyed, but as long as
there are goods to trade, merchants like us
will survive.\c"
M90050010,"\h(《Nasr Merchant Ship》)Soltis… Yes, I've heard that name before. It
was the name of an ancient civilization.
Some of our historians have records of it.\e"
M90050011,"\h(《Nasr Merchant Ship》)The legends state that the Moons themselves
pushed the entire continent into Deep Sky.\c"
M90060000,"\h(《Nasr Merchant Ship》)Hail, travelers! I am a merchant from the
Kingdom of Nasr.\e"
M90060001,"\h(《Nasr Merchant Ship》)My primary trade is in carpets and Red Moon
Stones.\c"
M90060002,"\h(《Nasr Merchant Ship》)During ship battles, sometimes your gunners will
lose sight of their targets. Any gunner worth
his salt will shout “Lost” when this happens.\e"
M90060003,"\h(《Nasr Merchant Ship》)This often happens when your opponent gets
behind you in the heat of battle.\c"
M90060004,"\h(《Nasr Merchant Ship》)I heard that the Valuan Armada attacked Nasrad,
and destroyed the city!\e"
M90060005,"\h(《Nasr Merchant Ship》)I'll bet they burned my shop to the ground, too.
Damn Valuans!\c"
M90060006,"\h(《Nasr Merchant Ship》)My shop in Nasrad is gone… destroyed in the
attack. I have no idea what I'm going to do
now…\c"
M90060007,"\h(《Nasr Merchant Ship》)First, the Armada leveled Nasrad, now it looks
like they're going to destroy the rest of the
world too.\e"
M90060008,"\h(《Nasr Merchant Ship》)Please… I know who you are… I've heard of
tales of your bravery… I beg you. Please… stop
them. You're the only one who can.\c"
M91060000,"\h(《Nasr Merchant Ship》)Welcome to Nasrad, the capital of our kingdom!\e"
M91060001,"\h(《Nasr Merchant Ship》)We have riches beyond your wildest dreams…
We are truly blessed by the Red Moon.
Enjoy your stay…\c"
M91060002,"\h(《Nasr Merchant Ship》)Your ship is able to fly beneath the clouds, I'm
sure you've seen some amazing things.\e"
M91060003,"\h(《Nasr Merchant Ship》)I bet there're strange creatures and sunken
ships down there, eh?\e"
M90220002,"\h(《Nasr Merchant Ship》)The Nasr fleet protects our trade routes from
Black Pirates. That's why Nasr is so profitable.
Everyone trades with us, because it's safe.\c"
M90220003,"\h(《Nasr Merchant Ship》)The capitol of Nasr, may have been
destroyed, but not the spirit of the Nasr
people. They've already started rebuilding.\e"
M90220004,"\h(《Nasr Merchant Ship》)I know that a new city will rise from the ashes
of the old.\c"
M90230000,"\h(《Nasr Merchant Ship》)If you keep heading south, you'll run into South
Ocean. Traveling through there is almost
impossible.\e"
M90230001,"\h(《Nasr Merchant Ship》)There are some really strong headwinds there…
Most ships can't handle it. It's best to
avoid that area completely.\c"
M90230002,"\h(《Nasr Merchant Ship》)What?!
You're really going to try to cross South Ocean?
But, no one has ever crossed it before!!\e"
M90230003,"\h(《Nasr Merchant Ship》)What is it with young people these days?
You could get killed! Well, don't say I didn't
warn you.\c"
M90230004,"\h(《Nasr Merchant Ship》)What?! You mean to tell me that you crossed
South Ocean and discovered a new continent?\e"
M90230005,"\h(《Nasr Merchant Ship》)Hmm… If that's true, it might be possible to
start a new trade route through South Ocean.\c"
M90230006,"\h(《Nasr Merchant Ship》)We tried to set up a trade route with the new
continent through South Ocean, but the headwinds
were too strong.\e"
M90230007,"\h(《Nasr Merchant Ship》)Trade routes have opened in North Ocean, but
that doesn't help us here in the South.\c"
M90230008,"\h(《Nasr Merchant Ship》)I don't know if it has anything to do with the
appearance of that huge island, but the
skies of South Ocean are calm.\e"
M90230009,"\h(《Nasr Merchant Ship》)Once the war is over, I may be able to open up
that trade route to the new continent like I've
been wanting to.\e"
M90230010,"\h(《Nasr Merchant Ship》)I'm counting on you, Vyse! It's entirely on your
shoulders! Think of the possibilities! Think of
the money!\c"
M90150000,"\h(《Valuan Merchant Ship》)I don't think I've ever seen a ship like that
around here before. I'll bet it's a Moon Stone
Trader coming to dig up Yellow Moon Stones.\e"
M90150001,"\h(《Valuan Merchant Ship》)Just so you know, the Moon Stones in this area
have already been mined, so there's hardly any
left.\e"
M90150002,"\h(《Valuan Merchant Ship》)Valua is trying to expand because we need to
find new sources of Moon Stones as soon as
possible.\c"
M90150003,"\h(《Valuan Merchant Ship》)Valua is trying to expand because we need to
find new sources of Moon Stones as soon as
possible.\c"
M90150004,"\h(《Valuan Merchant Ship》)Ah, protecting us from Air Pirates… Good. It's
always nice to see that the Valuan Armada is
looking out for us.\e"
M90150005,"\h(《Valuan Merchant Ship》)I've heard that there's an Air Pirate named Vyse
who thinks he can outwit the Armada. I hope you
catch him!\c"
M90150006,"\h(《Valuan Merchant Ship》)It's shocking news! Lord Galcian has rebelled
against Empress Teodora!\e"
M90150007,"\h(《Valuan Merchant Ship》)I, I never would have imagined that our glorious
empire would errupt into civil war! I wonder
what Lord Galcian is after…\c"
M90150008,"\h(《Valuan Merchant Ship》)I couldn't believe my eyes. Moon Stones were
falling on Valua… like rain!\e"
M90150009,"\h(《Valuan Merchant Ship》)When the rain stopped, there was nothing left…
Valua has been destroyed.\c"
M90160000,\h(《Black Market Ship Parts Dealer》)Shhh! Hey kid… I got some Valuan arms here…\e
M90160001,"\h(《Black Market Ship Parts Dealer》)I also buy and sell Discovery information.
I've got everything you need…\c"
M90160002,"\h(《What will you do?》)“Buy and sell ship parts.”
“Buy and sell Discovery information.”
“Leave.”\e"
M90160003,"\h(《Black Market Ship Parts Dealer》)Valua discovered Ixa'taka several years ago and
immediately conquered it.\e"
M90160004,"\h(《Black Market Ship Parts Dealer》)Today it is a colony of Valua. The people of
Ixa'taka have been put to work as slaves in
order to get Moon Stones.\c"
M90160005,"\h(《Black Market Ship Parts Dealer》)The Valuan forces have withdrawn from this
region, and the Ixa'takans don't have a need for
ship parts…\e"
M90160006,"\h(《Black Market Ship Parts Dealer》)I really don't know how much longer I'll be able
to stay in business. Maybe it's time to look for
a new line of work…\c"
M90160008,"\h(《Black Market Ship Parts Dealer》)You've heard of Domingo, right… He's one of
the greatest explorers of our time.\e"
M90160009,"\h(《Black Market Ship Parts Dealer》)If you're hunting for treasure in this area,
good luck. It's not easy finding anything that
Domingo hasn't already discovered.\e"
M90160010,"\h(《Black Market Ship Parts Dealer》)Last time I saw him, he said he was searching
for the “Ixa'taka Palace.”\e"
M90160011,"\h(《Black Market Ship Parts Dealer》)The Valuan forces have withdrawn from this
region, and the Ixa'takans don't have a need for
ship parts…\e"
M90160012,"\h(《Black Market Ship Parts Dealer》)I really don't know how much longer I'll be able
to stay in business. Maybe it's time to look for
a new line of work…\c"
M90160007,"\h(《Black Market Ship Parts Dealer》)I'm always flying around this area, so if you're
ever around, feel free to stop by.\c"
M90280000,"\h(《Valuan Merchant Ship》)North Ocean is a vital trade route that brings a
wealth of new goods from the new continent back
to Valua.\e"
M90280001,"\h(《Valuan Merchant Ship》)Unfortunately, where there's gold to be made,
there's always pirates that want to steal it.
Be careful!\c"
M90280002,"\h(《Valuan Merchant Ship》)Admirals Belleza and Vigoro took their fleets to
do battle in the west just a little while ago…\e"
M90280003,"\h(《Valuan Merchant Ship》)Both fleets suffered heavy losses. I wonder what
happened to them?\c"
M90280004,"\h(《Valuan Merchant Ship》)Just recently, other merchants have begun
trading with the new continent, and Valua's
losing control over the trade routes.\e"
M90280005,"\h(《Valuan Merchant Ship》)I've also heard that there's dissention in
the Royal Palace, too.\c"
M90280006,"\h(《Valuan Merchant Ship》)Our capital has been destroyed. Our glorious
reign of Valuan supremacy appears to be at an
end.\c"
M90290000,"\h(《Valuan Merchant Ship》)What do you think of my new ship? Just look at
the shine on this baby! Its new engine is even
capable of punching through sky rifts.\e"
M90290001,"\h(《Valuan Merchant Ship》)With ships like this, we'll be able to establish
a trade route running from Maramba to Esparanza!\c"
M90290002,"\h(《Valuan Merchant Ship》)The other day when I was flying near the Dark
Rift, I was attacked by a creature the size of
an island.\e"
M90290003,"\h(《Valuan Merchant Ship》)I barely managed to escape with my life… I
couldn't believe how big it was… It was the
scariest thing I've ever seen!\c"
M90070000,"\h(《Ixa'takan Ship》)Your ship is very different.
Are you from the West?\e"
M90070001,"\h(《Ixa'takan Ship》)These lands are blessed by the Green Moon.
It is called Ixa'taka.
The forest is our home.\c"
M90070002,"\h(《Ixa'takan Ship》)Our people eat berries and seeds. We really like
to eat “Sky Sardis” but they are harder to
catch than berries and seeds.\e"
M90070003,\h(《Ixa'takan Ship》)Can you please bring me 10 “Sky Sardis?”\c
M90070004,"\h(《Vyse》)If you want “Sky Sardis,” I have 10 right
here! You can have them, if you want.\e"
M90070005,"\h(　)You give 10 “Sky Sardis” to the captain of the
ship.\e"
M90070006,"\h(《Ixa'takan Ship》)Chomp chomp chomp…
Yum! I love fish!\e"
M90070007,"\h(《Ixa'takan Ship》)I'd eat them every day, but they're too hard to
catch.\e"
M90070008,"\h(《Ixa'takan Ship》)Thank you. I am very grateful.
Take this as a symbol of my appreciation.\e"
M90070009,\h(　)You received 1 “Abirik Cham.”\c
M90070010,"\h(《Ixa'takan Ship》)The “Sky Sardis” were very good.
But, I got a bone stuck in my throat! I guess I
ate them too fast.\c"
M90080000,"\h(《Ixa'takan Ship》)Our ships have wings, but they also need
Moon Stones for fuel.\e"
M90080001,"\h(《Ixa'takan Ship》)The Valuan ships breathe fire.
We are no match for them.\c"
M90080002,"\h(《Ixa'takan Ship》)A Great Bird spreads its wings… I once heard
this story, a long time ago.\e"
M90080003,"\h(《Ixa'takan Ship》)Somewhere near the northern lake, they say
there's a Great Bird that's visible only from
the sky.\c"
M90080004,\h(《Ixa'takan Ship》)The Valuans left Moon Stone Mountain.\e
M90080005,"\h(《Ixa'takan Ship》)The people that were taken hostage returned to
Horteka. I'm so glad that they're all safe.\c"
M90080006,"\h(《Ixa'takan Ship》)Many, many Valuan ships came. The ship with the
big firestick blew a hole in the western stone
reef.\e"
M90080007,"\h(《Ixa'takan Ship》)But then, your ship appeared through that hole.
Where did you come from?\c"
M90080008,"\h(《Ixa'takan Ship》)There's a hole at the end of the world. It's big
and scary. I'm going to stay away from it.\e"
M90080009,"\h(《Ixa'takan Ship》)The other day, I went near the hole. Another
ship came out. All of the people on it had black
hair. I was scared.\c"
M90240000,"\h(《Ixa'takan Ship》)We've been hiding, but with the Valuans gone,
we can fly our ships again.\e"
M90240001,"\h(《Ixa'takan Ship》)The Valuans left through the iron wall across
the northern valley and flew away. I think you
can get to Valua from there.\c"
M90240002,"\h(《Ixa'takan Ship》)Many Valuan ships came. I was afraid and hid
from them. They flew past me, to the west
of here.\e"
M90240003,"\h(《Ixa'takan Ship》)After a while, the ships came back. There was
lots of smoke on the ships. I wonder what
happened…\c"
M90240004,"\h(《Ixa'takan Ship》)I heard a scary noise coming from the eastern
skies. I wonder what it was…\c"
M90250000,"\h(《Ixa'takan Hermit》)I live apart from the rest of the world in this
quiet place, making my home with the flowers
and the insects.\e"
M90250001,"\h(《Ixa'takan Hermit》)I'm grateful that you took the trouble to visit
me here, so let me tell you a little secret.\e"
M90250002,"\h(《Ixa'takan Hermit》)North of the lands of the Yellow Moon there is a
wonderful flower called the “Balloon Flower.”
It's very beautiful.\e"
M90250003,"\h(《Ixa'takan Hermit》)You will also find a huge flock of insects that
flutter in the wind if you travel to the land
where Ixa'taka meets the Land of the Red Moon.\e"
M90250004,"\h(《Ixa'takan Hermit》)… Travel high in the sky to find
“Flutterflies.”\c"
M90250005,"\h(《Ixa'takan Hermit》)North of the lands of the Yellow Moon there is a
wonderful flower called the “Balloon Flower.”
It's very beautiful.\e"
M90250006,"\h(《Ixa'takan Hermit》)You will also find a huge flock of insects that
flutter in the wind if you travel to the land
where Ixa'taka meets the Land of the Red Moon.\e"
M90250007,"\h(《Ixa'takan Hermit》)… Travel high in the sky to find
“Flutterflies.”\c"
M90110000,"\h(《Yafutoman Ship》)I'm a fisherman. I've been chasing after a fish
called “Hamahai” for a long time.\e"
M90110001,"\h(《Yafutoman Ship》)This fish called “Hamahai” is a really rare
species that's found only in the skies high
above Yafutoma.\e"
M90110002,"\h(《Yafutoman Ship》)They fetch a great price, of course. If you have
the time, you might want to see if you can snag
some.\c"
M90120000,"\h(《Yafutoman Ship》)Who are you guys anyway? And how do you manage
to stay in the air with those steel ships of
yours?\e"
M90120001,"\h(《Yafutoman Ship》)I know who you are! You're Westerners! I've read
about people from the West, but you're the first
Westerners that I've actually seen!\e"
M90120002,"\h(《Yafutoman Ship》)Thanks to Prince Daigo, the Tenkou fleet has now
been recognized as an official part of the
Yafutoman Navy.\e"
M90120003,"\h(《Yafutoman Ship》)They don't have to stay in the ranks either.
Because they're Air Pirates, they're better at
guerilla tactics and boarding enemy ships!\c"
M90120004,"\h(《Yafutoman Ship》)Prince Daigo already set sail towards the west
with the rest of the Yafutoman Navy.\e"
M90120005,"\h(《Yafutoman Ship》)I think Yafutoma is better off with Prince Daigo
as a Naval Commander. It was a mistake to exile
him in the first place.\c"
M90260000,"\h(《Yafutoman Ship》)Mount Kazai is our most impressive landmark. I
doubt any ships from the west would be able to
sail over it.\c"
M90260001,"\h(《Yafutoman Ship》)What?! You're telling me that your ship can sail
over Mount Kazai?!\e"
M90260002,"\h(《Yafutoman Ship》)Well, I'm really impressed. My compliments
to your engineers.\c"
M90270000,"\h(《Yafutoman Ship》)Beyond the eastern sky, there is a stone reef. I
found a hole in it, but I've been too scared to
fly close to it.\e"
M90270001,"\h(《Yafutoman Ship》)The other day, I finally got the courage to go
near it, but I saw someone in a strange-looking
ship, wearing a mask, so I flew away.\c"
M90750000,"\h(《Gordo》)There haven't been any fish around here since
that new island came out of Deep Sky.\e"
M90750001,"\h(《Gordo》)Anyone who takes food away from me will pay
dearly. Vyse, I hope you destroy them…\c"
M90750002,"\h(《Gordo》)What was that? 
You're looking for Gentum, Khale, and Kabal?\e"
M90750003,"\h(《Gordo》)I see… well, it looks like you are searching
for some exotic ingredients.\e"
M90750004,"\h(《Gordo》)Fortunately, we serve Kabal here in my
restaurant. I'd be more than happy to give
you some.\e"
M90750005,"\h(《Gordo》)It's always best to marinade it for a day or two
before cooking it… that's when all the flavors
start to come out. Good Kabal is very rare…\e"
M90750006,\h(　)You received “Kabal.”\e
M90750007,"\h(《Gordo》)Well then…
You're still looking for the other 2
ingredients, right?\e"
M90750008,"\h(《Gordo》)Hmm… It's a commonly used spice over in Nasr,
and it's easily recognizable by its scent.\e"
M90750009,"\h(《Gordo》)I'd be surprised if you couldn't find any in
Nasrad. After all, it is the largest trade city
in the world.\e"
M90750010,"\h(《Gordo》)And what else were you looking for? Ah yes…
Khale. The “Spice of Dreams” as it is sometimes
called.\e"
M90750011,"\h(《Gordo》)Not only does it spice up food, it actually
enhances the flavor of it as well.\e"
M90750012,"\h(《Gordo》)But, I have heard rumors that the last of the
Khale Trees burned down in the Valua - Nasr
War.\e"
M90750013,"\h(《Gordo》)In the Far East, there is an island that is made
up entirely of spices. If you can find that
island, you may be in luck.\c"
M90750014,"\h(《Gordo》)I think you'll be able to find “Gentum” in
Nasrad.\e"
M90750015,"\h(《Gordo》)If you're looking for “Khale”, there may be some
on Spice Island in the Far East.\c"
M90750016,"\h(《Gordo》)Well, well… I see that the information that I
gave you on Gentum and Khale was helpful.\e"
M90750017,"\h(《Gordo》)If you ever have any more questions concerning
exotic ingredients, I'll be able to help. I'm
not called the Gourmet Pirate for nothing.\c"
M90760000,"\h(《Daigo》)Well, Vyse, this is it. The rest of us will be
watching your back from up here. Go Vyse, you're
the only one that can do this.\c"
M90760001,\h(《Jao》)We pray…\e
M90760002,\h(《Mao》)… for your victory.\c
M90780002,"\h(《Centime》)Vyse, if it is okay, could you take my son,
Hans, with you?\e"
M90780003,"\h(《Centime》)He looks up to you quite a bit. And even though
he's already very skilled at engineering, I
think it would be great training for him.\e"
M90780004,"\h(《Centime》)I think it is time for him to go off on his own
and make his mark in the world.\e"
M90780005,"\h(《Hans》)Vyse, take me with you! I'll do my best to be
of service!\e"
M90780006,"\h(《What will you say?》)“Of course!”
“Sorry, but I can't take you with me.”\e"
M90780007,"\h(《Vyse》)Of course!
I could use another good engineer on my ship!\e"
M90780008,\h(《Hans》)Really? Thank you so much!\e
M90780009,\h(　)Hans has joined your crew as an “Engineer.”\c
M90780010,"\h(《Vyse》)Sorry, but I can't take you with me.
Doesn't Centime need you to work on his ship?\e"
M90780011,"\h(《Centime》)Don't worry about me, Vyse. I'm quite an
accomplished engineer myself. I've taught him
all that I can.\e"
M90780012,"\h(《Hans》)My father has trained me well! But I know there
is probably much more that I can learn by
working on your ship! Please!\e"
M90780013,"\h(《Vyse》)I see…
Alright, then. I'll take you with me.\e"
M90780014,\h(《Hans》)Thank you so much!\e
M90780015,\h(　)Hans has joined your crew as an “Engineer.”\c
M90780000,"\h(《Centime》)Hans… You'll have to pull your own weight on
the Delphinus… And do what Captain Vyse tells
you to do.\e"
M90780001,"\h(《Hans》)Sure, Dad. You've taught me well, and I always
follow orders. I'll do everything I can to help
Captain Vyse.\c"
M90770000,"\h(《Gilder's Vice Captain》)Captain Gilder! You can leave the Claudia with
us! We'll take care of her!\e"
M90770001,"\h(《Willy》)Leave it to us! Wrrack!
Leave it to us!\c"
M90790000,"\h(《Clara》)Oh, Gilder… promise me… promise me that you'll
come back. I'll be waiting right here.\e"
M90790001,"\h(《Clara》)We will always be together. We'll watch the
sunset when you get back. It'll be so romantic.
You're such a dreamboat. My ring size is…\e"
M90790002,"\h(《Clara》)Oh, my goodness! Oh, my goodness! What am I
saying!? Gilder, we can discuss this later…
Hurry back!\c"
M90790003,"\h(《Clara》)Oh, Gilder… promise me, promise me that you'll
come back to me!\e"
M91160000,"\h(《Dyne》)Vyse, on the Albatross, you always did your
best. You were always the first to board an
enemy ship, and nobody could stop you.\e"
M91160001,"\h(《Dyne》)I've always been proud of you. Maybe there were
times when I didn't show it, but I've never been
disappointed in you.\e"
M91160002,"\h(《Dyne》)Now, this is it. We've got the enemy cornered.
Don't give up, Vyse! I know you can do it!\c"
