Entry ID,[Filter],[Enemy ID],[JP enemy name],Instr. type ID,[Instr. type name],Instr. ID,[Instr. name],Instr. param. ID,[Instr. param. name]
39,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
40,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
41,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
42,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
43,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
44,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
45,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
46,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
47,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
48,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
49,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
50,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
51,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
52,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
53,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
54,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
55,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
56,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
57,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
58,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
59,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
60,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
61,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
62,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
63,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
64,ECINIT000.DAT,0,軍艦兵,0,Strategy,0,???,0,???
1,*,1,航行士,0,Strategy,42,???,6,???
2,*,1,航行士,0,Strategy,39,???,5,???
3,*,1,航行士,0,Strategy,29,???,6,???
4,*,1,航行士,0,Strategy,30,???,8,???
5,*,1,航行士,0,Strategy,25,???,7,???
6,*,1,航行士,1,Action,550,Attack,2,Random character
7,*,1,航行士,1,Action,79,"",7,Injured enemy
8,*,1,航行士,1,Action,551,Guard,-1,None
34,*,1,航行士,-30577,???,22924,???,28046,???
35,*,1,航行士,-256,???,-1,None,-1,None
37,*,1,航行士,1025,???,-1,None,4087,???
38,*,1,航行士,5,???,6,???,39,???
40,*,1,航行士,0,Strategy,16784,???,5,???
41,*,1,航行士,10,???,10,???,20,???
42,*,1,航行士,9,???,11,???,5,???
43,*,1,航行士,5,???,5,???,5,???
44,*,1,航行士,5,???,5,???,0,???
45,*,1,航行士,5,???,0,???,10,???
46,*,1,航行士,10,???,10,???,10,???
47,*,1,航行士,10,???,10,???,10,???
48,*,1,航行士,255,???,-256,???,3,???
49,*,1,航行士,18,???,40,???,5,???
50,*,1,航行士,27,???,51,???,50,???
51,*,1,航行士,72,???,60,???,25,???
53,*,1,航行士,245,???,-1,None,-1,None
57,*,1,航行士,19,???,0,???,35,???
58,*,1,航行士,9,???,0,???,40,???
59,*,1,航行士,20,???,0,???,32,???
60,*,1,航行士,9,???,0,???,39,???
61,*,1,航行士,21,???,0,???,11,???
62,*,1,航行士,9,???,0,???,12,???
63,*,1,航行士,9,???,0,???,22,???
64,*,1,航行士,21,???,0,???,37,???
1,ECINIT001.DAT,1,航行士,0,Strategy,42,???,6,???
2,ECINIT001.DAT,1,航行士,0,Strategy,39,???,5,???
3,ECINIT001.DAT,1,航行士,0,Strategy,29,???,6,???
4,ECINIT001.DAT,1,航行士,0,Strategy,30,???,8,???
5,ECINIT001.DAT,1,航行士,0,Strategy,25,???,7,???
6,ECINIT001.DAT,1,航行士,1,Action,550,Attack,2,Random character
7,ECINIT001.DAT,1,航行士,1,Action,79,"",7,Injured enemy
8,ECINIT001.DAT,1,航行士,1,Action,551,Guard,-1,None
34,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
35,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
36,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
37,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
38,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
39,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
40,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
41,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
42,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
43,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
44,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
45,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
46,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
47,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
48,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
49,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
50,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
51,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
52,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
53,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
54,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
55,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
56,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
57,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
58,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
59,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
60,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
61,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
62,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
63,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
64,ECINIT001.DAT,1,航行士,0,Strategy,0,???,0,???
1,*,2,ミクラステル,0,Strategy,45,???,3,???
2,*,2,ミクラステル,0,Strategy,30,???,4,???
3,*,2,ミクラステル,0,Strategy,28,???,10,???
4,*,2,ミクラステル,0,Strategy,44,???,6,???
5,*,2,ミクラステル,0,Strategy,30,???,7,???
6,*,2,ミクラステル,0,Strategy,24,???,10,???
7,*,2,ミクラステル,0,Strategy,24,???,9,???
8,*,2,ミクラステル,1,Action,550,Attack,1,Common character
9,*,2,ミクラステル,1,Action,4,"",0,???
10,*,2,ミクラステル,1,Action,552,Run,-1,None
34,*,2,ミクラステル,0,Strategy,0,???,0,???
35,*,2,ミクラステル,0,Strategy,0,???,0,???
36,*,2,ミクラステル,0,Strategy,0,???,0,???
37,*,2,ミクラステル,0,Strategy,0,???,0,???
38,*,2,ミクラステル,0,Strategy,0,???,0,???
39,*,2,ミクラステル,0,Strategy,0,???,0,???
40,*,2,ミクラステル,0,Strategy,0,???,0,???
41,*,2,ミクラステル,0,Strategy,0,???,0,???
42,*,2,ミクラステル,0,Strategy,0,???,0,???
43,*,2,ミクラステル,0,Strategy,0,???,0,???
44,*,2,ミクラステル,0,Strategy,0,???,0,???
45,*,2,ミクラステル,0,Strategy,0,???,0,???
46,*,2,ミクラステル,0,Strategy,0,???,0,???
47,*,2,ミクラステル,0,Strategy,0,???,0,???
48,*,2,ミクラステル,0,Strategy,0,???,0,???
49,*,2,ミクラステル,0,Strategy,0,???,0,???
50,*,2,ミクラステル,0,Strategy,0,???,0,???
51,*,2,ミクラステル,0,Strategy,0,???,0,???
52,*,2,ミクラステル,0,Strategy,0,???,0,???
53,*,2,ミクラステル,0,Strategy,0,???,0,???
54,*,2,ミクラステル,0,Strategy,0,???,0,???
55,*,2,ミクラステル,0,Strategy,0,???,0,???
56,*,2,ミクラステル,0,Strategy,0,???,0,???
57,*,2,ミクラステル,0,Strategy,0,???,0,???
58,*,2,ミクラステル,0,Strategy,0,???,0,???
59,*,2,ミクラステル,0,Strategy,0,???,0,???
60,*,2,ミクラステル,0,Strategy,0,???,0,???
61,*,2,ミクラステル,0,Strategy,0,???,0,???
62,*,2,ミクラステル,0,Strategy,0,???,0,???
63,*,2,ミクラステル,0,Strategy,0,???,0,???
64,*,2,ミクラステル,0,Strategy,0,???,0,???
1,A099_EP.BIN,2,ミクラステル,0,Strategy,45,???,3,???
2,A099_EP.BIN,2,ミクラステル,0,Strategy,30,???,4,???
3,A099_EP.BIN,2,ミクラステル,0,Strategy,28,???,10,???
4,A099_EP.BIN,2,ミクラステル,0,Strategy,44,???,6,???
5,A099_EP.BIN,2,ミクラステル,0,Strategy,30,???,7,???
6,A099_EP.BIN,2,ミクラステル,0,Strategy,24,???,10,???
7,A099_EP.BIN,2,ミクラステル,0,Strategy,24,???,9,???
8,A099_EP.BIN,2,ミクラステル,1,Action,550,Attack,1,Common character
9,A099_EP.BIN,2,ミクラステル,1,Action,4,"",0,???
10,A099_EP.BIN,2,ミクラステル,1,Action,552,Run,-1,None
34,A099_EP.BIN,2,ミクラステル,29827,???,23425,???,-29821,???
35,A099_EP.BIN,2,ミクラステル,-256,???,-1,None,-1,None
37,A099_EP.BIN,2,ミクラステル,769,???,-1,None,4095,???
38,A099_EP.BIN,2,ミクラステル,10,???,1,???,2,???
40,A099_EP.BIN,2,ミクラステル,0,Strategy,16784,???,20,???
41,A099_EP.BIN,2,ミクラステル,9,???,11,???,10,???
42,A099_EP.BIN,2,ミクラステル,5,???,10,???,20,???
43,A099_EP.BIN,2,ミクラステル,5,???,10,???,10,???
44,A099_EP.BIN,2,ミクラステル,11,???,9,???,0,???
45,A099_EP.BIN,2,ミクラステル,10,???,5,???,10,???
46,A099_EP.BIN,2,ミクラステル,10,???,10,???,10,???
47,A099_EP.BIN,2,ミクラステル,10,???,10,???,10,???
48,A099_EP.BIN,2,ミクラステル,255,???,-256,???,1,???
49,A099_EP.BIN,2,ミクラステル,20,???,18,???,20,???
50,A099_EP.BIN,2,ミクラステル,19,???,40,???,28,???
51,A099_EP.BIN,2,ミクラステル,28,???,95,???,20,???
57,A099_EP.BIN,2,ミクラステル,3,???,0,???,30,???
58,A099_EP.BIN,2,ミクラステル,4,???,0,???,27,???
59,A099_EP.BIN,2,ミクラステル,15,???,0,???,25,???
60,A099_EP.BIN,2,ミクラステル,13,???,0,???,24,???
61,A099_EP.BIN,2,ミクラステル,8,???,0,???,28,???
62,A099_EP.BIN,2,ミクラステル,11,???,0,???,30,???
63,A099_EP.BIN,2,ミクラステル,14,???,0,???,25,???
64,A099_EP.BIN,2,ミクラステル,16,???,0,???,24,???
1,*,3,マロッカ,0,Strategy,44,???,3,???
2,*,3,マロッカ,0,Strategy,30,???,4,???
3,*,3,マロッカ,0,Strategy,26,???,8,???
4,*,3,マロッカ,0,Strategy,1,???,7,???
5,*,3,マロッカ,0,Strategy,28,???,7,???
6,*,3,マロッカ,1,Action,551,Guard,-1,None
7,*,3,マロッカ,1,Action,550,Attack,1,Common character
8,*,3,マロッカ,1,Action,552,Run,-1,None
34,*,3,マロッカ,-29821,???,-256,???,-1,None
37,*,3,マロッカ,1,Action,-1,None,4095,???
38,*,3,マロッカ,5,???,1,???,2,???
40,*,3,マロッカ,0,Strategy,16784,???,10,???
41,*,3,マロッカ,11,???,9,???,5,???
42,*,3,マロッカ,20,???,10,???,10,???
43,*,3,マロッカ,10,???,10,???,5,???
44,*,3,マロッカ,9,???,0,???,0,???
45,*,3,マロッカ,10,???,20,???,10,???
46,*,3,マロッカ,10,???,10,???,10,???
47,*,3,マロッカ,10,???,10,???,10,???
48,*,3,マロッカ,255,???,-256,???,1,???
49,*,3,マロッカ,16,???,24,???,10,???
50,*,3,マロッカ,21,???,38,???,36,???
51,*,3,マロッカ,36,???,90,???,15,???
53,*,3,マロッカ,241,???,-1,None,-1,None
57,*,3,マロッカ,3,???,0,???,30,???
58,*,3,マロッカ,4,???,0,???,28,???
59,*,3,マロッカ,16,???,0,???,0,???
60,*,3,マロッカ,7,???,0,???,46,???
61,*,3,マロッカ,7,???,0,???,28,???
62,*,3,マロッカ,14,???,0,???,9,???
63,*,3,マロッカ,11,???,0,???,26,???
64,*,3,マロッカ,14,???,0,???,26,???
1,ECINIT003.DAT,3,マロッカ,0,Strategy,44,???,3,???
2,ECINIT003.DAT,3,マロッカ,0,Strategy,30,???,4,???
3,ECINIT003.DAT,3,マロッカ,0,Strategy,26,???,8,???
4,ECINIT003.DAT,3,マロッカ,0,Strategy,1,???,7,???
5,ECINIT003.DAT,3,マロッカ,0,Strategy,28,???,7,???
6,ECINIT003.DAT,3,マロッカ,1,Action,551,Guard,-1,None
7,ECINIT003.DAT,3,マロッカ,1,Action,550,Attack,1,Common character
8,ECINIT003.DAT,3,マロッカ,1,Action,552,Run,-1,None
34,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
35,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
36,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
37,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
38,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
39,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
40,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
41,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
42,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
43,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
44,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
45,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
46,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
47,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
48,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
49,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
50,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
51,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
52,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
53,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
54,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
55,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
56,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
57,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
58,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
59,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
60,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
61,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
62,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
63,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
64,ECINIT003.DAT,3,マロッカ,0,Strategy,0,???,0,???
1,*,4,アーアペプ,0,Strategy,33,???,3,???
2,*,4,アーアペプ,0,Strategy,22,???,10,???
3,*,4,アーアペプ,0,Strategy,36,???,5,???
4,*,4,アーアペプ,0,Strategy,22,???,9,???
5,*,4,アーアペプ,0,Strategy,23,???,11,???
6,*,4,アーアペプ,0,Strategy,22,???,8,???
7,*,4,アーアペプ,1,Action,550,Attack,2,Random character
8,*,4,アーアペプ,1,Action,551,Guard,-1,None
9,*,4,アーアペプ,1,Action,503,"",14,Character without Confusion
10,*,4,アーアペプ,1,Action,520,"",2,Random character
11,*,4,アーアペプ,1,Action,57,"",2,Random character
34,*,4,アーアペプ,-30333,???,22659,???,25987,???
35,*,4,アーアペプ,-29821,???,-256,???,-1,None
37,*,4,アーアペプ,1281,???,-1,None,4047,???
38,*,4,アーアペプ,10,???,5,???,14,???
40,*,4,アーアペプ,0,Strategy,16784,???,10,???
41,*,4,アーアペプ,10,???,10,???,10,???
42,*,4,アーアペプ,11,???,9,???,0,???
43,*,4,アーアペプ,9,???,10,???,10,???
44,*,4,アーアペプ,10,???,0,???,0,???
45,*,4,アーアペプ,10,???,11,???,10,???
46,*,4,アーアペプ,10,???,10,???,10,???
47,*,4,アーアペプ,10,???,10,???,10,???
48,*,4,アーアペプ,255,???,-256,???,2,???
49,*,4,アーアペプ,19,???,33,???,5,???
50,*,4,アーアペプ,19,???,54,???,57,???
51,*,4,アーアペプ,43,???,90,???,10,???
57,*,4,アーアペプ,3,???,0,???,30,???
58,*,4,アーアペプ,4,???,0,???,28,???
59,*,4,アーアペプ,10,???,0,???,44,???
60,*,4,アーアペプ,6,???,0,???,30,???
61,*,4,アーアペプ,7,???,0,???,24,???
62,*,4,アーアペプ,10,???,0,???,24,???
63,*,4,アーアペプ,9,???,1,???,550,???
64,*,4,アーアペプ,1,Action,1,"",4,Character with least HP
1,ECINIT004.DAT,4,アーアペプ,0,Strategy,33,???,3,???
2,ECINIT004.DAT,4,アーアペプ,0,Strategy,22,???,10,???
3,ECINIT004.DAT,4,アーアペプ,0,Strategy,36,???,5,???
4,ECINIT004.DAT,4,アーアペプ,0,Strategy,22,???,9,???
5,ECINIT004.DAT,4,アーアペプ,0,Strategy,23,???,11,???
6,ECINIT004.DAT,4,アーアペプ,0,Strategy,22,???,8,???
7,ECINIT004.DAT,4,アーアペプ,1,Action,550,Attack,2,Random character
8,ECINIT004.DAT,4,アーアペプ,1,Action,551,Guard,-1,None
9,ECINIT004.DAT,4,アーアペプ,1,Action,503,"",14,Character without Confusion
10,ECINIT004.DAT,4,アーアペプ,1,Action,520,"",2,Random character
11,ECINIT004.DAT,4,アーアペプ,1,Action,57,"",2,Random character
34,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
35,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
36,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
37,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
38,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
39,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
40,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
41,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
42,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
43,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
44,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
45,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
46,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
47,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
48,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
49,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
50,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
51,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
52,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
53,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
54,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
55,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
56,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
57,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
58,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
59,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
60,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
61,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
62,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
63,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
64,ECINIT004.DAT,4,アーアペプ,0,Strategy,0,???,0,???
1,*,7,煌術処刑士,0,Strategy,17,???,19,???
2,*,7,煌術処刑士,0,Strategy,35,???,9,???
3,*,7,煌術処刑士,0,Strategy,40,???,20,???
4,*,7,煌術処刑士,0,Strategy,32,???,9,???
5,*,7,煌術処刑士,0,Strategy,39,???,21,???
6,*,7,煌術処刑士,0,Strategy,11,???,9,???
7,*,7,煌術処刑士,0,Strategy,12,???,9,???
8,*,7,煌術処刑士,0,Strategy,22,???,21,???
9,*,7,煌術処刑士,0,Strategy,37,???,14,???
10,*,7,煌術処刑士,0,Strategy,25,???,23,???
11,*,7,煌術処刑士,0,Strategy,26,???,19,???
12,*,7,煌術処刑士,0,Strategy,25,???,20,???
13,*,7,煌術処刑士,0,Strategy,30,???,25,???
14,*,7,煌術処刑士,0,Strategy,24,???,23,???
15,*,7,煌術処刑士,0,Strategy,24,???,19,???
16,*,7,煌術処刑士,0,Strategy,24,???,24,???
17,*,7,煌術処刑士,0,Strategy,25,???,21,???
18,*,7,煌術処刑士,0,Strategy,30,???,25,???
19,*,7,煌術処刑士,1,Action,550,Attack,1,Common character
20,*,7,煌術処刑士,1,Action,500,"",8,Enemy with highest ID
21,*,7,煌術処刑士,1,Action,506,"",7,Injured enemy
22,*,7,煌術処刑士,1,Action,506,"",8,Enemy with highest ID
23,*,7,煌術処刑士,1,Action,526,"",2,Random character
24,*,7,煌術処刑士,1,Action,37,"",-1,None
25,*,7,煌術処刑士,1,Action,551,Guard,-1,None
34,*,7,煌術処刑士,24195,???,17795,???,32131,???
35,*,7,煌術処刑士,22659,???,-256,???,-1,None
37,*,7,煌術処刑士,1283,???,-1,None,1991,???
38,*,7,煌術処刑士,20,???,33,???,185,???
40,*,7,煌術処刑士,0,Strategy,16784,???,10,???
41,*,7,煌術処刑士,10,???,10,???,10,???
42,*,7,煌術処刑士,11,???,9,???,0,???
43,*,7,煌術処刑士,0,Strategy,0,???,0,???
44,*,7,煌術処刑士,5,???,0,???,0,???
45,*,7,煌術処刑士,0,Strategy,5,???,10,???
46,*,7,煌術処刑士,10,???,10,???,10,???
47,*,7,煌術処刑士,10,???,10,???,10,???
48,*,7,煌術処刑士,255,???,-256,???,3,???
49,*,7,煌術処刑士,22,???,40,???,10,???
50,*,7,煌術処刑士,22,???,63,???,61,???
51,*,7,煌術処刑士,61,???,120,???,0,???
57,*,7,煌術処刑士,9,???,0,???,5,???
58,*,7,煌術処刑士,6,???,0,???,0,???
59,*,7,煌術処刑士,6,???,0,???,21,???
60,*,7,煌術処刑士,9,???,0,???,26,???
61,*,7,煌術処刑士,7,???,0,???,30,???
62,*,7,煌術処刑士,8,???,1,???,550,???
63,*,7,煌術処刑士,1,Action,1,"",9,???
1,ECINIT007.DAT,7,煌術処刑士,0,Strategy,17,???,19,???
2,ECINIT007.DAT,7,煌術処刑士,0,Strategy,35,???,9,???
3,ECINIT007.DAT,7,煌術処刑士,0,Strategy,40,???,20,???
4,ECINIT007.DAT,7,煌術処刑士,0,Strategy,32,???,9,???
5,ECINIT007.DAT,7,煌術処刑士,0,Strategy,39,???,21,???
6,ECINIT007.DAT,7,煌術処刑士,0,Strategy,11,???,9,???
7,ECINIT007.DAT,7,煌術処刑士,0,Strategy,12,???,9,???
8,ECINIT007.DAT,7,煌術処刑士,0,Strategy,22,???,21,???
9,ECINIT007.DAT,7,煌術処刑士,0,Strategy,37,???,14,???
10,ECINIT007.DAT,7,煌術処刑士,0,Strategy,25,???,23,???
11,ECINIT007.DAT,7,煌術処刑士,0,Strategy,26,???,19,???
12,ECINIT007.DAT,7,煌術処刑士,0,Strategy,25,???,20,???
13,ECINIT007.DAT,7,煌術処刑士,0,Strategy,30,???,25,???
14,ECINIT007.DAT,7,煌術処刑士,0,Strategy,24,???,23,???
15,ECINIT007.DAT,7,煌術処刑士,0,Strategy,24,???,19,???
16,ECINIT007.DAT,7,煌術処刑士,0,Strategy,24,???,24,???
17,ECINIT007.DAT,7,煌術処刑士,0,Strategy,25,???,21,???
18,ECINIT007.DAT,7,煌術処刑士,0,Strategy,30,???,25,???
19,ECINIT007.DAT,7,煌術処刑士,1,Action,550,Attack,1,Common character
20,ECINIT007.DAT,7,煌術処刑士,1,Action,500,"",8,Enemy with highest ID
21,ECINIT007.DAT,7,煌術処刑士,1,Action,506,"",7,Injured enemy
22,ECINIT007.DAT,7,煌術処刑士,1,Action,506,"",8,Enemy with highest ID
23,ECINIT007.DAT,7,煌術処刑士,1,Action,526,"",2,Random character
24,ECINIT007.DAT,7,煌術処刑士,1,Action,37,"",-1,None
25,ECINIT007.DAT,7,煌術処刑士,1,Action,551,Guard,-1,None
34,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
35,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
36,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
37,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
38,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
39,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
40,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
41,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
42,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
43,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
44,ECINIT007.DAT,7,煌術処刑士,0,Strategy,0,???,0,???
