Entry ID,EU message ID,[DE entry name pos.],[DE entry name size],DE entry name,[ES entry name pos.],[ES entry name size],ES entry name,[FR entry name pos.],[FR entry name size],FR entry name,[GB entry name pos.],[GB entry name size],GB entry name,Ship flags,[LJ0],[LJ1],[D0],[D1],[D2],Type ID,[Type name],Element ID,[Element name],Pad. #0,Attack,Hit%,Limit,Spirit,Feat. ID,[Feat. name],Pad. #1,Feat. value,Pad. #2,Pad. #3,Purchase price,Pad. #4,Pad. #5,Retail price in %,Order by prio.,EU order by ABC,Pad. #6,[DE descr. pos.],[DE descr. size],DE descr. str.,[ES descr. pos.],[ES descr. size],ES descr. str.,[FR descr. pos.],[FR descr. size],FR descr. str.,[GB descr. pos.],[GB descr. size],GB descr. str.
414,0x8c347eac,0x1b7cf,10,12”Cannon,0x1b53e,10,Cañón 12”,0x1b89a,11,"Canon 12"" ",0x1b058,11,"12"" Cannon",14,"","",X,X,X,1,Secondary cannon,6,Neutral,0,170,77,2,4,-1,None,0,0,0,0,3500,0,0,50,14,3,0,0x165bd,71,"Großkalibrige Zusatzkanone, die für Kriegs-\\nschiffe entwickelt wurde.",0x16293,66,Cañón secundario de alto calibre\\ndiseñado para buques de guerra.,0x1645f,80,Un canon secondaire de très gros calibre\\ndéveloppé pour les navires de guerre.,0x1604c,57,A high-caliber secondary cannon developed for\\nwarships.
415,0x8c347eb8,0x1b7d9,10,10”Cannon,0x1b548,10,Cañón 10”,0x1b8a5,11,"Canon 10"" ",0x1b063,11,"10"" Cannon",14,"","",X,X,X,1,Secondary cannon,6,Neutral,0,200,82,3,4,-1,None,0,0,0,0,3640,0,0,50,15,0,0,0x16604,62,"Erste 10-Zoll-Zusatzkanone, von der\\nNasrean Navy entwickelt.",0x162d5,78,El primer cañón secundario de 10 pulgadas.\\nFue creado por la Armada de Nasr.,0x164af,76,"Le premier canon secondaire de 10 pouces,\\ndéveloppé par la Marine Nasrean.",0x16085,68,"The first 10 Inch secondary cannon, developed\\nby the Nasrean Navy."
416,0x8c347ec4,0x1b7e3,10,10”Cannon,0x1b552,16,Cañón Rosca 10”,0x1b8b0,14,Canon torsadé,0x1b06e,11,"10"" Cannon",14,"","",X,X,X,1,Secondary cannon,6,Neutral,0,220,89,3,4,-1,None,0,0,0,0,3710,0,0,50,16,1,0,0x16642,78,"10-Zoll-Zusatzkanone mit verstärktem Lauf,\\nder den Rückstoß auffangen hilft.",0x16323,82,Cañón secundario de 10 pulgadas con un\\ntambor que permite amortiguar el impacto.,0x164fb,74,Un canon secondaire de 10 pouces\\nrenforcé pour mieux absorber les chocs.,0x160c9,81,A 10 inch secondary cannon with a reinforced\\nbarrel that helps to absorb shock.
417,0x8c347ed4,0x1b7ed,10,12”Cannon,0x1b562,14,Explosivo 12”,0x1b8be,13,"Blaster 12"" ",0x1b079,11,"12"" Cannon",14,"","",X,X,X,1,Secondary cannon,6,Neutral,0,250,85,2,5,-1,None,0,0,0,0,3850,0,0,50,17,2,0,0x16690,67,"Großkalibrige Zusatzkanone, nur auf größeren\\nSchiffen eingesetzt.",0x16375,85,Cañón secundario de alto calibre utilizado\\nexclusivamente en navíos de gran tamaño.,0x16545,84,"Un canon secondaire de très gros calibre,\\nutilisé uniquement sur les gros navires.",0x1611a,61,"A high-caliber secondary cannon, only used\\non larger ships."
418,0x8c347ee0,0x1b7f7,9,3'Cannon,0x1b570,9,Cañón 3',0x1b8cb,9,Canon 3',0x1b084,9,3'Cannon,14,"","",X,X,X,1,Secondary cannon,6,Neutral,0,280,87,3,6,-1,None,0,0,0,0,4690,0,0,50,18,4,0,0x166d3,96,In Yafutoma entwickelte Zusatzkanone. Das De-\\nsign ist von röhrenförmigen Pflanzen inspiriert.,0x163ca,80,Cañón secundario desarrollado en Yafutoma\\ne inspirado por plantas cilíndricas.,0x16599,81,"Un canon secondaire développé à Yafutoma,\\ninspiré par des plantes cylindriques.",0x16157,75,"A secondary cannon developed in Yafutoma,\\ninspired by cylindrical plants."
419,0x8c347eec,0x1b800,9,5'Cannon,0x1b579,9,Cañón 5',0x1b8d4,9,Canon 5',0x1b08d,9,5'Cannon,14,"","",X,X,X,1,Secondary cannon,6,Neutral,0,330,90,2,6,-1,None,0,0,0,0,5110,0,0,50,19,7,0,0x16733,73,Zusatzkanone der Yafutoma-Navy.\\nHochleistungskanone für den Nahbereich.,0x1641a,87,"Cañón secundario usado por la Armada de\\nYafutoma. Muy potente, pero de corto alcance.",0x165ea,88,Un canon secondaire utilisé par la Marine\\nYafutoma. Très puissant et de courte portée.,0x161a2,90,"A secondary cannon used by the Yafutoman Navy.\\nIt is a short-range, high-powered cannon."
420,0x8c347ef8,0x1b809,14,Light Torpedo,0x1b582,15,Torpedo Ligero,0x1b8dd,16,Torpille Légère,0x1b096,14,Light Torpedo,48,X,X,"","","",2,Torpedo,6,Neutral,0,120,60,2,3,-1,None,0,0,0,0,1520,0,0,50,20,25,0,0x1677c,90,Leichtes Torpedo für kleinere Schiffe. Nach dem\\nAbschuss greift es das Ziel von oben an.,0x16471,77,Torpedo ligero especial para navíos pequeños.\\nAtaca al objetivo por arriba.,0x16642,93,"Une torpille légère adaptée aux petits navires.\\nAprès lancement, elle frappe par le dessus.",0x161fc,97,"A light torpedo, well-suited for smaller ships.\\nAfter launch, it attacks its target from above."
421,0x8c347f08,0x1b817,15,Guided Torpedo,0x1b591,15,Torpedo Guiado,0x1b8ed,16,Torpille Guidée,0x1b0a4,15,Guided Torpedo,48,X,X,"","","",2,Torpedo,6,Neutral,0,120,70,2,2,-1,None,0,0,0,0,1760,0,0,50,21,19,0,0x167d6,97,Ein auf der “Little Jack” eingesetztes Torpedo.\\nHat von allen Torpedos die größte Trefferquote.,0x164be,80,Torpedo especialmente diseñado para el\\nLittle Jack. Es el torpedo más preciso.,0x1669f,96,Une torpille conçue pour le Little Jack. A plus\\nde chance d'atteindre sa cible que les autres.,0x1625d,97,A torpedo equippable by the Little Jack. Has the\\nhighest chance to hit out of all the torpedos.
422,0x8c347f18,0x1b826,14,Shock Torpedo,0x1b5a0,15,Torpedo Asalto,0x1b8fd,14,Torpille Choc,0x1b0b3,14,Shock Torpedo,48,X,X,"","","",2,Torpedo,6,Neutral,0,160,55,2,3,-1,None,0,0,0,0,2000,0,0,50,22,34,0,0x16837,95,Ein auf der “Little Jack” eingesetztes Torpedo.\\nNach Abschuss greift es das Ziel von oben an.,0x1650e,69,Torpedo diseñado para el Little Jack.\\nAtaca al objetivo por arriba.,0x166ff,94,"Une torpille conçue pour le Little Jack. Après\\nlancement, elle atteint sa cible par le haut.",0x162be,90,"A torpedo equippable by the Little Jack.\\nAfter launch, it charges its target from above."
423,0x8c347f28,0x1b834,15,Hunter Torpedo,0x1b5af,16,Torpedo Cazador,0x1b90b,15,Torpille tigre,0x1b0c1,15,Hunter Torpedo,48,X,X,"","","",2,Torpedo,0,Green,0,160,60,3,3,-1,None,0,0,0,0,2240,0,0,50,23,23,0,0x16896,90,Ein auf der “Little Jack” eingesetztes Torpedo.\\nGrößere Reichweite als Standardtorpedos.,0x16553,83,Torpedo diseñado para el Little Jack.\\nDe mayor alcance que los torpedos estándar.,0x1675d,98,Torpille conçue pour le Little Jack. Elle a une\\nplus grande portée que les torpilles classiques.,0x16318,84,A torpedo equippable by the Little Jack. Has\\ngreater range than standard torpedos.
424,0x8c347f38,0x1b843,15,Valuan Torpedo,0x1b5bf,15,Torpedo Valuan,0x1b91a,16,Torpille Valuan,0x1b0d0,15,Valuan Torpedo,14,"","",X,X,X,2,Torpedo,6,Neutral,0,220,60,2,3,-1,None,0,0,0,0,2400,0,0,50,24,36,0,0x168f0,80,Ein von Valua im Valua-Nasr-Krieg gegen die\\nNasrean Navy eingesetztes Torpedo.,0x165a6,86,Torpedo que Valua usó contra la Armada\\nde Nasr durante la guerra entre Valua y Nasr.,0x167bf,88,Une torpille utilisée par Valua contre la\\nMarine Nasrean pendant la guerre Valua-Nasr.,0x1636c,77,A torpedo used by Valua against the Nasrean Navy\\nduring the Valua-Nasr War.
425,0x8c347f48,0x1b852,14,Heavy Torpedo,0x1b5ce,15,Torpedo Pesado,0x1b92a,16,Torpille Lourde,0x1b0df,14,Heavy Torpedo,14,"","",X,X,X,2,Torpedo,6,Neutral,0,250,50,3,4,-1,None,0,0,0,0,4400,0,0,50,25,22,0,0x16940,94,"Großes Torpedo, gleiche Schusskraft wie eine\\nHauptkanone, jedoch mit geringerer Genauigkeit.",0x165fc,91,"Torpedo grande con el mismo poder de fogueo\\nque un Cañón Principal, pero menos precisión.",0x16817,96,Grande torpille ayant la même puisssance de feu\\nqu'un canon principal avec moins de précision.,0x163b9,83,"A large torpedo with the same firepower as a\\nmain cannon, but has lower accuracy."
426,0x8c347f58,0x1b860,16,Serpent Torpedo,0x1b5dd,16,Torpedo Culebra,0x1b93a,17,Torpille Serpent,0x1b0ed,16,Serpent Torpedo,14,"","",X,X,X,2,Torpedo,6,Neutral,0,300,65,2,4,-1,None,0,0,0,0,5360,0,0,50,26,33,0,0x1699e,100,"Mittleres Torpedo, das sein Ziel wie eine Schlan-\\nge verfolgt. Nahbereich, aber sehr wirkungsvoll.",0x16657,97,"Torpedo mediano que persigue a su objetivo como\\nuna culebra. De poco alcance, pero muy potente.",0x16877,96,Une torpille moyenne qui suit sa cible comme un\\nserpent. De courte portée mais très puissante.,0x1640c,95,"A medium-sized torpedo that goes after a target\\nlike a snake. Short range, but very powerful."
427,0x8c347f68,0x1b870,14,Flash Torpedo,0x1b5ed,13,Torpedo Rayo,0x1b94b,15,Torpille Flash,0x1b0fd,14,Flash Torpedo,14,"","",X,X,X,2,Torpedo,6,Neutral,0,350,70,3,5,-1,None,0,0,0,0,6320,0,0,50,27,17,0,0x16a02,76,"Kleines Torpedo mit großer Wirkung. Große\\nReichweite, sehr durchschlagend.",0x166b8,90,"Torpedo pequeño, pero devastador. Tiene gran\\nalcance y una estupenda potencia de fogueo.",0x168d7,90,Une petite torpille très puissante. De longue\\nportée et avec une bonne puissance de feu.,0x1646b,76,A small torpedo that packs a big punch. Has long\\nrange and good firepower.
428,0x8c347f78,0x1b87e,17,Arcwhale Torpedo,0x1b5fa,16,Torpedo Ballena,0x1b95a,17,Torpille Rhaknam,0x1b10b,17,Arcwhale Torpedo,14,"","",X,X,X,2,Torpedo,6,Neutral,0,400,70,3,6,-1,None,0,0,0,0,6800,0,0,50,28,12,0,0x16a4e,82,Torpedo mit guter Reichweite und\\nDurchschlagskraft. Verbraucht jedoch viel Guts.,0x16712,88,Torpedo de gran alcance y buen poder destructivo.\\nPero utiliza gran cantidad de Valor.,0x16931,71,De longue portée et destructice\\nmais nécessitant beaucoup de courage.,0x164b7,89,"A torpedo with both good range and destructive\\npower. But, uses a high level of Spirit."
429,0x8c347f8c,0x1b88f,15,Dragon Torpedo,0x1b60a,15,Torpedo Dragón,0x1b96b,7,Dragon,0x1b11c,15,Dragon Torpedo,14,"","",X,X,X,2,Torpedo,6,Neutral,0,450,60,2,7,-1,None,0,0,0,0,8800,0,0,50,29,15,0,0x16aa0,80,Torpedo mit größerer Feuerkraft als\\nReichweite. Kann großen Schaden anrichten.,0x1676a,93,"Torpedo de gran fogueo, pero corto alcance.\\nSi acierta en el objetivo, crea gran deterioro.",0x16978,83,Torpille dont la puissance de feu est meilleure\\nque la portée. Très destructrice.,0x16510,96,A torpedo that emphasizes firepower more than\\nrange. Does a great deal of damage when it hits.
430,0x8c347f9c,0x1b89e,15,Harpoon Cannon,0x1b619,12,Cañón Arpón,0x1b972,13,Canon Harpon,0x1b12b,15,Harpoon Cannon,32,X,"","","","",3,Special,6,Neutral,0,350,65535,0,15,-1,None,0,0,0,0,0,0,0,0,30,20,0,0x16af0,85,"Ultimative Waffe der “Little Jack”. Sie wurde\\nangeschafft, um Rhaknam zu zerstören.",0x167c7,71,La mejor arma del Little Jack.\\nFue adquirida para destruir a Rhaknam.,0x169cb,68,L'ultime arme de Little Jack. A été acquise pour\\ndétruire Rhaknam.,0x16570,72,The Little Jack's ultimate weapon. It was\\nacquired to destroy Rhaknam.
431,0x8c347fac,0x1b8ad,17,MoonStone Cannon,0x1b625,12,Cañón Lunar,0x1b97f,12,Canon Gigas,0x1b13a,17,MoonStone Cannon,14,"","",X,X,X,3,Special,6,Neutral,0,800,65535,0,20,-1,None,0,0,0,0,0,0,0,0,31,30,0,0x16b45,93,Ultimative Waffe der “Delphinus”. Sammelt Mond-\\nenergie und wandelt sie in Explosionskraft.,0x1680e,94,La mejor arma del Delphinus. Acumula energía\\nlunar y la libera creando una explosión enorme.,0x16a0f,98,Ultime arme du Delphinus. Accumule de l'énergie\\nLunaire et la relâche dans une grande explosion.,0x165b8,97,The ultimate weapon of the Delphinus. Builds up\\nMoon energy and releases it in a massive blast.
432,0x8c347fc0,0x1b8be,12,Moon Cannon,0x1b631,13,Cañón Piedra,0x1b98b,14,Canon de Lune,0x1b14b,12,Moon Cannon,62,X,X,X,X,X,0,Main cannon,6,Neutral,0,500,99,0,9,-1,None,0,0,0,0,1000,0,0,100,32,27,0,0x16ba2,76,"Hauptkanone, die sowohl mit Moon Stone-Energie\\nals auch mit Pulver feuert.",0x1686c,74,Cañón principal que usa energía de\\nPiedra Lunar y pólvora para disparar.,0x16a71,98,Un canon principal utilisant de l'énergie Pierre\\nde Lune et de la poudre à canon pour faire feu.,0x16619,70,A main cannon that uses both Moonstone energy\\nand gunpowder to fire.
433,0x8c347fcc,0x1b8ca,9,Moon Gun,0x1b63e,11,Arma Lunar,0x1b999,11,Canon Lune,0x1b157,9,Moon Gun,62,X,X,X,X,X,1,Secondary cannon,6,Neutral,0,400,99,3,5,-1,None,0,0,0,0,1000,0,0,100,33,28,0,0x16bee,85,"Zusatzkanone, die sich auf Moon Stone-Energie \\nstützt und keinen Spirit verbraucht.",0x168b6,82,Cañón secundario que usa energía de\\nPiedra Lunar en lugar de agotar el Espíritu.,0x16ad3,92,Canon secondaire dépensant de l'énergie de\\nPierre de Lune au lieu d'épuiser l'Esprit (ES).,0x1665f,75,A secondary cannon relies on Moonstone energy\\ninstead of draining Spirit.
434,0x8c347fd8,0x1b8d3,13,Moon Torpedo,0x1b649,14,Torpedo Lunar,0x1b9a4,14,Torpille Lune,0x1b160,13,Moon Torpedo,62,X,X,X,X,X,2,Torpedo,6,Neutral,0,600,75,3,3,-1,None,0,0,0,0,1000,0,0,100,34,29,0,0x16c43,85,"Torpedo, der Moon Stone-Energie benutzt, um den\\nSpirit-Verbrauch niedrig zu halten.",0x16908,84,Torpedo que usa energía de Piedra Lunar para\\nmantener un bajo consumo de Espíritu.,0x16b2f,99,Une torpille utilisant de l'énergie de Pierre de\\nLune pour limiter sa consommation d'Esprit (ES).,0x166aa,70,A torpedo that uses Moonstone energy to keep\\nSpirit consumption low.
435,0x8c347fe8,0x1b8e0,13,Pyril Cannon,0x1b657,12,Cañón Pyril,0x1b9b2,12,Canon Pyril,0x1b16d,13,Pyril Cannon,14,"","",X,X,X,0,Main cannon,1,Red,0,200,120,0,6,-1,None,0,0,0,0,13200,0,0,50,35,32,0,0x16c98,95,"Drehbare Kanone, für Kriegsschiffe entworfen.\\nBesitzt Red-Eigenschaften und hohe Genauigkeit.",0x1695c,83,Cañón rotante diseñado para acorazados.\\nTiene propiedades Rojas y gran precisión.,0x16b92,89,Un canon rotatif conçu pour les cuirassiers.\\nUtilise la magie Rouge et est très précis.,0x166f0,84,"A rotating cannon designed for battleships.\\nHas Red properties, and high accuracy."
436,0x8c347ff8,0x1b8ed,12,Wevl Cannon,0x1b663,11,Cañón Wevl,0x1b9be,11,Canon Wevl,0x1b17a,12,Wevl Cannon,14,"","",X,X,X,1,Secondary cannon,3,Blue,0,180,120,3,4,-1,None,0,0,0,0,10200,0,0,50,36,37,0,0x16cf7,82,Zusatzkanone für Kriegsschiffe. Besitzt\\nBlue-Eigenschaften und hohe Genauigkeit.,0x169af,85,Cañón secundario creado para acorazados.\\nTiene propiedades Azules y gran precisión.,0x16beb,92,Un canon secondaire conçu pour les cuirassiers.\\nUtilise la magie Bleue et est très précis.,0x16744,86,"A secondary cannon designed for battleships.\\nHas Blue properties, and high accuracy."
437,0x8c348004,0x1b8f9,17,Electril Torpedo,0x1b66e,16,Torpedo Electri,0x1b9c9,9,Electril,0x1b186,17,Electril Torpedo,14,"","",X,X,X,2,Torpedo,4,Yellow,0,500,50,3,2,-1,None,0,0,0,0,1000,0,0,50,37,16,0,0x16d49,93,Für große Kriegsschiffe entworfenes Torpedo.\\nHat Yellow-Eigenschaften und große Feuerkraft.,0x16a04,92,Diseñado para buques de guerra de gran tamaño.\\nCon propiedades Amarillas y fogueo potente.,0x16c47,96,Torpille conçue pour les gros navires de guerre.\\nUtilise la magie Jaune et est très puissante.,0x1679a,84,"A torpedo designed for large warships. Has\\nYellow properties, and great firepower."
438,0x8c348018,0x1b90a,15,Crystil Cannon,0x1b67e,14,Cañón Crystil,0x1b9d2,14,Canon Crystil,0x1b197,15,Crystil Cannon,14,"","",X,X,X,0,Main cannon,2,Purple,0,550,60,0,4,-1,None,0,0,0,0,1000,0,0,50,38,14,0,0x16da6,86,Beständig dank einer Speziallegierung\\nHat Purple-Eigenschaften und große Feuerkraft.,0x16a60,93,Creado con una aleación especial muy resistente.\\nCon propiedades Púrpuras y fogueo potente.,0x16ca7,73,Fait en alliage résistant.\\nUtilise la magie Mauve et est très puissant.,0x167ee,91,"Made of a special alloy for added durability.\\nHas Purple properties, and great firepower."
