Entry ID,EU message ID,[DE entry name pos.],[DE entry name size],DE entry name,[ES entry name pos.],[ES entry name size],ES entry name,[FR entry name pos.],[FR entry name size],FR entry name,[GB entry name pos.],[GB entry name size],GB entry name,Ship flags,Pad. #0,[Little Jack #1],[Little Jack #2],[Delphinus #1],[Delphinus #2],[Delphinus #3],[借ジャンク船],Feat. #0 ID,[Feat. #0 name],Pad. #1,Feat. #0 value,Feat. #1 ID,[Feat. #1 name],Pad. #2,Feat. #1 value,Feat. #2 ID,[Feat. #2 name],Pad. #3,Feat. #2 value,Feat. #3 ID,[Feat. #3 name],Pad. #4,Feat. #3 value,Pad. #5,Pad. #6,Purchase price,Pad. #7,Pad. #8,Retail price in %,Order by prio.,EU order by ABC,Pad. #9,[DE descr. pos.],[DE descr. size],DE descr. str.,[ES descr. pos.],[ES descr. size],ES descr. str.,[FR descr. pos.],[FR descr. size],FR descr. str.,[GB descr. pos.],[GB descr. size],GB descr. str.
450,2352251088,113055,16,Maschinenklappe,112421,15,Casco de Motor,113287,15,Protège-moteur,111165,13,Engine Cover,62,0,X,X,X,X,X,"",4,Quick,0,10,6,Dodge%,0,3,-1,None,0,0,-1,None,0,0,0,0,800,0,0,50,10,12,0,94516,77,Schützt den Motor des Schiffs vor Schmutz und\nerhöht seine Geschwindigkeit.,93740,67,Protege el motor del navío de la\nsuciedad y aumenta su velocidad.,94330,68,Protège l'encrassement du moteur du navire\net augmente sa vitesse.,93083,80,"Protects the ship's engine from getting dirty,\nand increases the ship's Quick."
451,2352251104,113071,11,Turbo Satz,112436,16,Equipo de Turbo,113302,10,Kit Turbo,111178,10,Turbo Kit,62,0,X,X,X,X,X,"",4,Quick,0,20,6,Dodge%,0,5,-1,None,0,0,-1,None,0,0,0,0,1520,0,0,50,11,34,0,94593,88,"Modifikation, die die Moon Stone-Leistung\nund damit die Schiffsgeschwindigkeit erhöht.",93807,91,Equipo especial aumenta la salida de energía\nde Piedra Lunar aumentando así la velocidad.,94398,93,"Modification du navire, qui accroît le pouvoir\nde la Pierre de Lune, augmentant sa vitesse.",93163,93,"Ship Modification, that increases the Moon Stone\npower output, increasing the ship's Quick."
452,2352251116,113082,13,Frisier-Satz,112452,17,Mando de Calibre,113312,11,Kit Moteur,111188,12,Bore-up Kit,62,0,X,X,X,X,X,"",4,Quick,0,30,6,Dodge%,0,8,-1,None,0,0,-1,None,0,0,0,0,2400,0,0,50,12,7,0,94681,84,"Ein Gerätesatz, der die Motorleistung\nund die Geschwindigkeit des Schiffes erhöht.",93898,76,Aumenta el motor y crea más potencia\ny descarga e incrementa la velocidad.,94491,98,"Kit élargissant le moteur pour plus de puissance\net de gaz d'échappement, augmentant la vitesse.",93256,90,"A kit that increases engine size for greater\npower and exhaust, increasing ship's Quick."
453,2352251128,113095,16,Doppelpropeller,112469,16,Hélices Gemelas,113323,14,Double Hélice,111200,16,Twin Propellers,62,0,X,X,X,X,X,"",4,Quick,0,40,6,Dodge%,0,10,-1,None,0,0,-1,None,0,0,0,0,3200,0,0,50,13,35,0,94765,72,"Zusätzlicher Propeller, der die Geschwindig-\nkeit des Schiffes erhöht.",93974,61,Una hélice adicional que incrementa\nla velocidad del navío.,94589,62,Une hélice supplémentaire qui augmente la\nvitesse du navire.,93346,58,An additional propeller that increases the\nship's Quick.
454,2352251144,113111,12,Lufteinlauf,112485,13,Toma de Aire,113337,14,Arrivée d'Air,111216,11,Air Intake,62,0,X,X,X,X,X,"",4,Quick,0,80,6,Dodge%,0,12,-1,None,0,0,-1,None,0,0,0,0,6800,0,0,50,14,0,0,94837,99,"Leitet saubere Luft in den Motor, gleicht Sprit-\nverbrauch aus und erhöht Schiffsgeschwindigkeit.",94035,85,"Introduce aire limpio en el motor, estabiliza el\nconsumo e incrementa la velocidad.",94651,98,"Envoie de l'air pur dans le moteur, stabilisant\nla consommation de fuel & augmentant la vitesse.",93404,90,"Sends clean air into the engine, stabilizing\nfuel consumption and increasing ship speed."
455,2352251156,113123,13,Doppel-Turbo,112498,13,Turbo Gemelo,113351,13,Double Turbo,111227,11,Twin Turbo,62,0,X,X,X,X,X,"",4,Quick,0,90,6,Dodge%,0,15,-1,None,0,0,-1,None,0,0,0,0,8800,0,0,50,15,36,0,94936,82,"Ein Turbo-Verbundsatz, der den Motor modifiziert\nund das Schiff schneller macht.",94120,80,Un equipo de turbo que modifica el motor del\nnavío y aumenta así la velocidad.,94749,67,Kit turbo qui modifie le moteur et\naugmente la vitesse du navire.,93494,79,A compound turbo kit that modifies the engine\nand increases the ship's Quick.
456,2352251168,113136,13,Timer-Ventil,112511,17,Salida de Escape,113364,14,Réglage Valve,111238,13,Timing Valve,62,0,X,X,X,X,X,"",4,Quick,0,100,6,Dodge%,0,17,-1,None,0,0,-1,None,0,0,0,0,10800,0,0,50,16,32,0,95018,87,"Ventileinstellung, die die Abgase stabilisiert\nund die Schiffsgeschwindigkeit erhöht.",94200,92,Pone a punto las válvulas para reducir el gas\ndel escape del motor y aumenta la velocidad.,94816,91,"Optimise le réglage de la valve pour stabiliser\nles gaz, augmentant la vitesse du navire.",93573,81,"Standardizes valve timing to stabilize engine\nexhaust, increasing ship's Quick."
457,2352251184,113149,17,Dreifacher Turbo,112528,13,Triple Turbo,113378,13,Triple Turbo,111251,13,Triple Turbo,62,0,X,X,X,X,X,"",4,Quick,0,130,6,Dodge%,0,20,-1,None,0,0,-1,None,0,0,0,0,12800,0,0,50,17,33,0,95105,96,"Dreifacher Turbosatz für maximale Motorleistung,\nbringt mehr Geschwindigkeit als Doppel-Turbo.",94292,92,"Triple turbo que mejora la potencia del motor\ny la velocidad, aún más que el Turbo Gemelo.",94907,90,Kit triple turbo pour une puissance maximale\net plus d'accélération que le Double Turbo.,93654,98,"A triple turbo kit for maximum engine power, for\na speed boost even greater than the Twin Turbo."
458,2352251200,113166,15,Drehmomentsatz,112541,15,Par de Torsión,113391,11,Kit Couple,111264,16,High Torque Kit,62,0,X,X,X,X,X,"",4,Quick,0,150,6,Dodge%,0,23,-1,None,0,0,-1,None,0,0,0,0,14800,0,0,50,18,19,0,95201,127,Verbessert die Haltbarkeit bei mehr U/Min.\nund erhöht so die Schiffsgeschwindigkeit.und erhöht so die Schiffsgeschwindigkeit.,94384,87,Aumenta la resistencia y la potencia subiendo\nlas revoluciones. Aumenta la velocidad.,94997,70,Accroît la solidité augmentant la puissance et\nla vitesse du navire.,93752,82,"Raises durability for greater power through\nhigher RPM's, increasing ship speed."
459,2352251216,113181,12,Doppelwelle,112556,10,Doble Eje,113402,13,Double Tuyau,111280,13,Double Shaft,62,0,X,X,X,X,X,"",4,Quick,0,200,6,Dodge%,0,26,-1,None,0,0,-1,None,0,0,0,0,16640,0,0,50,19,10,0,95328,95,"Teilt den Motor in zwei unabhängige Bereiche,\nverdoppelt Leistung und erhöht Geschwindigkeit.",94471,91,"Divide el motor en dos secciones, duplica la\npotencia de descarga y aumenta la velocidad.",95067,77,"Divise le moteur, doublant la\npuissance et augmentant la vitesse du navire.",93834,97,"Splits the engine into two independent stages,\ndoubling power output and increasing ship speed."
460,2352251232,113193,11,Panzerdeck,112566,15,Suelo Blindado,113415,12,Pont Blindé,111293,13,Armored Deck,62,0,X,X,X,X,X,"",2,Defense,0,10,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,1000,0,0,50,20,5,0,95423,87,"Standardmäßiges Panzerdeck, allgemein im Einsatz.\nVerbessert die Schiffsverteidigung.",94562,89,"Cubierta blindada estándar, que se puede\ncomprar en cualquier parte. Mejora la defensa.",95144,75,"Pont blindé normal, facilement disponible.\nAméliore la défense du navire.",93931,69,"A standard armored deck, commonly available.\nImproves ship Defense."
461,2352251248,113204,10,Stahldeck,112581,15,Suelo de Acero,113427,13,Pont d'acier,111306,11,Steel Deck,62,0,X,X,X,X,X,"",2,Defense,0,20,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,1900,0,0,50,21,31,0,95510,72,Mit mehreren Stahlschichten verstärktes Deck.\nHohe Verteidigungskraft.,94651,77,Cubierta blindada con varias capas de acero.\nTiene un gran poder defensivo.,95219,82,Pont blindé avec plusieurs couches d'acier.\nA un pouvoir défensif très efficace.,94000,73,A deck armored with multiple layers of steel.\nHas high defensive power.
462,2352251260,113214,11,Schrägdeck,112596,14,Suelo Oblicuo,113440,13,Pont Incliné,111317,13,Slanted Deck,62,0,X,X,X,X,X,"",2,Defense,0,30,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,2200,0,0,50,22,27,0,95582,96,Lenkt Geschosse durch schräge Planken auf dem\nStandard-Panzerdeck ab. Verbessert Verteidigung.,94728,93,"Desvía los proyectiles con placas inclinadas\nen la cubierta, y mejora la defensa del navío.",95301,90,Dévie les tirs avec des plaques inclinées\nsupérieur au pont blindé. Améliore la défense.,94073,95,Deflects projectiles with slanted plates atop\na standard armored deck. Improves ship Defense.
463,2352251276,113225,12,Verbunddeck,112610,15,Suelo Composit,113453,13,Pont Composé,111330,14,Compound Deck,62,0,X,X,X,X,X,"",2,Defense,0,40,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,5500,0,0,50,23,9,0,95678,90,"Deck, das mit Schichten verschiedener Stahlarten\ngepanzert ist. Hohe Verteidigungskraft.",94821,81,Cubierta blindada con capas de aceros\ndistintos. Tiene un gran poder defensivo.,95391,84,Pont blindé avec différentes couches d'acier.\nA un pouvoir défensif très efficace.,94168,75,A deck armored with layers of different steels.\nHas high defensive power.
464,2352251292,113237,17,Schwerpanzerdeck,112625,14,Gran Blindaje,113466,17,Pont superblindé,111344,17,Heavy Armor Deck,62,0,X,X,X,X,X,"",2,Defense,0,55,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,6700,0,0,50,24,18,0,95768,94,"Deck mit einer Panzerung, die dreimal so dick\nwie der Standard ist. Verbessert Verteidigung.",94902,86,Cubierta con un blindaje de peso tres veces\nsuperior al estándar. Mejora la defensa.,95475,83,Pont au blindage 3 fois plus épais que la\nnormale. Améliore la défense du navire.,94243,87,A deck with armor three times as thick as the\nstandard weight. Improves ship Defense.
465,2352251312,113254,15,Legierungsdeck,112639,15,Suelo Aleación,113483,15,Pont d'alliage,111361,11,Alloy Deck,62,0,X,X,X,X,X,"",2,Defense,0,70,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,7300,0,0,50,25,2,0,95862,76,Deck mit einer Panzerung u.a. aus\nMondsteinstaub. Verbessert Verteidigung.,94988,81,Cubierta blindada con una aleación de\npolvo de Piedra Lunar. Mejora la defensa.,95558,94,Pont blindé d'alliage composé de poussière de\nPierre de Lune. Améliore la défense du navire.,94330,80,A deck armored with an alloy including Moon\nStone dust. Improves ship Defense.
466,2352251324,113269,12,Drachendeck,112654,13,Suelo Dragón,113498,12,Pont Dragon,111372,12,Dragon Deck,62,0,X,X,X,X,X,"",2,Defense,0,110,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,7900,0,0,50,26,11,0,95938,93,"Panzerdeck, hergestellt von yafutomanischen\nHandwerkern. Verbessert die Verteidigung enorm.",95069,83,Cubierta blindada por artesanos de Yafutoma.\nEs bonita y mejora mucho la defensa.,95652,94,Pont blindé crée par des artisans Yafutoman.\nAméliore considérablement la défense du navire.,94410,95,An armored deck created by Yafutoman craftsmen.\nBeautiful and greatly improves ship Defenses.
467,2352251336,113281,11,Altes Deck,112667,16,Suelo Ancestral,113510,12,Pont Ancien,111384,13,Ancient Deck,62,0,X,X,X,X,X,"",2,Defense,0,150,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,8500,0,0,50,27,3,0,96031,90,"Panzerdeck aus seltenem, mysteriösem Metall\naus grauer Vorzeit. Verbessert Verteidigung.",95152,90,"Cubierta blindada con un metal misterioso de\ntiempos ancestrales, que mejora la defensa.",95746,90,Pont blindé en métal rare et mystérieux des\nancien temps. Améliore la défense du navire.,94505,89,"A deck armored with a rare, mysterious metal\nfrom ancient times. Improves ship Defense."
468,2352251352,113292,12,Silber Deck,112683,15,Suelo de Plata,113522,14,Pont d'argent,111397,12,Silver Deck,62,0,X,X,X,X,X,"",2,Defense,0,200,6,Dodge%,0,1,4,Quick,0,3,-1,None,0,0,0,0,11000,0,0,50,28,26,0,96121,88,Panzerdeck mit hochwertigen Mondsteinen. Ihre\nKraft trägt zur Schiffsverteidigung bei.,95242,69,Cubierta blindada reforzada con Piedras\nLunares. Mejora la defensa.,95836,95,Pont blindé renforcé avec des Pierres de Lune\nde qualité qui améliorent la défense du navire.,94594,93,An armored deck supplemented with high grade\nMoonstones. Their power improves ship Defense.
469,2352251364,113304,16,Glänzendes Deck,112698,16,Suelo Brillante,113536,16,Pont Étincelant,111409,15,Sparkling Deck,62,0,X,X,X,X,X,"",2,Defense,0,500,6,Dodge%,0,2,4,Quick,0,6,-1,None,0,0,0,0,13500,0,0,50,29,29,0,96209,88,"Gepanzertes Deck, besetzt mit Mondsteinen in 6\nFarben. Verbessert Schiffsverteidigung.",95311,87,Cubierta blindada con un metal misterioso de\nLunares de 6 colores. Mejora la defensa.,95931,87,Pont blindé criblé de Pierres de Lune de 6\ncouleurs différentes. Améliore la défense.,94687,87,An armored deck studded with Moonstones of 6\ndifferent colors. Improves ship Defense.
470,2352251380,113320,9,Intercom,112714,9,Intercom,113552,11,Interphone,111424,9,Intercom,62,0,X,X,X,X,X,"",7,Value,0,1000,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,1000,0,0,50,30,21,0,96297,88,"System, um zwischen den einzelnen Decks zu\nkommunizieren. Aika nutzt es viel zu gerne.",95398,90,Sistema de comunicación entre cubiertas.\nAika se va a pasar el día colgada del teléfono.,96018,93,Un système pour communiquer entre les ponts.\nDifficile d'empêcher Aika de trop s'en servir.,94774,84,A system for communicating between decks. \nGood luck keeping Aika from abusing it.
471,2352251392,113329,13,Meisterküche,112723,15,Cocina Moderna,113563,17,Cuisine Prestige,111433,17,Enhanced Kitchen,62,0,X,X,X,X,X,"",7,Value,0,5500,2,Defense,0,1,-1,None,0,0,-1,None,0,0,0,0,5500,0,0,50,31,13,0,96385,75,"Hochmoderne Küche, in der allabendlich die\ntollsten Menüs gekocht werden.",95488,90,Instalaciones de cocina con tecnología punta\npara preparar cenas ricas todas las noches.,96111,71,Cuisine ultra-moderne pour faire de succulents\ndîners tous les soirs.,94858,77,State-of-the-art cooking facilities for great-\ntasting dinners every night.
472,2352251412,113342,13,Bodenheizung,112738,12,Calefacción,113580,17,Chauffage au Sol,111450,13,Floor Heater,62,0,X,X,X,X,X,"",7,Value,0,3000,3,MagDef,0,1,-1,None,0,0,-1,None,0,0,0,0,3000,0,0,50,32,15,0,96460,81,"Nutzt die Motorwärme aus, und macht die\nWohnquartiere angenehm und komfortabel.",95578,87,Aprovecha el calor del motor para mantener\nuna buena temperatura en las dependencias.,96182,87,Utilise la chaleur du moteur pour maintenir les\nlogements à une température agréable.,94935,78,Takes advantage of engine heat to keep\nliving quarters nice and comfortable.
473,2352251428,113355,13,Luftreiniger,112750,12,Purificador,113597,9,Aérateur,111463,13,Air Purifier,62,0,X,X,X,X,X,"",7,Value,0,5800,3,MagDef,0,2,-1,None,0,0,-1,None,0,0,0,0,5800,0,0,50,33,1,0,96541,96,"Reinigt die Luft unter den Decks, damit alles\nsauber und frisch und nicht nach Schweiß riecht.",95665,90,"Purifica el aire bajo la cubierta, para tener\ntodo limpio y agradable, sin olor a sudor.",96269,82,Purifie l'air sous les ponts afin de maintenir\nune odeur agréable sans humidité.,95013,87,"Purifies the air below decks to keep everything\nsmelling clean and fresh, not sweaty."
474,2352251444,113368,17,yafutoman-Nische,112762,10,Seminario,113606,17,Alcôve Yafutoman,111476,17,Yafutoman Alcove,62,0,X,X,X,X,X,"",7,Value,0,6700,3,MagDef,0,2,-1,None,0,0,-1,None,0,0,0,0,6700,0,0,50,34,39,0,96637,75,"Ein Stück yafutoman-Kultur, das den Geist\nberuhigt und der Seele wohltut.",95755,72,Un poco de cultura Yafutoman aporta\npaz de espíritu y claridad mental.,96351,80,Un peu de culture Yafutoman pour contribuer à la\npaix de l'esprit et de l'âme.,95100,71,A bit of Yafutoman culture to help calm the mind\nand soothe the soul.
475,2352251464,113385,11,Lärmschutz,112772,15,Insonorización,113623,15,Insonorisation,111493,14,Soundproofing,62,0,X,X,X,X,X,"",7,Value,0,11000,2,Defense,0,1,-1,None,0,0,-1,None,0,0,0,0,11000,0,0,50,35,28,0,96712,93,"Dämpft den Motorlärm für eine bessere Nachtruhe,\nbeugt Müdigkeit auf längeren Strecken vor.",95827,74,Reduce el molesto ruido del motor\npara dormir bien en los viajes largos.,96431,96,Supprime les bruits du moteur pour mieux dormir\net ainsi réduire la fatigue des longs voyages.,95171,90,"Blocks annoying engine noise for a better\nnight's sleep, reducing fatigue on long trips."
476,2352251480,113396,11,Teures Rad,112787,14,Timón Valioso,113638,17,Gouverne de luxe,111507,16,Expensive Wheel,62,0,X,X,X,X,X,"",7,Value,0,8500,4,Quick,0,2,-1,None,0,0,-1,None,0,0,0,0,8500,0,0,50,36,14,0,96805,97,"Maßgeschneidertes Rad, in Valua ergonomisch her-\ngestellt. Reduziert Müdigkeit des Steuermanns.",95901,90,Un timón exclusivo con diseño ergonómico\ncreado en Valua. Facilita la labor del timonel.,96527,88,"Gouvernail traditionnel, conçu ergonomiquement\nà Valua. Réduit la fatigue du timonier.",95261,89,"A custom-made wheel, ergonomically designed in\nValua. Reduces fatigue for the helmsman."
477,2352251496,113407,13,Kronleuchter,112801,17,Lámpara de Araña,113655,7,Lustre,111523,11,Chandelier,62,0,X,X,X,X,X,"",7,Value,0,9300,2,Defense,0,1,-1,None,0,0,-1,None,0,0,0,0,9300,0,0,50,37,8,0,96902,96,"Strahlende Lichtquelle, bei valuanischen Adligen\nbeliebt. Bringt etwas Luxus ins Fliegerleben.",95991,89,Iluminación favorita de los nobles Valuan.\nUn toque de distinción en los viajes aéreos.,96615,94,Éclairage luxueux prisé par la noblesse Valuan.\nApporte un peu d'opulence à la vie aérienne.,95350,93,Luxurious lighting favored by Valuan nobility.\nBrings a touch of opulence to airborne life.
478,2352251508,113420,10,Holzpuppe,112818,16,Muñeco Tallado,113662,15,Poupée de Bois,111534,12,Wooden Doll,62,0,X,X,X,X,X,"",7,Value,0,7300,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,7300,0,0,50,38,38,0,96998,91,"Geschnitztes Tier aus Holz, glatt und rund.\nEinfach, süß und von Fina über alles geliebt.",96080,83,"Muñeco de madera, es un animal rechoncho\ny cariñoso. Es muy mono y Fina lo adora.",96709,84,"Poupée sculptée dans le bois, en forme d'animal.\nSimple, mignonne et Fina l'adore.",95443,86,"A carved wooden doll, shaped like a cuddly\nanimal. Simple, cute, and adored by Fina."
479,2352251520,113430,14,Zimmerpflanze,112834,16,Planta Interior,113677,17,Plante apaisante,111546,13,Indoor Plant,62,0,X,X,X,X,X,"",-1,None,0,10100,3,MagDef,0,1,-1,None,0,0,-1,None,0,0,0,0,10100,0,0,50,39,20,0,97089,93,Etwas Grünzeug für mehr Farbe auf den Schiff.\nHat beruhigende Wirkung und reinigt die Luft.,96163,91,Esta planta pone una nota de color a bordo.\nSu efecto es relajante y limpia la atmósfera.,96793,96,Un peu de verdure pour mettre de la couleur à\nbord du navire. Effet apaisant et purifie l'air.,95529,97,"Some greenery to provide color aboard the ship.\nHas a soothing effect, and helps clean the air."
