Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value
89,0x330a20,18,Shift_JIS,R BTN - PERS NEAR
90,0x330a34,22,Shift_JIS,A BTN - DISTANCE NEAR
91,0x330a4c,21,Shift_JIS,X BTN - DISTANCE FAR
92,0x330a64,12,Shift_JIS,Y BTN - Y +
93,0x330a70,12,Shift_JIS,B BTN - Y -
94,0x330a7c,13,Shift_JIS,START - EXIT
95,0x330a8c,12,Shift_JIS,UP    - Z +
96,0x330a98,12,Shift_JIS,DOWN  - Z -
97,0x330aa4,12,Shift_JIS,LEFT  - X +
98,0x330ab0,12,Shift_JIS,RIGHT - X -
99,0x330abc,17,Shift_JIS,L BTN - Y ROLL +
100,0x330ad0,17,Shift_JIS,R BTN - Y ROLL -
101,0x330ae4,17,Shift_JIS,X BTN - X ROLL +
102,0x330af8,17,Shift_JIS,A BTN - X ROLL -
103,0x330b0c,19,Shift_JIS,Z BTN - RESET VIEW
104,0x330b20,12,Shift_JIS,UP    - Z -
105,0x330b2c,12,Shift_JIS,DOWN  - Z +
106,0x330b38,12,Shift_JIS,LEFT  - X -
107,0x330b44,12,Shift_JIS,RIGHT - X +
108,0x330b50,18,Shift_JIS,UP    - LIGHT Z +
109,0x330b64,18,Shift_JIS,DOWN  - LIGHT Z -
110,0x330b78,18,Shift_JIS,LEFT  - LIGHT X +
111,0x330b8c,18,Shift_JIS,RIGHT - LIGHT X -
112,0x330ba0,18,Shift_JIS,R BTN - LIGHT Y +
113,0x330bb4,18,Shift_JIS,L BTN - LIGHT Y -
114,0x330bc8,19,Shift_JIS,A BTN - AMBIENT UP
115,0x330bdc,19,Shift_JIS,B BTN - DEFFUSE UP
116,0x330bf0,17,Shift_JIS,C BTN - SPECULAR
117,0x330c04,21,Shift_JIS,X BTN - LIGHT SWITCH
118,0x330c1c,34,Shift_JIS,(L BTN)+(R BTN) - DELETE MURABITO
119,0x330c40,22,Shift_JIS,A BTN - SET MUARABITO
120,0x330c58,4,Shift_JIS,%1d
121,0x330c5c,6,Shift_JIS,%3.2f
122,0x330c64,4,Shift_JIS,%3d
123,0x330c68,15,Shift_JIS,INFOMATION ON 
124,0x330c78,13,Shift_JIS,STAGE SELECT
125,0x330c88,10,Shift_JIS,GAME MODE
126,0x330c94,12,Shift_JIS,CAMERA MODE
127,0x330ca0,11,Shift_JIS,LIGHT MODE
128,0x330cac,9,Shift_JIS,FOG MENU
129,0x330cb8,13,Shift_JIS,START = EXIT
130,0x330cc8,14,Shift_JIS,CAMERA MODE 0
131,0x330cd8,12,Shift_JIS,PURSUIT INF
132,0x330ce4,9,Shift_JIS,VIEW INF
133,0x330cf0,10,Shift_JIS,ALL RESET
134,0x330cfc,8,Shift_JIS,FOG OFF
135,0x330d04,16,Shift_JIS,NEAR    -1.0000
136,0x330d14,16,Shift_JIS,FAR   -100.0000
137,0x330d24,12,Shift_JIS,RED     255
138,0x330d30,12,Shift_JIS,GREEN   255
139,0x330d3c,12,Shift_JIS,BULE    255
140,0x330d48,16,Shift_JIS,\sound\m04s.p16
141,0x330db0,18,Shift_JIS,\ending\staff.mld
142,0x33129c,15,Shift_JIS,\ending\sr.mll
143,0x3312ac,17,Shift_JIS,\ending\sr_1.mll
144,0x3312c0,17,Shift_JIS,\ending\sr_2.mll
145,0x3312d4,17,Shift_JIS,\ending\sr_3.mll
146,0x3312e8,17,Shift_JIS,\ending\srok.mll
147,0x3312fc,18,Shift_JIS,\ending\srok1.mll
148,0x331310,18,Shift_JIS,\ending\srok2.mll
149,0x331324,18,Shift_JIS,\ending\srok3.mll
150,0x331338,25,Shift_JIS,Call Back Hooking Failed
151,0x331354,24,Shift_JIS,Call Back Delete Failed
152,0x33136c,32,Shift_JIS,FioInit Error (memory allocate)
153,0x33138c,36,Shift_JIS,FioOpen Error (memory allocate): %s
154,0x3313b0,18,Shift_JIS,FioOpen Error: %s
155,0x3313c4,33,Shift_JIS,FioOpen Error (File Size): %s %d
156,0x3313e8,35,Shift_JIS,FioReadReq Error (memory allocate)
157,0x33140c,8,Shift_JIS,a299a01
158,0x331414,37,Shift_JIS,Fio Auto Error (memory allocate): %s
159,0x33143c,41,Shift_JIS,Fio Stream Error (memory allocate 1): %s
160,0x331468,30,Shift_JIS,Fio Stream Link Nothing Error
161,0x331488,24,Shift_JIS,File Seek Origin Error:
162,0x3314a0,23,Shift_JIS,File Seek Error: %d %d
163,0x3314b8,3,Shift_JIS,..
164,0x3314c4,31,Shift_JIS,Move Root Dir Error : %s %d %d
165,0x3314e4,26,Shift_JIS,Move Dir Error : %s %d %d
166,0x331500,30,Shift_JIS,Move Cache Error : %s - %d %d
167,0x331520,17,Shift_JIS,LIGHT TRAP ERROR
168,0x331534,23,Shift_JIS,LIGHT STACK OVER ERROR
169,0x33154c,24,Shift_JIS,LIGHT STACK UNDER ERROR
170,0x331564,26,Shift_JIS,SCRIPT LIGHT NUMBER ERROR
171,0x331580,26,Shift_JIS,CHANGE VERTEX COLOR START
172,0x33159c,3,Shift_JIS,rb
173,0x3315a0,25,Shift_JIS,MLD FAST HANDLE IS EMPTY
174,0x3315bc,35,Shift_JIS,mldTaskLoadMldDataAll Malloc Error
175,0x3315e0,22,Shift_JIS,MLD FAST HANDLE ERROR
176,0x3315f8,12,Shift_JIS,Feb 19 2001
177,0x331604,9,Shift_JIS,15:13:56
178,0x331610,14,Shift_JIS,01%02d45-7890
179,0x331620,22,Shift_JIS,memory allocate error
180,0x331638,18,Shift_JIS,Config Init Error
181,0x33164c,18,Shift_JIS,Config Exit Error
182,0x331660,12,Shift_JIS,\bonito.drv
183,0x33166c,13,Shift_JIS,\aresnew.mlt
184,0x33167c,25,Shift_JIS,MONO STEREO SET ERROR %d
185,0x331698,20,Shift_JIS,\sound\b7000000.mlt
186,0x3316ac,12,Shift_JIS,\player.mlz
187,0x3316b8,13,Shift_JIS,\ENGLISH.SOT
188,0x3316c8,12,Shift_JIS,\GERMAN.SOT
189,0x3316d4,12,Shift_JIS,\FRENCH.SOT
190,0x3316e0,13,Shift_JIS,\SPANISH.SOT
191,0x3316f0,4,Shift_JIS,Jan
192,0x3316f4,4,Shift_JIS,Feb
193,0x3316f8,4,Shift_JIS,Mar
194,0x3316fc,4,Shift_JIS,Apr
195,0x331700,4,Shift_JIS,May
196,0x331704,4,Shift_JIS,Jun
197,0x331708,4,Shift_JIS,Jul
198,0x33170c,4,Shift_JIS,Aug
199,0x331710,4,Shift_JIS,Sep
200,0x331714,4,Shift_JIS,Oct
201,0x331718,4,Shift_JIS,Nov
202,0x33171c,4,Shift_JIS,Dec
203,0x331720,22,Shift_JIS,MATRIX STACK OVER !!!
204,0x331738,27,Shift_JIS,IDmem change size:%d %c %d
205,0x331754,22,Shift_JIS,memory allocate error
206,0x33176c,7,Shift_JIS,M_AMEM
207,0x331774,30,Shift_JIS,IDmem Search error:0xffffffff
208,0x331794,28,Shift_JIS,Memory Segment Error 0x%08x
209,0x3317b0,26,Shift_JIS,NoEqu free IDmem:%d %c %d
210,0x3317cc,26,Shift_JIS,no free IDmemory:%d %c %d
211,0x3317e8,6,Shift_JIS,_AMEM
212,0x3317f0,14,Shift_JIS,memFree Error
213,0x331800,18,Shift_JIS,memFree Dup Error
214,0x331814,7,Shift_JIS,D_AMEM
215,0x33181c,27,Shift_JIS,memory reallocate error -1
216,0x331838,24,Shift_JIS,memory reallocate error
217,0x331850,7,Shift_JIS,R_AMEM
218,0x331857,5,Shift_JIS,MEMM
219,0x33185c,5,Shift_JIS,FREE
220,0x331861,5,Shift_JIS,MEMR
221,0x331868,33,Shift_JIS,メニュー用メモリを確保出来ません
222,0x33188c,17,Shift_JIS,get matrix error
223,0x3318a0,23,Shift_JIS,Ground(%d) Link Max 16
224,0x3318b8,22,Shift_JIS,False GrdLink (%d:%d)
225,0x3318d0,25,Shift_JIS,No Convert Ground:%d(%d)
226,0x3318ec,19,Shift_JIS,False Ground No:%d
227,0x331938,5,Shift_JIS,.mlt
228,0x331940,12,Shift_JIS,PAL Version
229,0x33194c,12,Shift_JIS,Feb 19 2001
230,0x331958,9,Shift_JIS,15:13:59
231,0x331964,15,Shift_JIS,PRESS A BUTTON
232,0x331974,17,Shift_JIS,BankNum    : %3d
233,0x331988,17,Shift_JIS,RequestNum : %3d
234,0x33199c,28,Shift_JIS,PRESS A BUTTON   TEST SOUND
235,0x3319b8,28,Shift_JIS,PRESS B BUTTON   STOP SOUND
236,0x3319d4,34,Shift_JIS,PRESS S BUTTON   RETURN MAIN MENU
237,0x3319f8,4,Shift_JIS,MAP
238,0x3319fc,7,Shift_JIS,BATTLE
239,0x331a04,12,Shift_JIS,SHIP BATTLE
240,0x331a10,11,Shift_JIS,SOUND TEST
241,0x331a1c,7,Shift_JIS,OPTION
242,0x331a24,9,Shift_JIS,CONTINUE
243,0x331a30,4,Shift_JIS,BGM
244,0x331a34,5,Shift_JIS,LOOP
245,0x331a3c,3,Shift_JIS,SE
246,0x331a40,10,Shift_JIS,FILE NAME
247,0x331a4c,12,Shift_JIS,BANK NUMBER
248,0x331a58,12,Shift_JIS,LIST NUMBER
249,0x331a64,22,Shift_JIS,FreeTex Error GI=%08X
250,0x331a7c,3,Shift_JIS,rb
251,0x331a80,5,Shift_JIS,GBIX
252,0x331a88,5,Shift_JIS,PVRT
253,0x331a90,17,Shift_JIS,not found Tex:%s
254,0x331aa4,5,Shift_JIS,.pvr
255,0x331aac,26,Shift_JIS,False ReLoadRenderTexture
256,0x331ac8,13,Shift_JIS,ts000110.pvz
257,0x331ad8,14,Shift_JIS,ts000110f.pvz
258,0x331ae8,14,Shift_JIS,ts000110s.pvz
259,0x331af8,14,Shift_JIS,ts000110g.pvz
260,0x331b08,20,Shift_JIS,\field\ts000199.pvr
261,0x331b1c,21,Shift_JIS,\field\ts000199f.pvr
262,0x331b34,21,Shift_JIS,\field\ts000199s.pvr
263,0x331b4c,21,Shift_JIS,\field\ts000199g.pvr
264,0x331b64,18,Shift_JIS,\title\title0.mld
265,0x331b8c,16,Shift_JIS,\sound\m02s.p04
266,0x331b9c,20,Shift_JIS,\title\ts900026.mld
267,0x331bb0,20,Shift_JIS,\title\ts900028.mld
268,0x331bc4,13,Shift_JIS,sotTitleDisc
269,0x331bd4,8,Shift_JIS,\disk1.
270,0x331bdc,20,Shift_JIS,\sound\m5000000.mlt
271,0x331bf0,11,Shift_JIS,ME201A.sct
272,0x331bfc,11,Shift_JIS,ME299A.sct
273,0x331c08,20,Shift_JIS,\title\ts900000.mld
274,0x331c1c,21,Shift_JIS,\title\ts900000f.mld
275,0x331c34,21,Shift_JIS,\title\ts900000s.mld
276,0x331c4c,21,Shift_JIS,\title\ts900000g.mld
277,0x331c64,19,Shift_JIS,\title\warning.mld
278,0x331c78,20,Shift_JIS,\title\warningf.mld
279,0x331c8c,20,Shift_JIS,\title\warnings.mld
280,0x331ca0,20,Shift_JIS,\title\warningg.mld
281,0x331cb4,5,Shift_JIS,NJCM
282,0x331cbc,5,Shift_JIS,NJBM
283,0x331cc4,34,Shift_JIS,scptBootup: scptArrayAlloc failed
284,0x331ce8,34,Shift_JIS,scptArrayAlloc: initial two times
285,0x331d0c,30,Shift_JIS,scptArrayAlloc: malloc failed
286,0x331d2c,43,Shift_JIS,scptArrayAlloc(LazyJobList): malloc failed
287,0x331d58,22,Shift_JIS,scptLoad: Len is zero
288,0x331d70,31,Shift_JIS,scptLoad: gScpt.PtrTop == NULL
289,0x331d90,27,Shift_JIS,scptAnarize: StackOverFlow
290,0x331dac,22,Shift_JIS,scptSTUB: code error!
291,0x331dc4,23,Shift_JIS,GOSUB: Stack over flow
292,0x331ddc,29,Shift_JIS,scptWWW: No Empty LazyBuffer
293,0x331dfc,27,Shift_JIS,scptPRINT: malloc failed 1
294,0x331e18,34,Shift_JIS,scptPRINT: message post timed out
295,0x331e3c,25,Shift_JIS,scptPRINT MES: NO LABEL!
296,0x331e58,31,Shift_JIS,scptPRINT MES: malloc failed 1
297,0x331e78,39,Shift_JIS,scptPRINT(MES): message post timed out
298,0x331ea0,27,Shift_JIS,scptSELECT1: malloc failed
299,0x331ebc,28,Shift_JIS,scptSELECT CHOSE: NO LABEL!
300,0x331ed8,21,Shift_JIS,Scale: malloc failed
301,0x331ef0,34,Shift_JIS,SetShadow: message post timed out
302,0x331f14,27,Shift_JIS,ReSetShadow: malloc failed
303,0x331f30,36,Shift_JIS,ReSetShadow: message post timed out
304,0x331f54,30,Shift_JIS,Scale: message post timed out
305,0x331f74,26,Shift_JIS,PartsScale: malloc failed
306,0x331f90,35,Shift_JIS,PartsScale: message post timed out
307,0x331fb4,28,Shift_JIS,scptMapDefMO: malloc failed
308,0x331fd0,36,Shift_JIS,scptMapDefMO: message post time out
309,0x331ff4,21,Shift_JIS,Proll: malloc failed
310,0x33200c,30,Shift_JIS,Proll: message post timed out
311,0x33202c,22,Shift_JIS,fin: malloc failed %d
312,0x332044,31,Shift_JIS,scptFin: message post time out
313,0x332078,22,Shift_JIS,ClF: malloc failed %d
314,0x332090,31,Shift_JIS,scptClF: message post time out
315,0x3320c4,21,Shift_JIS,CWait: malloc failed
316,0x3320dc,30,Shift_JIS,CWait: message post timed out
317,0x3320fc,26,Shift_JIS,TextChabne: malloc failed
318,0x332118,35,Shift_JIS,TextChange: message post timed out
319,0x33213c,31,Shift_JIS,scptChangeParts: malloc failed
320,0x33215c,35,Shift_JIS,ChangeParts: message post time out
321,0x332180,36,Shift_JIS,scptEnter: message post time out %d
322,0x3321a4,29,Shift_JIS,scptLet'sTalk: malloc failed
323,0x3321c4,36,Shift_JIS,scptLetsTalk: message post time out
324,0x3321e8,24,Shift_JIS,scptFace: malloc failed
325,0x332200,32,Shift_JIS,scptFace: message post time out
326,0x332220,30,Shift_JIS,scptNormalFace: malloc failed
327,0x332240,38,Shift_JIS,scptNormalFace: message post time out
328,0x332268,24,Shift_JIS,scptPutA: malloc failed
329,0x332280,32,Shift_JIS,scptPutA: message post time out
330,0x3322a0,24,Shift_JIS,scptPutP: malloc failed
331,0x3322b8,32,Shift_JIS,scptPutP: message post time out
332,0x3322d8,24,Shift_JIS,scptNecA: malloc failed
333,0x3322f0,32,Shift_JIS,scptNecA: message post time out
334,0x332310,20,Shift_JIS,NecM: malloc failed
335,0x332324,29,Shift_JIS,necM: message post timed out
336,0x332344,34,Shift_JIS,scptRet: message post time out %d
337,0x332368,37,Shift_JIS,scptRet: no use enter table!!! No:%d
338,0x332390,21,Shift_JIS,Cl: malloc failed %d
339,0x3323a8,30,Shift_JIS,scptCl: message post time out
340,0x3323dc,23,Shift_JIS,TrackUp: malloc failed
341,0x3323f4,25,Shift_JIS,scptMVCB2: malloc failed
342,0x332410,24,Shift_JIS,scptMVCA: malloc failed
343,0x332428,26,Shift_JIS,scptMVCALP: malloc failed
344,0x332444,25,Shift_JIS,scptMVCA3: malloc failed
345,0x332460,25,Shift_JIS,scptHopen: malloc failed
346,0x33247c,33,Shift_JIS,scptHopen: message post time out
347,0x3324a0,26,Shift_JIS,scptHclose: malloc failed
348,0x3324bc,34,Shift_JIS,scptHclose: message post time out
349,0x3324e0,27,Shift_JIS,scptHchange: malloc failed
350,0x3324fc,35,Shift_JIS,scptHchange: message post time out
351,0x332520,25,Shift_JIS,scptHread: malloc failed
352,0x33253c,33,Shift_JIS,scptHread: message post time out
353,0x332560,28,Shift_JIS,scptHSetTask: malloc failed
354,0x33257c,36,Shift_JIS,scptHtaskset: message post time out
355,0x3325a0,24,Shift_JIS,scptHset: malloc failed
356,0x3325b8,32,Shift_JIS,scptHset: message post time out
357,0x3325d8,20,Shift_JIS,HCLR: malloc failed
358,0x3325ec,29,Shift_JIS,HCLR: message post timed out
359,0x33260c,25,Shift_JIS,TaskOn: malloc failed %d
360,0x332628,30,Shift_JIS,TaskOn: message post time out
361,0x332648,26,Shift_JIS,TaskOff: malloc failed %d
362,0x332664,31,Shift_JIS,TaskOff: message post time out
363,0x332684,26,Shift_JIS,scptKill: SYNTAX ERROR!!!
364,0x3326a0,28,Shift_JIS,scptINS BG: SYNTAX ERROR!!!
365,0x3326bc,29,Shift_JIS,scptDELL BG: SYNTAX ERROR!!!
366,0x3326dc,27,Shift_JIS,scptKeyWait: malloc failed
367,0x3326f8,32,Shift_JIS,scptParentOnD: task nothing #%d
368,0x332718,33,Shift_JIS,scptParentOffD: task nothing #%d
369,0x33273c,5,Shift_JIS,init
370,0x332744,42,Shift_JIS,scptInitial: Not found Initial in script.
371,0x332770,5,Shift_JIS,loop
372,0x332778,29,Shift_JIS,scptTskDestruct: no Task #%d
373,0x332798,52,Shift_JIS,scptDestruct: wrong enter rable ! call programer %d
374,0x3327cc,35,Shift_JIS,tolObjSendEnter: buffer over No:%d
375,0x3327f0,25,Shift_JIS,ENTER:ENTER TABLE OVER!!
376,0x33280c,6,Shift_JIS,M%05d
377,0x332c74,3,Shift_JIS,%d
378,0x332c78,34,Shift_JIS,scptGetHakken(%d) actptr == NULL 
379,0x332c9c,15,Shift_JIS,hakken%02d.mld
380,0x332cac,24,Shift_JIS,Malloc Failed : %s : %d
381,0x332cc4,14,Shift_JIS,src\scpteve.c
382,0x332cd4,30,Shift_JIS,scptUkisuguR: malloc failed 1
383,0x332cf4,37,Shift_JIS,scptUkisuguR: message post timed out
384,0x332d1c,26,Shift_JIS,Ukisugu1: malloc failed 1
385,0x332d38,33,Shift_JIS,Ukisugu1: message post timed out
386,0x332d5c,25,Shift_JIS,Ukinoru: malloc failed 1
387,0x332d78,32,Shift_JIS,Ukinoru: message post timed out
388,0x332d98,25,Shift_JIS,Ukitome: malloc failed 1
389,0x332db4,32,Shift_JIS,Ukitome: message post timed out
390,0x332e8c,20,Shift_JIS,OP TREASURE:No Task
391,0x332ea0,3,Shift_JIS,%s
392,0x332ea4,27,Shift_JIS,scptPRINT: malloc failed 1
393,0x332ec0,35,Shift_JIS,scptSENNIN: message post timed out
394,0x332ee8,10,Shift_JIS,HakkenMes
395,0x332ef4,17,Shift_JIS,HamachouTalkData
396,0x332f08,15,Shift_JIS,sotScptMessage
397,0x332f18,21,Shift_JIS,Proll: malloc failed
398,0x332f30,5,Shift_JIS,.mpb
399,0x332f38,5,Shift_JIS,.msb
400,0x332f40,5,Shift_JIS,.mlt
401,0x332f48,8,Shift_JIS,\sound\
402,0x332f50,22,Shift_JIS,scptMV: malloc failed
403,0x332f68,27,Shift_JIS,scptMV Node: malloc failed
404,0x332f84,31,Shift_JIS,mv: Player Task isnot Setting.
405,0x332fa4,23,Shift_JIS,mv: Task %d Not found.
406,0x332fbc,29,Shift_JIS,mv: Bezier work init failed!
407,0x332fdc,30,Shift_JIS,scptMV: message post time out
408,0x332ffc,23,Shift_JIS,scptMVR: malloc failed
409,0x333014,28,Shift_JIS,scptMVR Node: malloc failed
410,0x333030,31,Shift_JIS,scptMVR: message post time out
411,0x333050,25,Shift_JIS,scptRollA: malloc failed
412,0x33306c,33,Shift_JIS,scptRollA: message post time out
413,0x333090,25,Shift_JIS,scptRollP: malloc failed
414,0x3330ac,33,Shift_JIS,scptRollP: message post time out
415,0x3330d0,26,Shift_JIS,scptPlayMO: malloc failed
416,0x3330ec,30,Shift_JIS,PlayMO: message post time out
417,0x33310c,29,Shift_JIS,scptPlayColMO: malloc failed
418,0x33312c,37,Shift_JIS,scptPlayColMO: message post time out
419,0x333154,25,Shift_JIS,scptDefMO: malloc failed
420,0x333170,33,Shift_JIS,scptDefMO: message post time out
421,0x333194,23,Shift_JIS,scptMVF: malloc failed
422,0x3331ac,28,Shift_JIS,scptMVF Node: malloc failed
423,0x3331c8,32,Shift_JIS,mvf: Player Task isnot Setting.
424,0x3331e8,24,Shift_JIS,mvf: Task %d Not found.
425,0x333200,30,Shift_JIS,mvf: Bezier work init failed!
426,0x333220,31,Shift_JIS,scptMVF: message post time out
427,0x333240,23,Shift_JIS,scptMVS: malloc failed
428,0x333258,28,Shift_JIS,scptMVS Node: malloc failed
429,0x333274,32,Shift_JIS,mvs: Player Task isnot Setting.
430,0x333294,24,Shift_JIS,mvs: Task %d Not found.
431,0x3332ac,30,Shift_JIS,mvs: Bezier work init failed!
432,0x3332cc,31,Shift_JIS,scptMVS: message post time out
433,0x3332ec,24,Shift_JIS,scptMVSF: malloc failed
434,0x333304,29,Shift_JIS,scptMVSF Node: malloc failed
435,0x333324,33,Shift_JIS,mvsf: Player Task isnot Setting.
436,0x333348,25,Shift_JIS,mvsf: Task %d Not found.
437,0x333364,31,Shift_JIS,mvsf: Bezier work init failed!
438,0x333384,32,Shift_JIS,scptMVSF: message post time out
439,0x3333a4,23,Shift_JIS,scptMvj: malloc failed
440,0x3333bc,28,Shift_JIS,scptMvj Node: malloc failed
441,0x3333d8,31,Shift_JIS,scptMvj NodeSub: malloc failed
442,0x3333f8,31,Shift_JIS,scptMVJ: message post time out
443,0x333418,5,Shift_JIS,.mpb
444,0x333420,5,Shift_JIS,.msb
445,0x333428,5,Shift_JIS,.mlt
446,0x333430,28,Shift_JIS,scptParentOn: malloc failed
447,0x33344c,36,Shift_JIS,scptParentOn: message post time out
448,0x333470,29,Shift_JIS,scptParentOff: malloc failed
449,0x333490,37,Shift_JIS,scptParentOff: message post time out
450,0x3334b8,27,Shift_JIS,scptPlayMO2: malloc failed
451,0x3334d4,31,Shift_JIS,PlayMO2: message post time out
452,0x3334f4,23,Shift_JIS,scptMV2: malloc failed
453,0x33350c,28,Shift_JIS,scptMV2 Node: malloc failed
454,0x333528,32,Shift_JIS,mv2: Player Task isnot Setting.
455,0x333548,24,Shift_JIS,mv2: Task %d Not found.
456,0x333560,30,Shift_JIS,mv2: Bezier work init failed!
457,0x333580,31,Shift_JIS,scptMV2: message post time out
458,0x3335a0,27,Shift_JIS,scptPlayMO3: malloc failed
459,0x3335bc,31,Shift_JIS,PlayMO3: message post time out
460,0x3335dc,23,Shift_JIS,scptMV3: malloc failed
461,0x3335f4,28,Shift_JIS,scptMV3 Node: malloc failed
462,0x333610,32,Shift_JIS,mv3: Player Task isnot Setting.
463,0x333630,24,Shift_JIS,mv3: Task %d Not found.
464,0x333648,30,Shift_JIS,mv3: Bezier work init failed!
465,0x333668,31,Shift_JIS,scptMV3: message post time out
466,0x333688,27,Shift_JIS,scptFldPutA: malloc failed
467,0x3336a4,35,Shift_JIS,scptFldPutA: message post time out
468,0x3336c8,8,Shift_JIS,\sound\
