[Event Name],Task ID
MSI0060011,\h(«Enrique»)¿Es eso……?\e
MSI0060012,"\h(«Enrique»)¡Vyse!
¡Mira! ¡Esa luz……!\e"
MSI0060013,"\h(«Vyse»)¿Pero qué……?
¡¿Es…… eso el Cristal Lunar?!\e"
MSI0060014,"\h(«Enrique»)Debe ser.
Eso significa que…… esta ballena……
Rhaknam…… ¿es el Gigas Púrpura?\e"
MSI0060015,"\h(«Fina»)¡No puedo creer que Rhaknam sea el Gigas
Púrpura!\e"
MSI0060016,\h(«Fina»)Pero…… el Gigas Púrpura se llama Plergoth.\e
MSI0060017,"\h(«Fina»)Según la leyenda, los ciudadanos de la
Civilización Púrpura implantaron el Cristal
Púrpura dentro de un ser vivo.\e"
MSI0060018,\h(«Vyse»)Entonces…… ¿Rhaknam fue una ballena normal?\e
MSI0060019,"\h(«Fina»)Sí. Creo que después de que Rhaknam se
transformara en el Gigas Púrpura, su dueño
pereció…… y desde entonces ella ha estado
vagando sin rumbo por el cielo.\e"
MSI0060020,"\h(«Fina»)Así que esta pobre ballena fue una víctima más
de la guerra.\e"
MSI0060021,"\h(«Aika»)Pero Capitán……
¿Por qué te quedaste aquí todo este tiempo?\e"
MSI0060022,"\h(«Aika»)Si tienes el Little Jack contigo, ¿por qué no te
has ido?\e"
MSI0060023,\h(«Drachma»)……\e
MSI0060024,"\h(«Drachma»)Me he pasado la vida…… buscando a Rhaknam
para vengar a mi tripulación…… y a mi hijo……\e"
MSI0060025,"\h(«Drachma»)He desperdiciado todos esos años……
Rhaknam me salvó de Ramírez……\e"
MSI0060026,"\h(«Drachma»)Yo…… pensé que quizá pudiera pasar junto a ella
sus últimos minutos. Es lo mínimo que podía
hacer.\e"
MSI0060027,\h(«Vyse»)……\e
MI0070000,\h(«Aika»)Why is he making that noise?\e
MI0070001,\h(«Drachma»)I… I'm not sure.\e
MI0070002,\h(«Drachma»)What's wrong? I'm here for you.\e
MI0070003,\h(«Vyse»)This isn't good.\e
MI0070004,\h(«Aika»)Look… at his eye!\e
MI0070005,\h(«Drachma»)Rhaknam…\e
MI0070006,"\h(«Drachma»)I see…
It's time for you to go…\e"
MI0070007,"\h(«Drachma»)Time for you to join your friends…
Good-bye…\e"
MI0070008,"\h(«Vyse»)Oh, no…\e"
MI0070009,\h(«Enrique»)Look… the Crystal!\e
MI0070010,"\h(«Vyse»)I'm sorry, Captain…\e"
MI0070011,\h( )You received the “Purple Moon Crystal.”\e
MFI0070000,\h(«Aika»)Pourquoi fait-il ce bruit ?\e
MFI0070001,\h(«Drachma»)Je…… je ne sais pas.\e
MFI0070002,\h(«Drachma»)Qu'est-ce qui ne va pas ? Je suis là pour toi.\e
MFI0070003,\h(«Vyse»)Ce n'est vraiment pas bon.\e
MFI0070004,\h(«Aika»)Regardez…… son oeil !\e
MFI0070005,\h(«Drachma»)Rhaknam……\e
MFI0070006,"\h(«Drachma»)Je vois……
Il est l'heure pour toi de partir……\e"
MFI0070007,"\h(«Drachma»)Il est temps de rejoindre tes amis……
Au revoir……\e"
MFI0070008,"\h(«Vyse»)Oh, non……\e"
MFI0070009,\h(«Enrique»)Regardez…… le Cristal !\e
MFI0070010,"\h(«Vyse»)Je suis vraiment désolé, Capitaine……\e"
MFI0070011,\h( )Vous avez reçu le “Cristal de Lune Mauve.”\e
MGI0070000,\h(«Aika»)Warum macht er dieses Geräusch?\e
MGI0070001,\h(«Drachma»)Ich…… ich weiß nicht.\e
MGI0070002,\h(«Drachma»)Was gibt's? Ich bin doch hier.\e
MGI0070003,\h(«Vyse»)Das hat nichts Gutes zu bedeuten.\e
MGI0070004,\h(«Aika»)Schau dir…… sein Auge an!\e
MGI0070005,\h(«Drachma»)Rhaknam……\e
MGI0070006,"\h(«Drachma»)Verstehe……
Zeit, dass du dich verabschiedest……\e"
MGI0070007,"\h(«Drachma»)……und zurück zu deinen Freunden gehst……
Auf Wiedersehen……\e"
MGI0070008,\h(«Vyse»)O nein……\e
MGI0070009,\h(«Enrique»)Schau…… der Kristall!\e
MGI0070010,"\h(«Vyse»)Tut mir Leid, Captain……\e"
MGI0070011,\h( )Du hast den “Purple Moon Crystal” erhalten.\e
MSI0070000,\h(«Aika»)¿Por qué hace ese ruido?\e
MSI0070001,\h(«Drachma»)No…… no estoy seguro.\e
MSI0070002,\h(«Drachma»)¿Qué pasa? Estoy aquí.\e
MSI0070003,\h(«Vyse»)Esto no tiene buena pinta.\e
MSI0070004,\h(«Aika»)Mírale…… ¡Mira sus ojos!\e
MSI0070005,\h(«Drachma»)Rhaknam……\e
MSI0070006,"\h(«Drachma»)Comprendo……
Ha llegado tu hora……\e"
MSI0070007,"\h(«Drachma»)Es hora de que te reúnas con tus amigos……
Adiós……\e"
MSI0070008,"\h(«Vyse»)Oh, no……\e"
MSI0070009,\h(«Enrique»)Mira…… ¡el Cristal!\e
MSI0070010,"\h(«Vyse»)Lo siento, Capitán……\e"
MSI0070011,\h( )Has recibido el “Cristal Púrpura”.\e
"",me034b.sct
"",me123b.sct
"",a123ci05.mld
"",a123ci05.mld
"",M0316
"",e6i005
"",a123ci05.mld
"",a123ci06.mld
"",a123ci06.mld
"",M0319
"",e6i006
"",a123ci06.mld
"",a123ci07.mld
"",a123ci07.mld
"",a123ci07_efe.mld
"",a123ci07_efe.mld
"",M0318
"",e6i007
"",a123ci07.mld
"",a123ci07_efe.mld
