[Event Name],Task ID
MF01220026,\h(«Vieil Homme en Haillons»)…………………\c
MF01220027,"\h(«Vyse»)Hé, vous souvenez de quelque chose sur vous ?\e"
MF01220028,"\h(«Vieil Homme en Haillons»)……Qui êtes-vous ?
Je ne vous ai jamais vus……\e"
MF01220029,"\h(«Aika»)……Oh, non. Il nous a déjà oubliés !\c"
MF01220030,\h(«Vieil Homme en Haillons»)…………\c
MF01220031,"\h(«Vyse»)Um…… Monsieur ? Ça va ?
Vous avez fait naufrage ici ?\e"
MF01220032,\h(«Vieil Homme en Haillons»)…… Qui êtes-vous ?\e
MF01220033,"\h(«Vyse»)Uh, je m'appelle Vyse, un Pirate de l'Air Bleu.
Comment vous appelez-vous ?\e"
MF01220034,\h(«Vieil Homme en Haillons»)…… Je ne sais pas.\e
MF01220035,\h(«Vyse»)…… Hein ?\e
MF01220036,"\h(«Vieil Homme en Haillons»)J'ai oublié tout ce qu'il s'est passé avant le
naufrage. Je ne me souviens même pas des noms de
mes compagnons…… Je…… Je……\e"
MF01220037,"\h(«Fina»)On dirait qu'il souffre d'amnésie. Le pauvre……
Le naufrage a dû être un choc terrible……\e"
MF01220038,"\h(«Aika»)Je me demande d'où
il vient……\e"
MF01220039,"\h(«Polly»)C'est…… c'est toi !
Oh, que les lunes soient louées, je t'ai
retrouvé !!\e"
MF01220040,"\h(«Polly»)Tes cheveux ont poussé et tu as une barbe, mais
je te reconnais ! Je ne t'oublierai jamais !
Tu es mon mari, Robinson !\e"
MF01220041,"\h(«Vieil Homme en Haillons»)Robinson……
C'est mon nom……?\e"
MF01220042,"\h(«Polly»)Oui, exact !
C'est moi ! Polly ! Tu ne te souviens pas de
moi ? Anne et moi t'attendons depuis des
années !\e"
MF01220043,"\h(«Vieil Homme en Haillons»)Polly ?
Anne ?\e"
MF01220044,\h(«Vieil Homme en Haillons»)……………\e
MF01220045,"\h(«Vieil Homme en Haillons»)Attendez…… Rob…… in…… son…… Polly…… Anne……
Anne…… Oui !! Oui !!!\e"
MF01220046,"\h(«Vieil Homme en Haillons»)Oui ! Je m'appelle Robinson ! Et je me
souviens ! Je me souviens de ma femme, Polly !
Et de ma fille, Anne !\e"
MF01220047,"\h(«Polly»)Oui, oui !
C'est exact !!\c"
MF01220048,"\h(«Robinson»)……Oui, je me souviens maintenant. Oh, Polly…… Je
suis désolé. Tu as dû être vraiment inquiète……
Je suis vraiment désolé de t'avoir laissée aussi
longtemps……\e"
MF01220049,\h(«Polly»)Je ne te laisserai jamais repartir !\e
MF01220050,"\h(«Robinson»)……Moi non plus.
Mais…… on dirait que tu es…… beaucoup plus
féminine que la dernière fois que je t'ai vue……\e"
MF01220051,"\h(«Polly»)Tu ne m'as pas vu depuis des années et c'est
tout ce que tu trouves à me dire ?!\c"
MF01220052,"\h(«Robinson»)Vous vous appelez Vyse, n'est-ce pas ?
Je vous remercie du fond du coeur.
Grâce à vous, j'ai retrouvé Polly.\e"
MF01220053,"\h(«Robinson»)Polly m'a dit qu'elle était membre de votre
équipage à présent……\e"
MF01220054,"\h(«Robinson»)J'aimerais accompagner Polly.
Pourrais-je monter à bord de votre navire
en tant que membre de votre équipage ?\e"
MF01220055,"\h(«Vyse»)Bien sûr !
Nous avons toujours besoin d'aide !\e"
MF01220056,"\h(«Robinson»)Je ne suis pas au meilleur de ma forme, mais je
me souviens comment naviguer. Je peux au moins
faire cela pour vous.\e"
MF01220057,\h( )Robinson le “Marin” a rejoint votre équipage.\c
MF01220058,\h(«Vieil Homme en Haillons»)………………\c
MF01220059,"\h(«Vyse»)Hé, vous souvenez de quelque chose sur vous ?\e"
MF01220060,"\h(«Vieil Homme en Haillons»)……Qui êtes-vous ?
Je ne vous ai jamais vus……\e"
MF01220061,"\h(«Aika»)……Oh, non. Il nous a déjà oubliés !\c"
MF01220062,"\h(«Polly»)C'est…… c'est toi !
Oh, que les lunes soient louées, je t'ai
retrouvé !!\e"
MF01220063,"\h(«Que ferez-vous ?»)“Vous retournerez sur le Delphinus.”
“Vous resterez ici un peu plus longtemps.”\c"
MG01220000,"\h(«Vyse»)Hm? Was ist das für ein schwarzer Stein?
Er gibt trotzdem eine Art Licht ab……\c"
MG01220001,"\h(«Vyse»)Ist das ein Moon Stone? Ein Schwarzer Moon
Stone? Was? Heißt das, dass es
auch einen schwarzen Mond gibt? Ich weiß
nicht, was hier los ist……\c"
MG01220002,"\h(«Vyse»)Wa……
Da liegt ein ganzer Haufen von alten Segeln
und Segelausrüstung……\c"
MG01220003,"\h(«Vyse»)Hier hängt etwas getrockneter Fisch. Nun, er
sieht noch etwas feucht aus. Es ist wohl am
besten, das nicht zu essen……\c"
MG01220004,"\h(«Vyse»)Das soll ein Bett sein? Es sieht nicht sehr
komfortabel aus. Aber es ist wahrscheinlich
doch komfortabler als die Hängematte auf
der Little Jack.\c"
MG01220005,"\h(«Vyse»)Da liegt ein Tagebuch
auf dem Schreibtisch……\e"
MG01220007,"\h( )“Alle meine Kameraden sind tot. Ich bin der
Einzige, der übrig ist…… Ich frage mich oft,
warum ich es nicht einfach sein lasse und
zu ihnen gehe…… Aber da ist etwas……”\e"
MG01220008,"\h( )“Etwas hält mich davon zurück…… und lässt mich
weitermachen. Ich…… ich erinnere mich nicht.
Ich erinnere mich an nichts. Ich weiß noch
nicht einmal meinen eigenen Namen……”\e"
MG01220009,"\h( )“Ich glaube, ich erinnere mich, dass ich……
eine Frau…… und eine Tochter habe. Verdammt!
Warum kann ich mich nicht erinnern?! Ich fühle
mich so leer…… als ob mir etwas fehlt……”\e"
MG01220011,"\h(«Vyse»)Das muss die Quelle des Lichts sein, das
wir durch das Fenster gesehen haben.\c"
MG01220012,"\h(«Vyse»)Robinson hat hier so viele Jahre gelebt……
und hatte nichts als eine flackernde Lampe, um
seinen Weg zu beleuchten……\c"
MG01220013,\h(«Heruntergekommener alter Mann»)……\c
MG01220014,"\h(«Vyse»)Ähm…… mein Herr? Geht es Ihnen gut?
Haben Sie hier Schiffbruch erlitten?\e"
MG01220015,\h(«Heruntergekommener alter Mann»)……Wer bist du?\e
MG01220016,"\h(«Vyse»)Oh, ich bin Vyse, ein Blue Rogue.
Wie ist Ihr Name?\e"
MG01220017,\h(«Heruntergekommener alter Mann»)……Ich weiß nicht.\e
MG01220018,\h(«Vyse»)……Wie bitte?\e
MG01220019,"\h(«Heruntergekommener alter Mann»)Ich kann mich an nichts erinnern, das vor
dem Schiffbruch geschehen ist. Ich kann mich
noch nichtmal an die Namen meiner Kameraden
erinnern…… ich…… ich……\e"
MG01220020,"\h(«Fina»)Es sieht so aus, als hätte er sein Gedächtnis
verloren. Armer Mann…… Der Schock des
Schiffbruchs muss ihn sehr mitgenommen haben……\e"
MG01220021,"\h(«Aika»)Wissen Sie was? Sie können einfach mit uns
mitkommen! Wir holen Sie hier raus!\e"
MG01220022,"\h(«Heruntergekommener alter Mann»)Nein…… ich kenne den Ausgang…… das Giant Beast
führt zur Außenwelt…… aber…… aber ich kann
nicht ohne meine Erinnerungen abreisen.\e"
MG01220023,"\h(«Aika»)Aber wir sind doch hier, um Ihnen zu helfen!\e"
MG01220024,"\h(«Heruntergekommener alter Mann»)Ich kann nicht fort. Nicht ohne zu wissen, wer
ich bin. Nicht ohne zu wissen, wo ich hin soll,
wenn ich einmal draußen bin. Nein, ich werde
hier bleiben.\c"
MG01220025,"\h(«Vyse»)……Gut. Wir können Sie nicht zwingen,
mitzugehen. Hmm…… Ich frage mich, ob es nicht
irgendetwas gibt, mit dem wir ihm helfen
können, sein Gedächtnis wiederzuerlangen……\c"
MG01220026,\h(«Heruntergekommener alter Mann»)………\c
MG01220027,"\h(«Vyse»)He, ist Ihnen schon etwas über Sie selbst
eingefallen?\e"
MG01220028,"\h(«Heruntergekommener alter Mann»)……Wer seid ihr?
Ich habe euch noch nie zuvor gesehen……\e"
MG01220029,\h(«Aika»)……Oh nein. Er hat uns schon wieder vergessen!\c
MG01220030,\h(«Heruntergekommener alter Mann»)………\c
MG01220031,"\h(«Vyse»)Ähm…… mein Herr? Geht es Ihnen gut?
Haben Sie hier Schiffbruch erlitten?\e"
MG01220032,\h(«Heruntergekommener alter Mann»)…… Wer bist du?\e
MG01220033,"\h(«Vyse»)Äh, ich bin Vyse, ein Blue Rogue.
Wie ist Ihr Name?\e"
MG01220034,\h(«Heruntergekommener alter Mann»)……Ich weiß nicht.\e
MG01220035,\h(«Vyse»)……Wie bitte?\e
MG01220036,"\h(«Heruntergekommener alter Mann»)Ich kann mich an nichts erinnern, was vor
dem Schiffbruch geschehen ist. Ich kann mich
noch nichtmal an die Namen meiner Kameraden
erinnern…… ich…… ich……\e"
MG01220037,"\h(«Fina»)Es sieht so aus, als hätte er sein Gedächtnis
verloren. Armer Mann…… Der Schock des
Schiffbruchs muss ihn sehr mitgenommen haben……\e"
MG01220038,"\h(«Aika»)Ich frage mich, wo er herkommt……\e"
MG01220039,"\h(«Polly»)Du…… du bist's!
Oh, den Monden sei Dank, dass ich dich
gefunden habe!!\e"
MG01220040,"\h(«Polly»)Dein Haar ist etwas länger als zuvor, und du
hast jetzt einen Bart, aber ich weiß, dass du
es bist! Dich würde ich nie vergessen!
Du bist doch mein Ehemann, Robinson!\e"
MG01220041,"\h(«Heruntergekommener alter Mann»)Robinson……
Das ist mein Name……?\e"
MG01220042,"\h(«Polly»)Ja, genau!
Ich bin's! Polly! Erinnerst du dich nicht an
mich? Anne und ich warten seit Jahren auf dich!\e"
MG01220043,"\h(«Heruntergekommener alter Mann»)Polly?
Anne?\e"
MG01220044,\h(«Heruntergekommener alter Mann»)…………\e
MG01220045,"\h(«Heruntergekommener alter Mann»)Warte…… Rob…… in…… son…… Polly…… Anne…… Anne……
Ja!! Ja!!!\e"
MG01220046,"\h(«Heruntergekommener alter Mann»)Ja! Mein Name ist Robinson! Und ich erinnere
mich daran! Ich erinnere mich an meine Frau
Polly! Und meine Tochter Anne!\e"
MG01220047,"\h(«Polly»)Ja, ja!
Genau!!\c"
MG01220048,"\h(«Robinson»)……Ja, jetzt erinnere ich mich. Oh, Polly……
Es tut mir so Leid. Du musst so besorgt
gewesen sein…… es tut mir so Leid, dass ich
dich so lange allein gelassen habe……\e"
MG01220049,\h(«Polly»)Ich lasse dich nie mehr fort!\e
MG01220050,"\h(«Robinson»)……ich dich auch nicht.
Aber…… es sieht so aus, als ob du…… viel
fraulicher geworden bist, seitdem ich dich
das letzte Mal gesehen habe……\e"
MG01220051,"\h(«Polly»)Du hast mich jahrelang nicht gesehen, und
das ist alles, was du mir zu sagen hast?!\c"
MG01220052,"\h(«Robinson»)Dein Name war Vyse, nicht wahr?
Ich danke dir aus ganzem Herzen. Deinetwegen
bin ich jetzt wieder mit Polly vereint.\e"
MG01220053,"\h(«Robinson»)Polly sagt, dass sie jetzt Mitglied
deiner Crew ist……\e"
MG01220054,"\h(«Robinson»)Ich möchte gern mit Polly gehen.
Könnte ich als Mitglied deiner Crew mit
auf dein Schiff?\e"
MG01220055,"\h(«Vyse»)Natürlich!
Wir können stets Hilfe gebrauchen!\e"
MG01220056,"\h(«Robinson»)Ich bin nicht in der besten Verfassung,
aber segeln werde ich ja noch können.
Zumindest könnte ich das für dich tun.\e"
MG01220057,"\h( )Robinson ist als “Matrose” zu deiner
Mannschaft gestoßen.\c"
MG01220058,\h(«Heruntergekommener alter Mann»)………\c
MG01220059,"\h(«Vyse»)He, ist Ihnen schon etwas über sich selbst
eingefallen?\e"
MG01220060,"\h(«Heruntergekommener alter Mann»)……Wer seid ihr?
Ich habe euch noch nie zuvor gesehen……\e"
MG01220061,\h(«Aika»)……O nein. Er hat uns schon wieder vergessen!\c
MG01220062,"\h(«Polly»)Du…… du bist's!
Ach, den Monden sei Dank, dass ich dich
gefunden habe!!\e"
MG01220063,"\h(«Was wirst du tun?»)“Zur Delphinus zurückkehren.”
“Noch eine Weile hier bleiben.”\c"
MS01220000,"\h(«Vyse»)¿Mm? ¿Qué es esta piedra negra?
Despide una especie de luz……\c"
MS01220001,"\h(«Vyse»)¿Es una Piedra Lunar? ¿Una Piedra Negra? ¿Eh?
¿Significa eso que también existe una Luna
Negra? No sé qué está pasando aquí……\c"
MS01220002,\h(«Vyse»)Hay una montaña de equipos de navegación……\c
MS01220003,"\h(«Vyse»)Hay un poco de pescado seco colgado. Pero aún
conserva la humedad. No creo que sea buena idea
comerlo……\c"
MS01220004,"\h(«Vyse»)¿Es esto una cama? No parece muy cómoda.
Pero seguro que es más confortable que la hamaca
del Little Jack.\c"
MS01220005,"\h(«Vyse»)Hay un diario
sobre la mesa……\e"
MS01220006,"\h( )“He perdido la cuenta de los días…… no, años……
desde que naufragamos aquí en la Gruta Oscura.
Ni siquiera recuerdo adónde nos dirigíamos……”\e"
MS01220007,"\h( )“Todos mis compañeros han muerto. Sólo quedo
yo…… A menudo me pregunto por qué no abandono y
me voy con ellos…… Pero hay algo que……”\e"
MS01220008,"\h( )“me detiene…… me da fuerzas para seguir.
No…… no recuerdo. No me acuerdo de nada.
Ni siquiera de cómo me llamo……”\e"
MS01220009,"\h( )“Mis recuerdos son confusos…… tengo una esposa……
y una hija. ¡Maldita sea! ¡¿Por qué no lo
recuerdo?! Me siento vacío…… Me falta algo……”\e"
MS01220010,"\h( )“Pero ya no importa. Estoy condenado a morir
aquí en estas olas de muerte. Por ironías del
destino me he jugado mi propia vida……”\c"
MS01220011,"\h(«Vyse»)Esto debe ser la fuente de luz que vimos por la
ventana.\c"
MS01220012,"\h(«Vyse»)Robinson vivió aquí muchos años…… y su única luz
era una lámpara parpadeante……\c"
MS01220013,\h(«Anciano Harapiento»)…………\c
MS01220014,"\h(«Vyse»)Um…… ¿señor? ¿Está usted bien?
¿Ha naufragado en este lugar?\e"
MS01220015,\h(«Anciano Harapiento»)…… ¿Y tú quién eres?\e
MS01220016,"\h(«Vyse»)Me llamo Vyse, soy un Pirata Azul.
¿Cómo te llamas tú?\e"
MS01220017,\h(«Anciano Harapiento»)…… No sé.\e
MS01220018,\h(«Vyse»)…… ¿?\e
MS01220019,"\h(«Anciano Harapiento»)No me acuerdo de nada de lo que pasó antes del
naufragio. Ni siquiera recuerdo cómo se llamaban
mis compañeros de viaje…… Yo……\e"
MS01220020,"\h(«Fina»)Tiene amnesia. Pobre hombre……
El trauma del naufragio ha debido de ser
tremendo……\e"
MS01220021,"\h(«Aika»)¿Sabes qué? ¡Puedes venir con nosotros!
¡Te sacaremos de aquí!\e"
MS01220022,"\h(«Anciano Harapiento»)Conozco el camino de salida…… La Bestia Gigante
conduce al mundo exterior…… Pero…… No puedo irme
sin recuperar mis recuerdos.\e"
MS01220023,\h(«Aika»)¡Nosotros podemos ayudarte!\e
MS01220024,"\h(«Anciano Harapiento»)No puedo irme. No sin saber antes quién soy. No
sin saber adónde voy a ir cuando salga de aquí.
No, yo me quedo.\c"
MS01220025,"\h(«Vyse»)…… Bueno. No podemos forzarte a que vengas con
nosotros. Mmm…… No sé si hay algo que podamos
hacer para ayudarle a recuperar la memoria……\c"
MS01220026,\h(«Anciano Harapiento»)………………\c
MS01220027,\h(«Vyse»)¿Has conseguido acordarte de algo?\e
MS01220028,"\h(«Anciano Harapiento»)…… ¿Quién eres?
No te había visto nunca……\e"
MS01220029,"\h(«Aika»)…… Oh, no. ¡Ya se ha olvidado de nosotros por
completo!\c"
MS01220030,\h(«Anciano Harapiento»)…………\c
MS01220031,"\h(«Vyse»)Um…… ¿señor? ¿Está usted bien?
¿Ha naufragado en este lugar?\e"
MS01220032,\h(«Anciano Harapiento»)…… ¿Y tú quién eres?\e
MS01220033,"\h(«Vyse»)Me llamo Vyse, soy un Pirata Azul.
¿Cómo te llamas tú?\e"
MS01220034,\h(«Anciano Harapiento»)…… No sé.\e
MS01220035,\h(«Vyse»)¿Cómo……?\e
MS01220036,"\h(«Anciano Harapiento»)No me acuerdo de nada de lo que pasó antes del
naufragio. Ni siquiera recuerdo cómo se llamaban
mis compañeros de viaje…… Yo……\e"
MS01220037,"\h(«Fina»)Tiene amnesia. Pobre hombre……
El trauma del naufragio ha debido de ser
tremendo……\e"
MS01220038,\h(«Aika»)Me pregunto de dónde es……\e
MS01220039,"\h(«Polly»)¡Eres tú!
¡¡Oh, benditas sean las Lunas, te he encontrado
al fin!!\e"
MS01220040,"\h(«Polly»)¡Tienes el pelo más largo y te ha crecido la
barba, pero eres tú! ¡Te reconocería después de
un millón de años! ¡Eres mi marido, Robinson!\e"
MS01220041,"\h(«Anciano Harapiento»)Robinson……
¿Me llamo así……?\e"
MS01220042,"\h(«Polly»)¡Sí! ¡Soy yo! ¡Polly! ¿Es que no te acuerdas?
¡Anne y yo llevamos años esperando a que
regreses!\e"
MS01220043,"\h(«Anciano Harapiento»)¿Polly?
¿Anne?\e"
MS01220044,\h(«Anciano Harapiento»)……………\e
MS01220045,"\h(«Anciano Harapiento»)Espera…… Rob…… in…… son…… Polly…… Anne…… Anne……
¡¡Sí!! ¡¡¡Sí!!!\e"
MS01220046,"\h(«Anciano Harapiento»)¡Sí! ¡Me llamo Robinson! ¡Y me acuerdo!
¡Recuerdo a Polly! ¡Y a mi hija, Anne!\e"
MS01220047,"\h(«Polly»)¡Sí, sí, sí!
¡¡Claro que sí!!\c"
MS01220048,"\h(«Robinson»)…… Ahora me acuerdo. Oh, Polly…… No sabes cuánto
lo siento. Debes haber estado tan preocupada……
Perdóname por haberte dejado sola tanto tiempo.\e"
MS01220049,\h(«Polly»)¡Nunca más volveré a dejarte marchar!\e
MS01220050,"\h(«Robinson»)…… Ni yo me iré.
Pero…… pareces mucho más mujer que la última vez
que te vi……\e"
MS01220051,"\h(«Polly»)¡¿No me has visto desde hace años y eso es lo
primero que se te ocurre decirme?!\c"
MS01220052,"\h(«Robinson»)Tú eres Vyse, ¿no?
Gracias de corazón. Gracias a ti he vuelto a
recuperar a Polly.\e"
MS01220053,"\h(«Robinson»)Polly dice que ahora es miembro de tu
tripulación……\e"
MS01220054,"\h(«Robinson»)Me gustaría poder ir con Polly.
¿Podría viajar en tu navío como
miembro de la tripulación?\e"
MS01220055,"\h(«Vyse»)¡Claro!
¡Un poco de ayuda siempre viene bien!\e"
MS01220056,"\h(«Robinson»)No estoy en muy buena forma, pero aún recuerdo
cómo navegar. Por lo menos podré ayudarte en
eso.\e"
MS01220057,"\h( )Robinson se ha unido a tu tripulación como
“Marino”.\c"
MS01220058,\h(«Anciano Harapiento»)………………\c
MS01220059,\h(«Vyse»)¿Ya has conseguido acordarte de algo?\e
MS01220060,"\h(«Anciano Harapiento»)…… ¿Quién eres?
No te había visto nunca……\e"
MS01220061,"\h(«Aika»)…… Oh, no. ¡Ya se ha olvidado de nosotros por
completo!\c"
MS01220062,"\h(«Polly»)¡Eres tú!
¡¡Oh, benditas sean las Lunas, te he encontrado
al fin!!\e"
MS01220063,"\h(«¿Qué vas a hacer?»)“Volver al Delphinus.”
“Quedarme aquí un poco más.”\c"
"",me122a.sct
"",M0255
"",m5220000
"",a122bh32.mld
"",e6h032
"",a122bh32.mld
