[Event Name],Task ID
MC0040029,"\h(«Drachma»)Now just calm down. If you start runnin' around
haphazardly, you're bound to be caught and 
executed as well.\e"
MC0040030,"\h(«Drachma»)How exactly did you plan to save them if you 
don't even know where they're bein' held?\e"
MC0040031,"\h(«Vyse»)So what are you suggesting we do?!
We're out of time!\e"
MC0040032,"\h(«Drachma»)Well, when you go fishin', it's never good to 
take your boat out in search of fish.\e"
MC0040033,"\h(«Drachma»)Find out where the fish are goin', and wait
there for them to come to you…
That makes sense, right?\e"
MC0040034,\h(«Aika»)Let them come to you…\e
MC0040035,"\h(«Aika»)Of course!
We know that they'll be at the Coliseum tomorrow
morning!\e"
MC0040036,"\h(«Vyse»)So all we have to do is wait for them to come to
the Coliseum and rescue them there!\e"
MC0040037,\h(«Drachma»)Exactly.\e
MC0040038,"\h(«Vyse»)Hmm…
Tomorrow, we'll sneak into the Coliseum.\e"
MC0040039,"\h(«Vyse»)Dad and the others will definitely be taken 
there tomorrow morning… we'll rescue them then.\e"
MC0040040,"\h(«Aika»)What? You mean you're not going to try and save
them right now?!\e"
MC0040041,"\h(«Vyse»)If we start frantically searching everywhere, 
we'll probably get caught by the Valuan Guards 
and if that happens, we're all dead.\e"
MC0040042,"\h(«Drachma»)Vyse is right. But, it may get a little ugly at
the Coliseum tomorrow… but it's our best chance
to save them.\e"
MC0040043,"\h(«Aika»)So, tomorrow morning at the Coliseum it is!\e"
MC0040044,"\h(«Aika»)Now that we sort of have a plan, I feel a little
better! I think it will work… besides, we have 
the element of surprise on our side.\e"
MC0040045,"\h(«Vyse»)Hmm… I… I don't know. We don't have any more 
time. What should we do, Aika?\e"
MC0040046,"\h(«Aika»)Vyse, you're embarrassing me!
Why can't you be more decisive?!\e"
MC0040047,"\h(«Aika»)I can't sit here any longer! 
Let's go find them right now!\e"
MC0040048,\h(«Drachma»)You'd be makin' a huge mistake.\e
MC0040049,"\h(«Drachma»)Well, when you go fishin', it's never good to 
take your boat out in search of fish.\e"
MC0040050,"\h(«Drachma»)Find out where the fish are goin', and wait 
there for them to come to you…
you understand?\e"
MC0040051,\h(«Aika»)Wait… for them… to come to us?\e
MC0040052,"\h(«Aika»)Of course!
We know that everyone will be taken to the 
Coliseum tomorrow morning!\e"
MC0040053,"\h(«Vyse»)So all we have to do is wait for them to come to
the Coliseum and we can rescue everyone then!\e"
MC0040054,\h(«Drachma»)Exactly.\e
MC0040055,"\h(«Vyse»)So, that's our plan.
Tomorrow we will break into the Coliseum and 
rescue everyone!\e"
MC0040056,\h(«Vyse»)Who's there?!\e
MC0040057,"\h(«Drachma»)Someone was spyin' on us! 
Don't let him get away!!!\e"
MC0040058,\h(«Aika»)Vyse! Need a lift?\e
MFC0040005,"\h(«Aika»)…… Je suis si fatiguée…… Je tiens à peine
debout. Je n'ai pas dormi dans un bon lit,
douillet…… avec des oreillers…… et…… des
couvertures depuis longtemps…\e"
MFC0040006,"\h(«Vyse»)Moi aussi je suis fatigué Aika, en plus nous
n'avons pas vraiment eu le temps de nous reposer
depuis notre départ de l'Île des Pirates……\e"
MFC0040007,"\h(«Aika»)C'est vrai…… et je ne crois pas pouvoir dormir
maintenant, même dans un vrai lit. Je n'arrête
pas de penser au Capitaine Dyne et aux autres.\e"
MFC0040008,"\h(«Vyse»)……Je suis sûr qu'ils vont bien. Essayons au
moins de nous reposer tant que nous le pouvons.\e"
MFC0040009,"\h(«Vyse»)Qui sait quand nous aurons de nouveau la
possibilité de dormir dans de vrais lits ?\e"
MFC0040010,"\h(«Aika»)Tu as raison…… Cela fait plusieurs nuits
maintenant que tu dors à l'étroit sur un hamac
dans la salle des machines du Little Jack……\e"
MFC0040011,"\h(«Vyse»)Le manque de place ne me dérange pas…… c'est
juste que le moteur est tellement vieux…… et il
fait tellement de bruit……\e"
MFC0040012,\h(«Drachma»)Désolé d'avoir un vieux navire.\e
MFC0040013,"\h(«Vyse»)Capitaine !
Je ne pensais pas vous revoir si tôt !\e"
MFC0040014,"\h(«Drachma»)Si vous n'aimez pas mon navire, vous pouvez
aller en chercher un autre.\e"
MFC0040015,"\h(«Drachma»)À l'origine, mon navire était prévu pour moi
seul.\e"
MFC0040016,"\h(«Vyse»)Ce n'est pas ce que j'ai voulu dire !
Je vous suis très reconnaissant ! Sincèrement !\e"
MFC0040017,"\h(«Drachma»)Vous avez l'air de prendre les choses du bon
côté ce soir… surtout que vos amis vont être
exécutés demain.\e"
MFC0040018,\h(«Vyse»)Quoi ?!\e
MFC0040019,"\h(«Drachma»)Demain au lever du jour, au Coliseum entre le
Bas Valua et le Haut Valua, ils seront
exécutés……\e"
MFC0040020,"\h(«Aika»)Vyse ! Que devons-nous faire ?!
Si nous n'agissons pas, ils seront tous tués !\e"
MFC0040021,"\h(«Drachma»)Humm……
Qu'y a t-il, Aika ?
Tu es bien silencieuse pour une fois.\e"
MFC0040022,"\h(«Aika»)Demain matin……
Les Pirates de l'Air… nos amis…… vont être
exécutés !\e"
MFC0040023,"\h(«Vyse»)Ils disent que cela va se passer au Coliseum.
On raconte que l'exécution de Pirates de l'Air
attire beaucoup de monde.\e"
MFC0040024,"\h(«Drachma»)Une exécution publique, hein… cela devrait
plaire aux habitants de cette ville.\e"
MFC0040025,"\h(«Aika»)Il faut nous dépêcher d'aller les sauver !
Ils vont tous être tués !
Vyse, Que devons-nous faire ?!\e"
MFC0040026,"\h(«Que ferez-vous ?»)“Essayons de tous les sauver maintenant !”
“Faufilons-nous dans le Coliseum !”
“Hum…… Je…… Je ne sais pas……”\e"
MFC0040027,"\h(«Vyse»)Allons tous les sauver maintenant !
Nous n'avons plus de temps à perdre !\e"
MFC0040028,"\h(«Aika»)D'accord ! Nous devons aller les sauver avant
qu'il ne soit trop tard !\e"
MFC0040029,"\h(«Drachma»)D'abord calmez-vous. Si vous commencez à partir
à l'aveuglette, vous allez vous faire attraper
et exécuter vous aussi.\e"
MFC0040030,"\h(«Drachma»)Comment comptais-tu les sauver sans savoir où
ils sont retenus prisonniers ?\e"
MFC0040031,"\h(«Vyse»)Alors que suggérez-vous ?!
Nous n'avons plus le temps !\e"
MFC0040032,"\h(«Drachma»)Eh bien, quand tu pars à la pêche, ce n'est
jamais très malin de prendre ton bateau pour
chercher le poisson.\e"
MFC0040033,"\h(«Drachma»)Trouve d'abord où les poissons vont, et ensuite
attend qu'ils viennent à toi……
C'est logique, non ?\e"
MFC0040034,\h(«Aika»)Laisse-les venir à toi……\e
MFC0040035,"\h(«Aika»)Évidemment !
Nous savons qu'ils seront au Coliseum demain
matin !\e"
MFC0040036,"\h(«Vyse»)Alors il ne nous reste plus qu'à les attendre au
Coliseum et à les sauver !\e"
MFC0040037,\h(«Drachma»)Exactement.\e
MFC0040038,"\h(«Vyse»)Humm…… Demain, nous nous faufilerons dans le
Coliseum.\e"
MFC0040039,"\h(«Vyse»)Ils y emmèneront certainement Papa et les
autres demain matin…… Nous les sauverons à ce
moment là.\e"
MFC0040040,"\h(«Aika»)Quoi ? Tu veux dire que tu ne vas pas essayer
de les sauver tout de suite ?!\e"
MFC0040041,"\h(«Vyse»)Si nous nous mettons à chercher partout comme
des fous, nous allons certainement nous faire
prendre par les Gardes Valuan, et dans ce cas
nous seront tous tués.\e"
MFC0040042,"\h(«Drachma»)Vyse a raison.
Mais, cela risque de mal tourner au Coliseum
demain…… mais c'est notre meilleure chance de
les sauver.\e"
MFC0040043,"\h(«Aika»)Alors, demain matin au Coliseum, c'est décidé !\e"
MFC0040044,"\h(«Aika»)Maintenant que nous avons un plan, je me sens
un petit peu mieux ! Je pense qu'il va marcher……
en plus, nous avons l'avantage de l'effet de
surprise.\e"
MFC0040045,"\h(«Vyse»)Humm…… Je…… Je ne sais pas. Nous n'avons plus
le temps. Que devrions-nous faire, Aika ?\e"
MFC0040046,"\h(«Aika»)Vyse, c'est gênant !
Pourquoi n'es-tu pas plus sûr de toi ?!\e"
MFC0040047,"\h(«Aika»)Je ne peux plus rester ici sans rien faire !
Allons les chercher tout de suite !\e"
MFC0040048,\h(«Drachma»)Ce serait une grosse erreur.\e
MFC0040049,"\h(«Drachma»)Bon, quand tu pars à la pêche, ce n'est jamais
très malin de prendre ton bateau pour chercher
le poisson.\e"
MFC0040050,"\h(«Drachma»)Trouve d'abord où les poissons vont, et ensuite
attend qu'ils viennent à toi……
Tu comprends ?\e"
MFC0040051,\h(«Aika»)Attendre…… qu'ils…… viennent à nous ?\e
MFC0040052,"\h(«Aika»)Bien sûr !
Nous savons qu'ils les emmèneront tous au
Coliseum demain matin !\e"
MFC0040053,"\h(«Vyse»)Alors il ne nous reste plus qu'à les attendre
au Coliseum et à les sauver !\e"
MFC0040054,\h(«Drachma»)Exactement.\e
MFC0040055,"\h(«Vyse»)Alors, voilà notre plan.
Demain nous pénètrerons dans le Coliseum et
nous les sauverons tous !\e"
MFC0040056,\h(«Vyse»)Qui est là ?!\e
MFC0040057,"\h(«Drachma»)Quelqu'un nous espionnait !
Ne le laissez pas s'échapper !!!\e"
MFC0040058,\h(«Aika»)Vyse ! Besoin d'un coup de main ?\e
MGC0040005,"\h(«Aika»)…… Ich bin so müde…… Ich kann kaum noch stehen.
Es ist schon lange her, dass ich in einem
schönen, warmen Bett…… mit Kissen……
und Decken…… lag.\e"
MGC0040006,"\h(«Vyse»)Ich bin auch müde, Aika, und wir hatten ja auch
kaum Zeit, uns zu entspannen, seit wir Pirate
Isle verließen……\e"
MGC0040007,"\h(«Aika»)Stimmt…… und ich glaube nicht, dass ich jetzt
schlafen kann, auch nicht in einem richtigen
Bett. Ich muss immerzu an Captain Dyne und die
anderen denken.\e"
MGC0040008,"\h(«Vyse»)……Ich bin sicher, es geht ihnen gut. Versuchen
wir wenigstens, uns etwas auszuruhen.\e"
MGC0040009,"\h(«Vyse»)Wer weiß, wann wir wieder einmal in richtigen
Betten schlafen können.\e"
MGC0040010,"\h(«Aika»)Genau…… du schläfst schon seit ein paar Nächten
in eine Hängematte gekrümmt im Maschinenraum
der “Little Jack”.\e"
MGC0040011,"\h(«Vyse»)Wenig Platz macht mir nichts aus…… aber der
Motor ist so alt…… und so laut……\e"
MGC0040012,"\h(«Drachma»)Oh, entschuldige, dass ich ein altes Schiff
habe.\e"
MGC0040013,"\h(«Vyse»)Captain!
Ich hab dich nicht so bald zurück erwartet!\e"
MGC0040014,"\h(«Drachma»)Wenn du mein Schiff nicht magst, kannst du dir
ein anderes suchen.\e"
MGC0040015,"\h(«Drachma»)Mein Schiff war eigentlich immer nur für mich
gedacht.\e"
MGC0040016,"\h(«Vyse»)Ich hab's nicht so gemeint!
Ich bin wirklich dankbar! Ehrlich!\e"
MGC0040017,"\h(«Drachma»)Ihr beiden scheint die Dinge ja heute Abend
leicht zu nehmen…… vor allem, wenn man bedenkt,
dass eure Freunde morgen hingerichtet werden.\e"
MGC0040018,\h(«Vyse»)Was?!\e
MGC0040019,"\h(«Drachma»)Morgen bei Sonnenaufgang, beim Coliseum zwischen
Lower City und Upper City, werden sie
hingerichtet……\e"
MGC0040020,"\h(«Aika»)Vyse! Was sollen wir machen?!
Wenn wir nichts unternehmen, werden sie alle
getötet!\e"
MGC0040021,"\h(«Drachma»)Hmm…
Stimmt was nicht, Aika?
Du bist ja ausnahmsweise mal still.\e"
MGC0040022,"\h(«Aika»)Morgen früh…
Die Luftpiraten……  unsere Freunde……
werden hingerichtet!\e"
MGC0040023,"\h(«Vyse»)Man sagt, es findet im Coliseum statt. Wenn
Luftpiraten hingerichtet werden, zieht das
immer eine Menge Leute an.\e"
MGC0040024,"\h(«Drachma»)Öffentliche Hinrichtung…… Das hört sich nach
etwas an, das den Einwohnern dieser Stadt
sicher Spaß macht.\e"
MGC0040025,"\h(«Aika»)Wir müssen uns beeilen und sie retten! Sie
werden alle getötet! Vyse, was sollen wir tun?!\e"
MGC0040026,"\h(«Was wirst du tun?»)“Versuchen, sofort alle zu retten!”
“Versuchen, heimlich ins Coliseum zu schleichen”
“Hm… ich…… ich weiß nicht……”\e"
MGC0040027,"\h(«Vyse»)Lasst uns sofort alle retten!
Wir dürfen nicht einen Augenblick mehr
verlieren!\e"
MGC0040028,"\h(«Aika»)Ja!
Wir müssen sie retten, bevor es zu spät ist!\e"
MGC0040029,"\h(«Drachma»)Jetzt beruhigt euch erst. Wenn ihr anfangt,
ziellos herumzulaufen, werdet ihr sicher auch
gefangen und hingerichtet!\e"
MGC0040030,"\h(«Drachma»)Wie wollt ihr sie denn retten, wenn ihr
nicht einmal wisst, wo sie gefangen gehalten
werden?\e"
MGC0040031,"\h(«Vyse»)Was schlägst du denn vor?!
Wir haben keine Zeit mehr!\e"
MGC0040032,"\h(«Drachma»)Tja, wenn man angeln geht, nimmt man ja
auch nicht sein Boot und sucht nach Fischen.\e"
MGC0040033,"\h(«Drachma»)Finde heraus, wohin die Fische schwimmen, und
warte dort darauf, dass sie zu dir kommen……
Das ergibt Sinn, oder?\e"
MGC0040034,\h(«Aika»)Lass sie zu dir kommen……\e
MGC0040035,"\h(«Aika»)Na klar!
Wir wissen, dass sie morgen früh im Coliseum
sein werden!\e"
MGC0040036,"\h(«Vyse»)Also müssen wir nur darauf warten, dass sie ins
Coliseum kommen, um sie dort zu retten!\e"
MGC0040037,\h(«Drachma»)Genau.\e
MGC0040038,"\h(«Vyse»)Hmm…
Morgen schleichen wir uns ins Coliseum.\e"
MGC0040039,"\h(«Vyse»)Dad und die anderen werden bestimmt morgen früh
dorthin gebracht…… dann werden wir sie retten.\e"
MGC0040040,"\h(«Aika»)Was? Meinst du etwa, du wirst nicht versuchen,
sie jetzt gleich zu retten?!\e"
MGC0040041,"\h(«Vyse»)Wenn wir anfangen, überall wie wild herumzu-
suchen, werden wir wahrscheinlich von den Valua
Guards gefangen, und wenn das geschieht, sind
wir alle tot.\e"
MGC0040042,"\h(«Drachma»)Vyse hat Recht.
Es wird vielleicht etwas unangenehm morgen
im Coliseum…… aber es ist unsere beste
Chance, sie zu retten.\e"
MGC0040043,"\h(«Aika»)Also, abgemacht, morgen früh im Coliseum!\e"
MGC0040044,"\h(«Aika»)Wo wir jetzt so eine Art Plan haben, fühle ich
mich etwas besser! Ich glaube, es wird klappen……
Außerdem haben wir den Überraschungseffekt auf
unserer Seite.\e"
MGC0040045,"\h(«Vyse»)Hmm… ich… ich weiß nicht. Wir haben keine Zeit
mehr. Was sollen wir tun, Aika?\e"
MGC0040046,"\h(«Aika»)Vyse, wie peinlich!
Kannst du nicht etwas entschlussfreudiger sein?!\e"
MGC0040047,"\h(«Aika»)Ich kann hier nicht mehr sitzen!
Lass uns sie jetzt suchen gehen!\e"
MGC0040048,\h(«Drachma»)Ihr macht einen großen Fehler.\e
MGC0040049,"\h(«Drachma»)Also, wenn man angeln geht, nimmt man ja
auch nicht sein Boot und sucht nach Fischen.\e"
MGC0040050,"\h(«Drachma»)Finde heraus, wohin die Fische schwimmen, und
warte dort darauf, dass sie zu dir kommen……
Ihr versteht?\e"
MGC0040051,"\h(«Aika»)Auf sie…… warten, bis sie zu uns kommen?\e"
MGC0040052,"\h(«Aika»)Natürlich!
Wir wissen, dass morgen früh alle zum Coliseum
gebracht werden!\e"
MGC0040053,"\h(«Vyse»)Also, wir brauchen nur darauf zu warten,
dass sie zum Coliseum kommen, und
dann können wir alle retten!\e"
MGC0040054,\h(«Drachma»)Genau.\e
MGC0040055,"\h(«Vyse»)Das ist also unser Plan.
Morgen brechen wir ins Coliseum ein und
retten sie alle!\e"
MGC0040056,\h(«Vyse»)Wer ist das?!\e
MGC0040057,"\h(«Drachma»)Jemand bespitzelt uns!
Lasst ihn nicht entkommen!!!\e"
MGC0040058,\h(«Aika»)Vyse! Kann ich dir helfen?\e
MSC0040005,"\h(«Aika»)Estoy tan cansada…… que no me tengo en pie.
Hace mucho tiempo que no duermo en una cama
cálida y blanda…… con almohada…… y mantas……\e"
MSC0040006,"\h(«Vyse»)Yo también estoy cansado, Aika. La verdad es que
no hemos tenido un segundo de descanso desde que
nos fuimos de la Isla del Pirata……\e"
MSC0040007,"\h(«Aika»)Es verdad…… y no creo que pueda dormirme ahora
mismo, ni siquiera en una cama de verdad. No
puedo quitarme de la cabeza al Capitán Dyne y
los demás.\e"
MSC0040008,"\h(«Vyse»)……Seguro que están bien. Intentemos descansar
ahora que podemos.\e"
MSC0040009,"\h(«Vyse»)¿Quién sabe cuándo tendremos otra oportunidad de
dormir en camas como éstas?\e"
MSC0040010,"\h(«Aika»)Es verdad…… Llevas varias noches acurrucado en
una hamaca de la sala de motores del Little
Jack……\e"
MSC0040011,"\h(«Vyse»)No me importa la falta de espacio…… pero el
motor es tan viejo…… y hace tanto ruido……\e"
MSC0040012,"\h(«Drachma»)Bueno, perdonadme por tener un barco tan viejo.\e"
MSC0040013,"\h(«Vyse»)¡Capitán!
¡No esperaba que volviera tan pronto!\e"
MSC0040014,"\h(«Drachma»)Si no te gusta mi barco, puedes buscarte otro.\e"
MSC0040015,\h(«Drachma»)Mi navío está pensado para una sola persona: yo.\e
MSC0040016,"\h(«Vyse»)¡No quería decir nada malo!
¡Estoy muy agradecido! ¡De verdad!\e"
MSC0040017,"\h(«Drachma»)Parece que los dos estáis tomándoos las cosas
con calma esta noche…… sobre todo sabiendo que
vuestros amigos van a ser ejecutados mañana.\e"
MSC0040018,\h(«Vyse»)¡¿Qué?!\e
MSC0040019,"\h(«Drachma»)Mañana al amanecer, en el Coliseo que hay entre
el Arrabal y el Centro, serán ejecutados……\e"
MSC0040020,"\h(«Aika»)¡Vyse! ¡¿Qué vamos a hacer?!
¡Si no hacemos algo, les van a matar!\e"
MSC0040021,"\h(«Drachma»)Mmm……
¿Qué te pasa, Aika?
Es raro que estés tan callada.\e"
MSC0040022,"\h(«Aika»)Mañana por la mañana……
Los Piratas Aéreos…… nuestros amigos……
¡van a ser ejecutados!\e"
MSC0040023,"\h(«Vyse»)Dijeron que tendrá lugar en el Coliseo. Las
ejecuciones de Piratas Aéreos siempre tienen
mucho público.\e"
MSC0040024,"\h(«Drachma»)Una ejecución pública…… esas cosas deben
apasionar a la gente de esta ciudad……\e"
MSC0040025,"\h(«Aika»)¡Tenemos que darnos prisa y rescatarlos!
¡Los van a matar! Vyse, ¡¿qué hacemos?!\e"
MSC0040026,"\h(«¿Qué vas a hacer?»)“¡Vamos a intentar salvarlos a todos ahora!”
“¡Vamos a colarnos en el Coliseo!”
“Mmm…… No…… No sé……”\e"
MSC0040027,"\h(«Vyse»)¡Vamos a rescatarlos a todos ahora mismo!
¡No podemos perder más tiempo!\e"
MSC0040028,"\h(«Aika»)¡Sí!
¡Tenemos que rescatarlos antes de que sea
tarde!\e"
MSC0040029,"\h(«Drachma»)Cálmate. Si salís corriendo por ahí a lo loco,
os cogerán y os ejecutarán a vosotros también.\e"
MSC0040030,"\h(«Drachma»)¿Cómo vais rescatarles si ni siquiera sabéis
dónde los tienen prisioneros?\e"
MSC0040031,"\h(«Vyse»)¡¿Y qué crees que podemos hacer?!
¡Se nos acaba el tiempo!\e"
MSC0040032,"\h(«Drachma»)Bueno, cuando vas de pesca no es aconsejable
llevar tu barco a los peces.\e"
MSC0040033,"\h(«Drachma»)Averigua dónde están los peces y espera a que
ellos vengan a ti……
Es lógico, ¿no crees?\e"
MSC0040034,\h(«Aika»)Dejar que vengan a nosotros……\e
MSC0040035,"\h(«Aika»)¡Pues claro!
¡Sabemos que mañana por la mañana van a estar en
el Coliseo!\e"
MSC0040036,"\h(«Vyse»)¡Así que todo lo que hay que hacer es esperar a
que vayan al Coliseo mañana y rescatarles!\e"
MSC0040037,\h(«Drachma»)Exactamente.\e
MSC0040038,"\h(«Vyse»)Mmm……
Mañana nos colaremos en el Coliseo.\e"
MSC0040039,"\h(«Vyse»)Mañana, papá y los demás estarán allí seguro……
entonces les rescataremos.\e"
MSC0040040,"\h(«Aika»)¿Qué? ¡¿Pero no íbamos a intentar rescatarles
ahora mismo?!\e"
MSC0040041,"\h(«Vyse»)Si ahora empezamos a buscarlos por todas partes,
seguro que los guardianes Valuan nos cogen, y si
eso sucede, nos matan a todos.\e"
MSC0040042,"\h(«Drachma»)Vyse tiene razón.
Las cosas se pueden poner feas mañana en el
Coliseo…… pero es nuestra única oportunidad para
salvarles.\e"
MSC0040043,\h(«Aika»)¡Así que será mañana en el Coliseo!\e
MSC0040044,"\h(«Aika»)¡Ahora que tenemos algo así como un plan, me
siento un poco mejor! Creo que va a funcionar……
además, tenemos el factor sorpresa de nuestra
parte.\e"
MSC0040045,"\h(«Vyse»)Mmm…… No…… No sé. No nos queda mucho tiempo.
¿Qué hacemos, Aika?\e"
MSC0040046,"\h(«Aika»)¡Vyse, me pones en un aprieto!
¡¿No puedes ser más decidido?!\e"
MSC0040047,"\h(«Aika»)¡No puedo estar aquí sentada!
¡Vamos a buscarlos ahora mismo!\e"
MSC0040048,\h(«Drachma»)Cometerías un grave error.\e
MSC0040049,"\h(«Drachma»)Bueno, cuando vas de pesca no es aconsejable
llevar tu barco a los peces.\e"
MSC0040050,"\h(«Drachma»)Averigua dónde van los peces y espera a que
ellos vengan a ti……
¿Entiendes?\e"
MSC0040051,\h(«Aika»)¿Esperar…… a que vengan…… a nosotros?\e
MSC0040052,"\h(«Aika»)¡Pues claro!
¡Sabemos que mañana por la mañana van a estar en
el Coliseo!\e"
MSC0040053,"\h(«Vyse»)¡Así que todo lo que hay que hacer es esperar a
que vayan al Coliseo mañana y rescatarles!\e"
MSC0040054,\h(«Drachma»)Exacto.\e
MSC0040055,"\h(«Vyse»)Así que tenemos un plan.
¡Mañana nos colamos en el Coliseo y rescatamos a
todo el mundo!\e"
MSC0040056,\h(«Vyse»)¡¿Quién está ahí?!\e
MSC0040057,"\h(«Drachma»)¡Nos estaba espiando alguien!
¡¡¡No dejéis que se vaya!!!\e"
MSC0040058,\h(«Aika»)¡Vyse! ¿Necesitas que te ayude?\e
MC0050000,"\h(«Marco»)Put me down, you glass-eyed freak!\e"
MC0050001,"\h(«Vyse»)What the…?
You're that kid from this afternoon!\e"
MC0050002,"\h(«Marco»)So, what's it to you?
PUT ME DOWN NOW!\e"
MC0050003,"\h(«Marco»)Ow!
You didn't have to drop me!\e"
MC0050004,"\h(«Aika»)Vyse!
Did you catch him?\e"
MC0050005,"\h(«Aika»)Oh, no…
It's that annoying kid again.\e"
MC0050006,"\h(«Marco»)Who are you calling annoying?!
At least I don't have hair like a scarecrow!\e"
MC0050007,"\h(«Marco»)Heh, I heard EVERYTHING you said. Now, if I was 
to rat on you to the guards… 
you'd all be executed!\e"
MC0050008,"\h(«Drachma»)Well… that really leaves us no choice. 
We're goin' to have to kill you now, boy.\e"
MC0050009,\h(«Aika»)W… wait!! Cap'n!\e
MC0050010,"\h(«Marco»)Humph! If you're going to kill me, then kill me!
It's not like anyone would care! 
I don't even think the rats would miss me.\e"
MC0050011,"\h(«Marco»)I've pretty much given up on life in this dump! 
If I'm dead, at least I won't have to search the
garbage bins for food every night.\e"
MC0050012,"\h(«Drachma»)Really… good.
Then you have no regrets… \e"
MC0050013,"\h(«Aika»)Cap'n!!
He's just a kid!\e"
MC0050014,\h(«Vyse»)…\e
MC0050015,"\h(«Vyse»)Hey, Marco.
That hole in the ground next to you…
What is it?\e"
MC0050016,"\h(«Marco»)Oh… this? There's Catacombs under the city…
I've heard that they've been around since the
Old World.\e"
MC0050017,"\h(«Marco»)Now, they're just sewers…
This is… where I live.\e"
MC0050018,"\h(«Vyse»)Sewers, huh?
Can you use them to get to the Coliseum?\e"
MC0050019,"\h(«Marco»)Yeah, it reaches the Coliseum… 
W… wait a second…
You were serious!?\e"
MC0050020,"\h(«Vyse»)Yup.
If we take the Catacombs to the Coliseum, we can
sneak in without worrying about the guards.\e"
MC0050021,"\h(«Marco»)AHAHAHAHA!!!!!
What're you, stupid or something?\e"
MC0050022,"\h(«Marco»)You're going to get caught! There's no way! 
Why don't you just give up and go home?\e"
MC0050023,"\h(«Vyse»)Can't do that. Blue Rogues never give up!  
Especially when their friends are counting on 
them.\e"
MC0050024,"\h(«Vyse»)Marco, if you ever went sailing and ran into a 
storm, with the way you're talking, 
you'd probably just give up.\e"
MC0050025,"\h(«Vyse»)“It's too rough! I shouldn't have gotten on this
ship! I want my mommy!”,
is what you'd probably say.\e"
MC0050026,\h(«Marco»)W… what?! Take that back!\e
MC0050027,"\h(«Vyse»)Even if you run into a storm, there's always a
way out. No matter how bleak things seem.\e"
MC0050028,"\h(«Vyse»)I've been in really bad situations before and I
always look for a way out. I'm in that kind of a
situation now, and I'm not giving up!\e"
MC0050029,"\h(«Marco»)… So, so what are you trying to say?\e"
MC0050030,"\h(«Vyse»)Captain… Aika… tomorrow, we're taking the 
Catacombs to the Coliseum.\e"
MC0050031,"\h(«Vyse»)Since we don't have to get there until 
tomorrow, we should rest tonight.\e"
MC0050032,"\h(«Marco»)Hey!
Aren't you supposed to kill me now?\e"
MC0050033,"\h(«Vyse»)You're going to be at the Coliseum with us 
tomorrow, too.\e"
MC0050034,"\h(«Vyse»)You said that you've grown tired of living,
right? Well, I just want you to see something
interesting before you die.\e"
MC0050035,"\h(«Marco»)What?
You can't be serious…\e"
MFC0050000,\h(«Marco»)Pose-moi par terre espèce de borgne.\e
MFC0050001,"\h(«Vyse»)Qu'est ce que……?
C'est toi le gamin de cet après-midi !\e"
