Entry ID,[Filter],Year,Month,Day,Version
0,ME247A.SCT,2000,6,27,22
0,ME249A.SCT,2000,6,27,17
0,ME250A.SCT,2000,6,27,0
0,ME251A.SCT,2000,6,27,7
0,ME292A.SCT,2000,6,27,5
0,ME298A.SCT,2000,6,16,8
0,ME355A.SCT,2000,6,27,2
0,ME398A.SCT,2000,6,27,0
0,ME513A.SCT,2000,6,16,22
0,ME523A.SCT,2000,6,16,15
0,ME524A.SCT,2000,6,16,28
0,ME527A.SCT,2000,6,16,12
0,ME532A.SCT,2000,6,16,15
0,ME535A.SCT,2000,6,16,27
0,ME537A.SCT,2000,6,16,20
0,ME538A.SCT,2000,6,16,19
0,ME540A.SCT,2000,6,16,11
0,ME541A.SCT,2000,6,16,13
0,ME542A.SCT,2000,6,16,12
0,ME543A.SCT,2000,6,16,12
0,ME544A.SCT,2000,6,16,19
0,ME545A.SCT,2000,6,16,19
0,ME547A.SCT,2000,6,16,44
0,ME550A.SCT,2000,6,16,12
0,ME551A.SCT,2000,6,16,12
0,ME552A.SCT,2000,6,16,12
0,ME560A.SCT,2000,6,16,13
0,ME563A.SCT,2000,6,16,14
0,ME564A.SCT,2000,6,16,13
0,ME565A.SCT,2000,6,16,14
0,ME566A.SCT,2000,6,16,13
0,ME567A.SCT,2000,6,16,12
0,ME568A.SCT,2000,6,16,14
0,ME569A.SCT,2000,6,16,14
0,ME572A.SCT,2000,6,16,14
0,ME573A.SCT,2000,6,16,14
0,ME574A.SCT,2000,6,16,12
0,ME575A.SCT,2000,6,16,13
0,ME576A.SCT,2000,6,16,22
0,ME577A.SCT,2000,6,16,15
0,ME578A.SCT,2000,6,16,12
0,ME579A.SCT,2000,6,16,15
0,ME580A.SCT,2000,6,16,9
0,ME581A.SCT,2000,6,16,8
0,ME582A.SCT,2000,6,16,8
0,ME583A.SCT,2000,6,16,9
0,TEST.SCT,1999,10,6,1
