Entry ID,EU message ID,[DE entry name pos.],[DE entry name size],DE entry name,[ES entry name pos.],[ES entry name size],ES entry name,[FR entry name pos.],[FR entry name size],FR entry name,[GB entry name pos.],[GB entry name size],GB entry name,Chara. flags,[Vyse],[Aika],[Fina],[Drachma],[Enrique],[Gilder],Retail price in %,Order by prio.,EU order by ABC,Purchase price,Feature #0 ID,[Feature #0 name],Padding #0,Feature #0 value,Feature #1 ID,[Feature #1 name],Padding #1,Feature #1 value,Feature #2 ID,[Feature #2 name],Padding #2,Feature #2 value,Feature #3 ID,[Feature #3 name],Padding #3,Feature #3 value,Padding #4,Padding #5,[DE descr. pos.],[DE descr. size],DE descr. str.,[ES descr. pos.],[ES descr. size],ES descr. str.,[FR descr. pos.],[FR descr. size],FR descr. str.,[GB descr. pos.],[GB descr. size],GB descr. str.
170,2352238496,107768,16,Maroccas Schale,107459,15,Concha Marocca,108218,17,Bouclier Marocca,106392,16,Marocca's Shell,53,X,X,"",X,"",X,50,10,32,130,17,Defense,0,6,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,75453,75,Panzer eines großen primitiven Krustentiers.\nVerbessert die Verteidigung.,74971,70,Concha de un crustáceo primitivo de gran\ntamano. Aumenta la Defensa.,75158,64,La coquille d'un grand crustacé primitif.\nAméliore la Défense.,74567,62,The shell of a large primitive crustacean.\nImproves Defense.
171,2352238512,107784,16,Buroccas Schale,107474,15,Concha Burocca,108235,17,Bouclier Burocca,106408,16,Burocca's Shell,53,X,X,"",X,"",X,50,11,6,1920,17,Defense,0,36,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,75528,85,"Schale eines Burocca, noch härter als das der\nMorocca. Verbessert die Verteidigung.",75041,78,"Concha de Burocca, aún más resistente\nque la de Marocca. Aumenta la Defensa.",75222,89,"La coquille d'un Burocca, encore plus dure que\ncelle d'un Marocca. Améliore la Défense.",74629,81,"The shell of a Burocca, even harder than that\nof the Marocca. Improves Defense."
172,2352238528,107800,14,Crylhundklaue,107489,16,Garra Crylhound,108252,17,Griffe Crylhound,106424,17,Crylhound's Claw,53,X,X,"",X,"",X,50,12,13,420,19,Hit%,0,20,16,Attack,0,2,-1,None,0,0,-1,None,0,0,0,0,75613,91,"Eine Waffenart, wie sie von Valua-Soldaten\nbenutzt wird. Verbessert Treffer% und Angriff.",75119,87,Un arma modificada que usan los soldados\nValuan. Aumenta Aciertos% y poder de Ataque.,75311,94,Arme modifiée des Soldats Valuan. Augmente les\nchances de toucher et la Puissance d'Attaque.,74710,81,"A weapon modification used by Valuan Soldiers.\nImproves Hit%, and Attack Power."
173,2352238548,107814,10,Jägerhand,107505,17,Mano del Cazador,108269,17,Gant de Chasseur,106441,14,Hunter's Hand,53,X,X,"",X,"",X,50,13,25,1010,19,Hit%,0,40,16,Attack,0,4,-1,None,0,0,-1,None,0,0,0,0,75704,87,Ein Panzerhandschuh der Ixa'taka für die Jagd.\nVerbessert Treffer% und Angriffskraft.,75206,82,Guante de caza de los hombres de Ixa'takan.\nAumenta Aciertos% y poder de Ataque.,75405,98,Gant porté par les hommes Ixa'takan à la chasse.\nAugmente chances de toucher et Force d'Attaque.,74791,82,A gauntlet worn by Ixa'takan men while hunting. \nImproves Hit% and Attack Power.
174,2352238564,107824,11,Diebesaura,107522,16,Aura del Ladrón,108286,15,Aura du Voleur,106455,13,Thief's Aura,61,X,X,X,X,"",X,50,14,54,330,20,Dodge%,0,10,17,Defense,0,2,-1,None,0,0,-1,None,0,0,0,0,75791,82,"Ring mit schwarzem Stein, der Ausweich% und\nVerteidigung des Trägers verbessert.",75288,77,Anillo con una piedra negra que aumenta el\npoder de Esquivar% y la Defensa.,75503,71,Une bague avec une pierre noire qui améliore\nl'Esquive et la Défense.,74873,74,A ring with a black stone that improves the\nwearer's Dodge% and Defense.
175,2352238580,107835,13,Quetya Feder,107538,13,Pluma Quetya,108301,16,Plume de Quetya,106468,15,Quetya Feather,61,X,X,X,X,"",X,50,15,40,810,20,Dodge%,0,20,17,Defense,0,4,-1,None,0,0,-1,None,0,0,0,0,75873,92,"Federschmuck, dem die Macht des Quetya inne-\nwohnt. Verbessert Ausweich% und Verteidigung.",75365,86,"Pluma decorativa con el poder del Quetya,\nmejora el poder de Esquivar% y la Defensa.",75574,84,Une plume décorative dotée du pouvoir de Quetya.\nAméliore l'Esquive et la Défense.,74947,86,A feather ornament imbued with the power of the\nQuetya. Improves Dodge% and Defense.
176,2352238596,107848,14,Vigoros Kette,107551,17,Cadena de Vigoro,108317,17,Chaîne de Vigoro,106483,15,Vigoro's Chain,37,X,"","",X,"",X,50,17,58,2890,16,Attack,0,20,19,Hit%,0,30,-1,None,0,0,-1,None,0,0,0,0,75965,81,"So, findet Vigoro, sollte Mode aussehen.\nVerbessert Treffer% und Angriffskraft.",75451,76,La idea de Vigoro de elegancia mejora.\nlos Aciertos% y el poder de Ataque.,75658,97,Vigoro présente sa vision de la mode. Améliore\nles chances de toucher & la Puissance d'Attaque.,75033,71,Vigoro's idea of a fashion statement. Improves\nHit% and Attack Power.
177,2352238612,107862,15,Matrosenschild,107568,14,Escudo Marino,108334,15,Bouclier Marin,106498,17,Sailor's Buckler,55,X,X,"",X,X,X,50,18,43,1930,17,Defense,0,20,20,Dodge%,0,15,-1,None,0,0,-1,None,0,0,0,0,76046,87,"Kleines, leichtes Schild, das Matrosen tragen.\nVerbessert Ausweich% und Verteidigung.",75527,85,Escudo pequeño y ligero de los marinos.\nAumenta el poder de Esquivar% y la Defensa.,75755,81,Un petit bouclier léger porté par les marins.\nAméliore l'Esquive et la Défense.,75104,73,"A light, but small shield worn by sailors.\nImproves Dodge% and Defense."
178,2352238632,107877,12,Kriegerrune,107582,15,Engarce Bélico,108349,17,Rune du Guerrier,106515,15,Warrior's Rune,57,X,X,X,"","",X,100,19,60,10,16,Attack,0,10,17,Defense,0,10,19,Hit%,0,20,20,Dodge%,0,10,0,0,76133,94,"Ring mit mystischen Gravierungen. Verstärkt An-\ngriff, Verteidigung, Treffer% und Ausweich%.",75612,87,"Anillo con engarces misticos. Mejora poder\nde Ataque, Defensa, Aciertos% y Esquivar%.",75836,73,Une bague aux gravures mystiques. Accroît tous\nles attributs de combat.,75177,82,"A ring with mystic engravings. Increases Attack\nPower, Defense, Hit% and Dodge%."
179,2352238648,107889,16,Alter Armschutz,107597,17,Tónico Ancestral,108366,16,Potion Ancienne,106530,15,Ancient Bracer,53,X,X,"",X,"",X,100,20,0,10,16,Attack,0,20,17,Defense,0,20,19,Hit%,0,40,20,Dodge%,0,20,0,0,76227,92,"Armschutz der alten Gladiatoren. Verbessert\nAngriff, Verteidigung, Treffer% und Ausweich%.",75699,87,"Tónico usado por gladiadores. Mejora poder\nde Ataque, Defensa, Aciertos% y Esquivar%.",75909,86,Remontant utilisé par les anciens gladiateurs.\nAccroît tous les attributs de combat.,75259,87,"A bracer used by ancient gladiators. Improves\nAttack Power, Defense, Hit% and Dodge%."
180,2352238664,107905,15,Gegenarmschutz,107614,16,Tónico Ofensivo,108382,17,Potion de combat,106545,15,Counter Bracer,53,X,X,"",X,"",X,100,21,10,10,73,Counter%,0,20,16,Attack,0,20,19,Hit%,0,20,-1,None,0,0,0,0,76319,92,"Geringe Verbesserung physischer Attribute, sowie\nGegenangriff, Angriffskraft und Treffer%.",75786,86,"Mejora los atributos físicos y aumenta el\nContraataque, poder de Ataque y Aciertos%.",75995,92,"Améliore les attributs physiques, la Contre-\nattaque, la Puissance d'Attaque et la Frappe.",75346,92,"Improves physical attributes slightly, as well\nas Counterattacking, Attack Power and Hit%."
181,2352238680,107920,11,Abwehraura,107630,15,Aura Defensiva,108399,15,Aura Défensive,106560,15,Defensive Aura,63,X,X,X,X,X,X,100,22,15,10,65,Block attacks,0,1,17,Defense,0,40,-1,None,0,0,-1,None,0,0,0,0,76411,92,Macht den Träger unverwundbar gegen normale\nAngriffe und verbessert auch die Verteidigung.,75872,81,Quien la lleva se hace invulnerable a\nAtaques normales. También mejora Defensa.,76087,88,"Rend son utilisateur invulnérable aux Attaques\nnormales, et améliore aussi la Défense.",75438,82,"Renders the wearer invulnerable to normal\nAttacks, and improves Defense as well."
182,2352238696,107931,9,Efeuband,107645,13,Banda de Ivy,108414,13,Ruban Lierre,106575,9,Ivy Band,63,X,X,X,X,X,X,100,23,28,100,48,Poison,0,-10,32,Green,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,76503,87,"Boosts Defense & Magic Defense, especially to\nGreen Magic, & protects against Poison.",75953,85,"Hace invulnerable al Veneno, mejora Defensa y\nResistencia a Magia y Ataques Verdes.",76175,96,Rend invulnérable au Poison. Améliore Défense\net Résistance à la Magie et aux Attaques Vertes.,75520,87,"Boosts Defense & Magic Defense, especially to\nGreen Magic, & protects against Poison."
183,2352238708,107940,13,Silvite Ring,107658,15,Anillo Silvite,108427,14,Bague Silvite,106584,13,Silvite Ring,63,X,X,X,X,X,X,100,30,47,100,49,Death,0,-10,37,Silver,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,76590,90,"Unverwundbarkeit gegen Eterni, verbessert\nAbwehr, Magie-Resistenz und silberne Angriffe.",76038,87,Inmuniza contra el Eterni y aumenta Defensa\ny Resistencia a Magia y Ataques de Plata.,76271,93,Invulnérabilité à Eterni. Améliore Défense\n& Résistance à la Magie & aux Attaques d'Argent.,75607,87,"Boosts Defense & Magic Defense, especially to\nSilver Magic, & protects against Death."
184,2352238724,107953,16,Gem of Fluidity,107673,16,Gema de Fluidez,108441,14,Pierre Fluide,106597,16,Gem of Fluidity,63,X,X,X,X,X,X,100,29,21,100,50,Stone,0,-10,17,Defense,0,10,18,MagDef,0,10,-1,None,0,0,0,0,76680,73,"Macht immun gegen Versteinerung,\nverbessert Abwehr und Magie-Resistenz.",76125,81,Inmuniza contra la Petrificación y aumenta\nla Defensa y Resistencia a la Magia.,76364,82,"Rend invulnérable à la Pétrification,\naméliore Défense et Résistance à la Magie.",75694,59,"Boosts Defense & Magic Defense, & protects\nagainst Stone."
185,2352238740,107969,14,Wind Gem Ring,107689,15,Gema de Viento,108455,15,Pierre de Vent,106613,14,Wind Gem Ring,63,X,X,X,X,X,X,100,24,62,100,51,Sleep,0,-10,35,Blue,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,76753,82,"Macht immun gegen Schlaf, verbessert\nAbwehr, Magie-Resistenz und blaue Angriffe.",76206,85,"Inmuniza contra el Sueño y mejora Defensa,\nResistencia a la Magia y Ataques Azules.",76446,97,Rend invulnérable au Sommeil. Améliore Défense\net Résistance à la Magie et aux Attaques Bleues.,75753,85,"Boosts Defense & Magic Defense, especially to\nBlue Magic, & protects against Sleep."
186,2352238756,107983,14,Wahrheitsauge,107704,17,Ojo de la Verdad,108470,15,Oeil de Vérité,106627,13,Eye of Truth,63,X,X,X,X,X,X,100,25,18,100,52,Confuse,0,-10,34,Purple,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,76835,87,"Macht immun gegen Verwirrung, verbessert\nAbwehr, Magie-Resistenz und Purpur-Angriffe.",76291,88,"Protege contra la Confusión, mejora Defensa\ny Resistencia a Ataques Mágicos y Púrpura.",76543,99,Invulnérabilité à la Confusion & accroît Défense\net Résistance à la Magie et aux Attaques Mauves.,75838,91,"Boosts Defense & Magic Defense, especially to\nPurple Magic, & protects against Confusion."
187,2352238772,107997,16,Verehrte Stimme,107721,17,Voz Reverenciada,108485,13,Voix vénérée,106640,14,Revered Voice,63,X,X,X,X,X,X,100,26,42,100,53,Silence,0,-10,34,Purple,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,76922,83,"Macht immun gegen Stille, verbessert Abwehr,\nMagie-Resistenz und Purpur-Angriffe.",76379,88,"Inmuniza contra el Silencio, mejora Defensa\ny Resistencia a Ataques Mágicos y Púrpura.",76642,97,Rend invulnérable au Silence & accroît Défense\net Résistance à la Magie et aux Attaques Mauves.,75929,89,"Boosts Defense & Magic Defense, especially to\nPurple Magic, & protects against Silence."
188,2352238788,108013,15,Ewigkeitsjuwel,107738,12,Gema Eterna,108498,17,Pierre Éternelle,106654,16,Everlasting Gem,63,X,X,X,X,X,X,100,28,17,100,54,Fatigue,0,-10,17,Defense,0,10,18,MagDef,0,10,-1,None,0,0,0,0,77005,68,"Macht immun gegen Ermüdung, verbessert\nAbwehr und Magie-Resistenz.",76467,80,Hace invulnerable a la Fatiga y mejora la\nDefensa y la Resistencia a la Magia.,76739,84,Rend invulnérable à la Fatigue et améliore\nla Défense et la Résistance à la Magie.,76018,62,"Boosts Defense & Magic Defense, & protects\nagainst Fatigue."
189,2352238804,108028,16,Behemoth's Ring,107750,16,Anillo Behemoth,108515,15,Bague Behemoth,106670,16,Behemoth's Ring,63,X,X,X,X,X,X,100,27,2,100,56,Weak,0,-10,36,Yellow,0,-2,17,Defense,0,5,18,MagDef,0,5,0,0,77073,84,"Macht immun gegen Schwäche, verbessert\nAbwehr, Magie-Resistenz und gelbe Angriffe.",76547,87,"Protege contra Debilidad, mejora Defensa y\nResistencia a Ataques Mágicos y Amarillos.",76823,99,Invulnérabilité à la Faiblesse & accroît Défense\net Résistance à la Magie et aux Attaques Jaunes.,76080,86,"Boosts Defense & Magic Defense, especially to\nYellow Magic, & protects against Weak."
190,2352238820,108044,17,Constitution Gem,107766,14,Gema Integral,108530,15,Pierre Miracle,106686,17,Constitution Gem,63,X,X,X,X,X,X,100,31,9,1000,79,Block negative states,0,-10,17,Defense,0,10,18,MagDef,0,10,-1,None,0,0,0,0,77157,96,"Wunderbarer Stein, der alle negativen Effekte\nverhindert, steigert Abwehr und Magie-Resistenz.",76634,85,Diamante que anula todo efecto adverso y\npotencia Defensa y Resistencia a la Magia.,76922,99,Pierre miraculeuse empêchant les effets néfastes\net accroissant Défense et Résistance à la Magie.,76166,91,"A miraculous stone that prevents all adverse\neffects, and boosts Defense & Magic Defense."
191,2352238840,108061,16,Nomadenschleier,107780,12,Velo Nómada,108545,16,Voile Nomadique,106703,13,Nomadic Veil,63,X,X,X,X,X,X,50,34,37,640,17,Defense,0,9,18,MagDef,0,9,-1,None,0,0,-1,None,0,0,0,0,77253,87,"Schleier, von Nomadenstämmen in Nasr getragen.\nVerbessert Abwehr und Magie-Resistenz.",76719,84,Velo que usan las tribus nómadas de Nasr.\nMejora Defensa y Resistencia a la Magia.,77021,89,Un voile porté par les tribus nomades à Nasr.\nAccroît Défense et Résistance à la Magie.,76257,78,A veil worn by tribes of nomads in Nasr.\nImproves Defense and Magic Defense.
192,2352238856,108077,12,Radiant Fur,107792,15,Visón Radiante,108561,15,Belle Fourrure,106716,12,Radiant Fur,63,X,X,X,X,X,X,50,39,41,3580,17,Defense,0,24,18,MagDef,0,24,-1,None,0,0,-1,None,0,0,0,0,77340,91,"Dicker Pelz, der Matrosen vor Kälte schützen\nsoll. Verbessert Abwehr und Magie-Resistenz.",76803,83,Grueso abrigo de piel de los marinos.\nMejora la Defensa y Resistencia a la Magia.,77110,95,Fourrure épaisse pour protéger les marins du\nfroid. Accroît Défense et Résistance à la Magie.,76335,94,"A thick fur, designed to protect sailors from \nthe cold. Improves Defense and Magic Defense."
193,2352238868,108089,14,Sandsturmring,107807,16,Anillo de Arena,108576,16,Bague du Désert,106728,16,Sand Storm Ring,63,X,X,X,X,X,X,50,35,44,770,16,Attack,0,9,1,Will,0,9,-1,None,0,0,-1,None,0,0,0,0,77431,90,"Verzauberter Ring, von Nomaden in der Wüste\ngetragen. Verbessert Angriffskraft & Willen.",76886,85,Anillo encantado usado por nómadas del desierto.\nMejora Poder de Ataque y Voluntad.,77205,90,Bague enchantée portée par les nomades du\ndésert. Améliore Pouvoir d'Attaque et Volonté.,76429,74,An enchanted ring worn by desert nomads.\nImproves Attack Power and Will.
194,2352238884,108103,13,Schädelkappe,107823,15,Gorra Calavera,108592,14,Chapeau Crâne,106744,10,Skull Cap,63,X,X,X,X,X,X,50,40,48,4300,16,Attack,0,24,1,Will,0,24,-1,None,0,0,-1,None,0,0,0,0,77521,90,"Hut, manchmal von Luftpiraten aus dem Osten\ngetragen. Verbessert Angriffskraft & Willen.",76971,84,Gorra exclusiva de los Piratas Aéreos del\nEste. Mejora poder de Ataque y Voluntad.,77295,89,Chapeau original que les Pirates de l'Est\nportent parfois. Améliore Attaque et Volonté.,76503,83,A unique hat sometimes worn by Eastern Air\nPirates. Improves Attack Power & Will.
195,2352238896,108116,12,Magierfluch,107838,17,Conjuro del Mago,108606,14,Fléau du Mage,106754,12,Mage's Bane,63,X,X,X,X,X,X,50,33,31,480,17,Defense,0,4,18,MagDef,0,4,16,Attack,0,4,1,Will,0,4,0,0,77611,76,"Helm, der Angriff, Abwehr, Willen und Magie-\nResistenz des Trägers erhöht.",77055,86,"Casco que mejora poder de Ataque, Voluntad\ny Resistencia a la Magia de quien lo usa.",77384,77,"Un casque qui augmente Attaques, Défense,\nVolonté et Résistance à la Magie.",76586,76,"A helm that increases the wearer's Attack,\nDefense,Will,and Magic Defense."
196,2352238908,108128,17,Blue Rogue Patch,107855,14,Parche Pirata,108620,16,Cache du Voleur,106766,17,Blue Rogue Patch,63,X,X,X,X,X,X,50,41,5,6820,17,Defense,0,18,18,MagDef,0,18,16,Attack,0,18,1,Will,0,18,0,0,77687,97,"Wird getragen, um Entschlusskraft zu zeigen. Ver\n-bessert Angriffe, Willen und Magie-Resistenz.",77141,82,"Indica decisión. Mejora los Ataques,\nDefensa, Voluntad y Resistencia a la Magia.",77461,92,"Montre une grande détermination. Améliore\nAttaques, Défense, Volonté & Résistance Magique.",76662,87,"Can be worn to show determination. Improves\nAttacks, Defense, Will and Magic Defense."
197,2352238928,108145,11,Mörderring,107869,15,Anillo Asesino,108636,17,Bague d'Assassin,106783,14,Assassin Ring,63,X,X,X,X,X,X,50,36,1,3200,80,First strike%,0,40,19,Hit%,0,40,-1,None,0,0,-1,None,0,0,0,0,77784,91,Ein in Nasr gefertigter Ring. Erhöht Wahrschein-\nlichkeit eines Erstschlags und Treffer%.,77223,75,Anillo hecho en Nasr. Aumenta la\nposibilidad de Primer Golpe y Aciertos%.,77553,78,Une bague fabriquée à Nasr. Augmente\nl'initiative et les chances de toucher.,76749,72,"A ring crafted in Nasr. Improves chances for\na First Strike, and Hit%."
198,2352238944,108156,13,Stealth Ring,107884,16,Anillo Sigiloso,108653,14,Bague Furtive,106797,13,Stealth Ring,63,X,X,X,X,X,X,50,37,51,3000,81,Run%,0,100,4,Quick,0,10,20,Dodge%,0,10,-1,None,0,0,0,0,77875,79,"Ring, der Geschicklichkeit und Ausweich%\nverbessert. Man entkommt fast immer.",77298,83,Anillo que aumenta Agilidad y Esquivar%.\nLa mayor parte de las veces puedes huir.,77631,89,Une bague qui améliore Agilité et Esquive. Vous\npouvez vous enfuir la plupart du temps.,76821,90,"A ring that improves Agile and Dodge%. In\nmost cases, you can run away 100% of the time."
199,2352238960,108169,11,Dhabu Haut,107900,12,Cuero Dhabu,108667,14,Cuir de Dhabu,106810,11,Dhabu Hide,63,X,X,X,X,X,X,50,38,16,2800,4,Quick,0,50,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,77954,61,"Zusammengefaltetes Stück Dhabu-Leder, als Panzer\nverwendet.",77381,69,Una pieza de cuero Dhabu envejecido\nque hace las veces de armadura.,77720,67,"Un morceau de cuir plié et traité de Dhabu,\nutilisé comme armure.",76911,54,"A folded piece of cured Dhabu hide, used as a\narmor."
200,2352238972,108180,14,Ominöse Maske,107912,16,Máscara Ominosa,108681,16,Masque sinistre,106821,13,Ominous Mask,37,X,"","",X,"",X,50,42,38,4760,68,Reduce spirit,0,1,16,Attack,0,75,17,Defense,0,75,-1,None,0,0,0,0,78015,87,"Verstärkt Angriff und Abwehr gewaltig,\naber reduziert den Spirit der Gruppe auf Null.",77450,85,"Potencia el poder de Ataque y la Defensa,\npero reduce a cero el Espíritu del Grupo.",77787,80,Augmente Puissance d'Attaque et Défense mais\nreduit l'Esprit du groupe à zéro.,76965,90,"Gives a large boost to Attack Power and Defense,\nbut reduces the party's Spirit to zero."
201,2352238988,108194,10,Flitzband,107928,16,Cinta Encantada,108697,12,Ruban Flash,106834,13,Flash Ribbon,29,"",X,X,X,"",X,50,43,19,60,4,Quick,0,2,-1,None,0,0,-1,None,0,0,-1,None,0,0,0,0,78102,56,"Verzaubertes Band, das Aikas Schnelligkeit\nverbessert.",77535,52,Una cinta encantada que mejora la Rapidez\nde Aika.,77867,51,Ruban enchanté qui améliore la Rapidité d'Aika.\n,77055,49,An enchanted Ribbon that improves Aika's\nQuick.
