Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value
52,0x332768,3,Shift_JIS,%s
53,0x33276c,5,Shift_JIS,GAME
54,0x332775,7,Shift_JIS,CAMERA
55,0x33277e,8,Shift_JIS,LIGHT 0
56,0x332787,8,Shift_JIS,LIGHT 1
57,0x332790,8,Shift_JIS,LIGHT 2
58,0x332799,9,Shift_JIS,MURABITO
59,0x3327a4,15,Shift_JIS,DEBUG MODE   -
60,0x3327b4,15,Shift_JIS,Calc Vertex  -
61,0x3327c4,15,Shift_JIS,Calc Polygon -
62,0x3327d4,15,Shift_JIS,Draw Polygon -
63,0x3327e4,15,Shift_JIS,FPS          -
64,0x3327f4,15,Shift_JIS,TEXTURE      -
65,0x332804,15,Shift_JIS,VIEW POS     -
66,0x332814,15,Shift_JIS,PURSUIT POS  -
67,0x332824,15,Shift_JIS,VIEW ANG     -
68,0x332834,15,Shift_JIS,PURSUIT ANG  -
69,0x332844,15,Shift_JIS,DISTANCE     -
70,0x332854,15,Shift_JIS,PERS         -
71,0x332864,15,Shift_JIS,LIGHT NUM    -
72,0x332874,15,Shift_JIS,LIGHT POS    -
73,0x332884,15,Shift_JIS,LIGHT VECTOR -
74,0x332894,15,Shift_JIS,AMBIENT      -
75,0x3328a4,15,Shift_JIS,DEFFUSE      -
76,0x3328b4,15,Shift_JIS,SPECULAR     -
77,0x3328c4,19,Shift_JIS,UP    - PLAYER Z +
78,0x3328d8,19,Shift_JIS,DOWN  - PLAYER Z -
79,0x3328ec,19,Shift_JIS,LEFT  - PLAYER X +
80,0x332900,19,Shift_JIS,RIGHT - PLAYER X -
81,0x332914,27,Shift_JIS,L BTN - VIEW 45 LEFT  TURN
82,0x332930,27,Shift_JIS,R BTN - VIEW 45 RIGHT TURN
83,0x33294c,25,Shift_JIS,X BTN - VIEW MODE CHANGE
84,0x332968,30,Shift_JIS,Y BTN - DEBUG INDICATE SWITCH
85,0x332988,26,Shift_JIS,Z BTN - DEBUG MODE CHANGE
86,0x3329a4,23,Shift_JIS,START - DUNGEON CHANGE
87,0x3329bc,23,Shift_JIS,UP    - PLAYER ADVANCE
88,0x3329d4,25,Shift_JIS,LEFT  - PLAYER TURN LEFT
89,0x3329f0,26,Shift_JIS,RIGHT - PLAYER TURN RIGHT
90,0x332a0c,25,Shift_JIS,L BTN - VIEW MODE CHANGE
91,0x332a28,17,Shift_JIS,UP    - X ROLL -
92,0x332a3c,17,Shift_JIS,DOWN  - X ROLL +
93,0x332a50,17,Shift_JIS,LEFT  - Y ROLL -
94,0x332a64,17,Shift_JIS,RIGHT - Y ROLL +
95,0x332a78,17,Shift_JIS,L BTN - PERS FAR
96,0x332a8c,18,Shift_JIS,R BTN - PERS NEAR
97,0x332aa0,22,Shift_JIS,A BTN - DISTANCE NEAR
98,0x332ab8,21,Shift_JIS,X BTN - DISTANCE FAR
99,0x332ad0,12,Shift_JIS,Y BTN - Y +
100,0x332adc,12,Shift_JIS,B BTN - Y -
101,0x332ae8,13,Shift_JIS,START - EXIT
102,0x332af8,12,Shift_JIS,UP    - Z +
103,0x332b04,12,Shift_JIS,DOWN  - Z -
104,0x332b10,12,Shift_JIS,LEFT  - X +
105,0x332b1c,12,Shift_JIS,RIGHT - X -
106,0x332b28,17,Shift_JIS,L BTN - Y ROLL +
107,0x332b3c,17,Shift_JIS,R BTN - Y ROLL -
108,0x332b50,17,Shift_JIS,X BTN - X ROLL +
109,0x332b64,17,Shift_JIS,A BTN - X ROLL -
110,0x332b78,19,Shift_JIS,Z BTN - RESET VIEW
111,0x332b8c,12,Shift_JIS,UP    - Z -
112,0x332b98,12,Shift_JIS,DOWN  - Z +
113,0x332ba4,12,Shift_JIS,LEFT  - X -
114,0x332bb0,12,Shift_JIS,RIGHT - X +
115,0x332bbc,18,Shift_JIS,UP    - LIGHT Z +
116,0x332bd0,18,Shift_JIS,DOWN  - LIGHT Z -
117,0x332be4,18,Shift_JIS,LEFT  - LIGHT X +
118,0x332bf8,18,Shift_JIS,RIGHT - LIGHT X -
119,0x332c0c,18,Shift_JIS,R BTN - LIGHT Y +
120,0x332c20,18,Shift_JIS,L BTN - LIGHT Y -
121,0x332c34,19,Shift_JIS,A BTN - AMBIENT UP
122,0x332c48,19,Shift_JIS,B BTN - DEFFUSE UP
123,0x332c5c,17,Shift_JIS,C BTN - SPECULAR
124,0x332c70,21,Shift_JIS,X BTN - LIGHT SWITCH
125,0x332c88,34,Shift_JIS,(L BTN)+(R BTN) - DELETE MURABITO
126,0x332cac,22,Shift_JIS,A BTN - SET MUARABITO
127,0x332cc4,4,Shift_JIS,%1d
128,0x332cc8,6,Shift_JIS,%3.2f
129,0x332cd0,4,Shift_JIS,%3d
130,0x332cd4,15,Shift_JIS,INFOMATION ON 
131,0x332ce4,13,Shift_JIS,STAGE SELECT
132,0x332cf4,10,Shift_JIS,GAME MODE
133,0x332d00,12,Shift_JIS,CAMERA MODE
134,0x332d0c,11,Shift_JIS,LIGHT MODE
135,0x332d18,9,Shift_JIS,FOG MENU
136,0x332d24,13,Shift_JIS,START = EXIT
137,0x332d34,14,Shift_JIS,CAMERA MODE 0
138,0x332d44,12,Shift_JIS,PURSUIT INF
139,0x332d50,9,Shift_JIS,VIEW INF
140,0x332d5c,10,Shift_JIS,ALL RESET
141,0x332d68,8,Shift_JIS,FOG OFF
142,0x332d70,16,Shift_JIS,NEAR    -1.0000
143,0x332d80,16,Shift_JIS,FAR   -100.0000
144,0x332d90,12,Shift_JIS,RED     255
145,0x332d9c,12,Shift_JIS,GREEN   255
146,0x332da8,12,Shift_JIS,BULE    255
147,0x332db4,16,Shift_JIS,\sound\m04s.p16
148,0x332e1c,18,Shift_JIS,\ending\staff.mld
149,0x333308,15,Shift_JIS,\ending\sr.mll
150,0x333318,17,Shift_JIS,\ending\sr_1.mll
151,0x33332c,17,Shift_JIS,\ending\sr_2.mll
152,0x333340,17,Shift_JIS,\ending\sr_3.mll
153,0x333354,17,Shift_JIS,\ending\srok.mll
154,0x333368,18,Shift_JIS,\ending\srok1.mll
155,0x33337c,18,Shift_JIS,\ending\srok2.mll
156,0x333390,18,Shift_JIS,\ending\srok3.mll
157,0x3333a4,25,Shift_JIS,Call Back Hooking Failed
158,0x3333c0,24,Shift_JIS,Call Back Delete Failed
159,0x3333d8,32,Shift_JIS,FioInit Error (memory allocate)
160,0x3333f8,36,Shift_JIS,FioOpen Error (memory allocate): %s
161,0x33341c,18,Shift_JIS,FioOpen Error: %s
162,0x333430,33,Shift_JIS,FioOpen Error (File Size): %s %d
163,0x333454,35,Shift_JIS,FioReadReq Error (memory allocate)
164,0x333478,8,Shift_JIS,a299a01
165,0x333480,37,Shift_JIS,Fio Auto Error (memory allocate): %s
166,0x3334a8,41,Shift_JIS,Fio Stream Error (memory allocate 1): %s
167,0x3334d4,30,Shift_JIS,Fio Stream Link Nothing Error
168,0x3334f4,24,Shift_JIS,File Seek Origin Error:
169,0x33350c,23,Shift_JIS,File Seek Error: %d %d
170,0x333524,3,Shift_JIS,..
171,0x333530,31,Shift_JIS,Move Root Dir Error : %s %d %d
172,0x333550,26,Shift_JIS,Move Dir Error : %s %d %d
173,0x33356c,30,Shift_JIS,Move Cache Error : %s - %d %d
174,0x33358c,17,Shift_JIS,LIGHT TRAP ERROR
175,0x3335a0,23,Shift_JIS,LIGHT STACK OVER ERROR
176,0x3335b8,24,Shift_JIS,LIGHT STACK UNDER ERROR
177,0x3335d0,26,Shift_JIS,SCRIPT LIGHT NUMBER ERROR
178,0x3335ec,26,Shift_JIS,CHANGE VERTEX COLOR START
179,0x333608,3,Shift_JIS,rb
180,0x33360c,25,Shift_JIS,MLD FAST HANDLE IS EMPTY
181,0x333628,35,Shift_JIS,mldTaskLoadMldDataAll Malloc Error
182,0x33364c,22,Shift_JIS,MLD FAST HANDLE ERROR
183,0x333664,12,Shift_JIS,Feb 13 2001
184,0x333670,9,Shift_JIS,22:00:47
185,0x33367c,14,Shift_JIS,01%02d45-7890
186,0x33368c,22,Shift_JIS,memory allocate error
187,0x3336a4,18,Shift_JIS,Config Init Error
188,0x3336b8,18,Shift_JIS,Config Exit Error
189,0x3336cc,12,Shift_JIS,\bonito.drv
190,0x3336d8,13,Shift_JIS,\aresnew.mlt
191,0x3336e8,25,Shift_JIS,MONO STEREO SET ERROR %d
192,0x333704,20,Shift_JIS,\sound\b7000000.mlt
193,0x333718,12,Shift_JIS,\player.mlz
194,0x333724,13,Shift_JIS,\ENGLISH.SOT
195,0x333734,12,Shift_JIS,\GERMAN.SOT
196,0x333740,12,Shift_JIS,\FRENCH.SOT
197,0x33374c,13,Shift_JIS,\SPANISH.SOT
198,0x33375c,4,Shift_JIS,Jan
199,0x333760,4,Shift_JIS,Feb
200,0x333764,4,Shift_JIS,Mar
201,0x333768,4,Shift_JIS,Apr
202,0x33376c,4,Shift_JIS,May
203,0x333770,4,Shift_JIS,Jun
204,0x333774,4,Shift_JIS,Jul
205,0x333778,4,Shift_JIS,Aug
206,0x33377c,4,Shift_JIS,Sep
207,0x333780,4,Shift_JIS,Oct
208,0x333784,4,Shift_JIS,Nov
209,0x333788,4,Shift_JIS,Dec
210,0x33378c,22,Shift_JIS,MATRIX STACK OVER !!!
211,0x3337a4,27,Shift_JIS,IDmem change size:%d %c %d
212,0x3337c0,22,Shift_JIS,memory allocate error
213,0x3337d8,7,Shift_JIS,M_AMEM
214,0x3337e0,30,Shift_JIS,IDmem Search error:0xffffffff
215,0x333800,28,Shift_JIS,Memory Segment Error 0x%08x
216,0x33381c,26,Shift_JIS,NoEqu free IDmem:%d %c %d
217,0x333838,26,Shift_JIS,no free IDmemory:%d %c %d
218,0x333854,6,Shift_JIS,_AMEM
219,0x33385c,14,Shift_JIS,memFree Error
220,0x33386c,18,Shift_JIS,memFree Dup Error
221,0x333880,7,Shift_JIS,D_AMEM
222,0x333888,27,Shift_JIS,memory reallocate error -1
223,0x3338a4,24,Shift_JIS,memory reallocate error
224,0x3338bc,7,Shift_JIS,R_AMEM
225,0x3338c3,5,Shift_JIS,MEMM
226,0x3338c8,5,Shift_JIS,FREE
227,0x3338cd,5,Shift_JIS,MEMR
228,0x3338d4,33,Shift_JIS,メニュー用メモリを確保出来ません
229,0x3338f8,17,Shift_JIS,get matrix error
230,0x33390c,23,Shift_JIS,Ground(%d) Link Max 16
231,0x333924,22,Shift_JIS,False GrdLink (%d:%d)
232,0x33393c,25,Shift_JIS,No Convert Ground:%d(%d)
233,0x333958,19,Shift_JIS,False Ground No:%d
234,0x3339a4,5,Shift_JIS,.mlt
235,0x3339ac,12,Shift_JIS,PAL Version
236,0x3339b8,12,Shift_JIS,Feb 13 2001
237,0x3339c4,9,Shift_JIS,10:54:48
238,0x3339d0,15,Shift_JIS,PRESS A BUTTON
239,0x3339e0,17,Shift_JIS,BankNum    : %3d
240,0x3339f4,17,Shift_JIS,RequestNum : %3d
241,0x333a08,28,Shift_JIS,PRESS A BUTTON   TEST SOUND
242,0x333a24,28,Shift_JIS,PRESS B BUTTON   STOP SOUND
243,0x333a40,34,Shift_JIS,PRESS S BUTTON   RETURN MAIN MENU
244,0x333a64,4,Shift_JIS,MAP
245,0x333a68,7,Shift_JIS,BATTLE
246,0x333a70,12,Shift_JIS,SHIP BATTLE
247,0x333a7c,11,Shift_JIS,SOUND TEST
248,0x333a88,7,Shift_JIS,OPTION
249,0x333a90,9,Shift_JIS,CONTINUE
250,0x333a9c,4,Shift_JIS,BGM
251,0x333aa0,5,Shift_JIS,LOOP
252,0x333aa8,3,Shift_JIS,SE
253,0x333aac,10,Shift_JIS,FILE NAME
254,0x333ab8,12,Shift_JIS,BANK NUMBER
255,0x333ac4,12,Shift_JIS,LIST NUMBER
256,0x333ad0,22,Shift_JIS,FreeTex Error GI=%08X
257,0x333ae8,3,Shift_JIS,rb
258,0x333aec,5,Shift_JIS,GBIX
259,0x333af4,5,Shift_JIS,PVRT
260,0x333afc,17,Shift_JIS,not found Tex:%s
261,0x333b10,5,Shift_JIS,.pvr
262,0x333b18,26,Shift_JIS,False ReLoadRenderTexture
263,0x333b34,13,Shift_JIS,ts000110.pvz
264,0x333b44,14,Shift_JIS,ts000110f.pvz
265,0x333b54,14,Shift_JIS,ts000110s.pvz
266,0x333b64,14,Shift_JIS,ts000110g.pvz
267,0x333b74,20,Shift_JIS,\field\ts000199.pvr
268,0x333b88,21,Shift_JIS,\field\ts000199f.pvr
269,0x333ba0,21,Shift_JIS,\field\ts000199s.pvr
270,0x333bb8,21,Shift_JIS,\field\ts000199g.pvr
271,0x333bd0,18,Shift_JIS,\title\title0.mld
272,0x333bf8,16,Shift_JIS,\sound\m02s.p04
273,0x333c08,20,Shift_JIS,\title\ts900026.mld
274,0x333c1c,20,Shift_JIS,\title\ts900028.mld
275,0x333c30,13,Shift_JIS,sotTitleDisc
276,0x333c40,8,Shift_JIS,\disk1.
277,0x333c48,20,Shift_JIS,\sound\m5000000.mlt
278,0x333c5c,11,Shift_JIS,ME201A.sct
279,0x333c68,11,Shift_JIS,ME299A.sct
280,0x333c74,20,Shift_JIS,\title\ts900000.mld
281,0x333c88,21,Shift_JIS,\title\ts900000f.mld
282,0x333ca0,21,Shift_JIS,\title\ts900000s.mld
283,0x333cb8,21,Shift_JIS,\title\ts900000g.mld
284,0x333cd0,19,Shift_JIS,\title\warning.mld
285,0x333ce4,20,Shift_JIS,\title\warningf.mld
286,0x333cf8,20,Shift_JIS,\title\warnings.mld
287,0x333d0c,20,Shift_JIS,\title\warningg.mld
288,0x333d20,5,Shift_JIS,NJCM
289,0x333d28,5,Shift_JIS,NJBM
290,0x333d30,34,Shift_JIS,scptBootup: scptArrayAlloc failed
291,0x333d54,34,Shift_JIS,scptArrayAlloc: initial two times
292,0x333d78,30,Shift_JIS,scptArrayAlloc: malloc failed
293,0x333d98,43,Shift_JIS,scptArrayAlloc(LazyJobList): malloc failed
294,0x333dc4,22,Shift_JIS,scptLoad: Len is zero
295,0x333ddc,31,Shift_JIS,scptLoad: gScpt.PtrTop == NULL
296,0x333dfc,27,Shift_JIS,scptAnarize: StackOverFlow
297,0x333e18,22,Shift_JIS,scptSTUB: code error!
298,0x333e30,23,Shift_JIS,GOSUB: Stack over flow
299,0x333e48,29,Shift_JIS,scptWWW: No Empty LazyBuffer
300,0x333e68,27,Shift_JIS,scptPRINT: malloc failed 1
301,0x333e84,34,Shift_JIS,scptPRINT: message post timed out
302,0x333ea8,25,Shift_JIS,scptPRINT MES: NO LABEL!
303,0x333ec4,31,Shift_JIS,scptPRINT MES: malloc failed 1
304,0x333ee4,39,Shift_JIS,scptPRINT(MES): message post timed out
305,0x333f0c,27,Shift_JIS,scptSELECT1: malloc failed
306,0x333f28,28,Shift_JIS,scptSELECT CHOSE: NO LABEL!
307,0x333f44,21,Shift_JIS,Scale: malloc failed
308,0x333f5c,34,Shift_JIS,SetShadow: message post timed out
309,0x333f80,27,Shift_JIS,ReSetShadow: malloc failed
310,0x333f9c,36,Shift_JIS,ReSetShadow: message post timed out
311,0x333fc0,30,Shift_JIS,Scale: message post timed out
312,0x333fe0,26,Shift_JIS,PartsScale: malloc failed
313,0x333ffc,35,Shift_JIS,PartsScale: message post timed out
314,0x334020,28,Shift_JIS,scptMapDefMO: malloc failed
315,0x33403c,36,Shift_JIS,scptMapDefMO: message post time out
316,0x334060,21,Shift_JIS,Proll: malloc failed
317,0x334078,30,Shift_JIS,Proll: message post timed out
318,0x334098,22,Shift_JIS,fin: malloc failed %d
319,0x3340b0,31,Shift_JIS,scptFin: message post time out
320,0x3340e4,22,Shift_JIS,ClF: malloc failed %d
321,0x3340fc,31,Shift_JIS,scptClF: message post time out
322,0x334130,21,Shift_JIS,CWait: malloc failed
323,0x334148,30,Shift_JIS,CWait: message post timed out
324,0x334168,26,Shift_JIS,TextChabne: malloc failed
325,0x334184,35,Shift_JIS,TextChange: message post timed out
326,0x3341a8,31,Shift_JIS,scptChangeParts: malloc failed
327,0x3341c8,35,Shift_JIS,ChangeParts: message post time out
328,0x3341ec,36,Shift_JIS,scptEnter: message post time out %d
329,0x334210,29,Shift_JIS,scptLet'sTalk: malloc failed
330,0x334230,36,Shift_JIS,scptLetsTalk: message post time out
331,0x334254,24,Shift_JIS,scptFace: malloc failed
332,0x33426c,32,Shift_JIS,scptFace: message post time out
333,0x33428c,30,Shift_JIS,scptNormalFace: malloc failed
334,0x3342ac,38,Shift_JIS,scptNormalFace: message post time out
335,0x3342d4,24,Shift_JIS,scptPutA: malloc failed
336,0x3342ec,32,Shift_JIS,scptPutA: message post time out
337,0x33430c,24,Shift_JIS,scptPutP: malloc failed
338,0x334324,32,Shift_JIS,scptPutP: message post time out
339,0x334344,24,Shift_JIS,scptNecA: malloc failed
340,0x33435c,32,Shift_JIS,scptNecA: message post time out
341,0x33437c,20,Shift_JIS,NecM: malloc failed
342,0x334390,29,Shift_JIS,necM: message post timed out
343,0x3343b0,34,Shift_JIS,scptRet: message post time out %d
344,0x3343d4,37,Shift_JIS,scptRet: no use enter table!!! No:%d
345,0x3343fc,21,Shift_JIS,Cl: malloc failed %d
346,0x334414,30,Shift_JIS,scptCl: message post time out
347,0x334448,23,Shift_JIS,TrackUp: malloc failed
348,0x334460,25,Shift_JIS,scptMVCB2: malloc failed
349,0x33447c,24,Shift_JIS,scptMVCA: malloc failed
350,0x334494,26,Shift_JIS,scptMVCALP: malloc failed
351,0x3344b0,25,Shift_JIS,scptMVCA3: malloc failed
352,0x3344cc,25,Shift_JIS,scptHopen: malloc failed
353,0x3344e8,33,Shift_JIS,scptHopen: message post time out
354,0x33450c,26,Shift_JIS,scptHclose: malloc failed
355,0x334528,34,Shift_JIS,scptHclose: message post time out
356,0x33454c,27,Shift_JIS,scptHchange: malloc failed
357,0x334568,35,Shift_JIS,scptHchange: message post time out
358,0x33458c,25,Shift_JIS,scptHread: malloc failed
359,0x3345a8,33,Shift_JIS,scptHread: message post time out
360,0x3345cc,28,Shift_JIS,scptHSetTask: malloc failed
361,0x3345e8,36,Shift_JIS,scptHtaskset: message post time out
362,0x33460c,24,Shift_JIS,scptHset: malloc failed
363,0x334624,32,Shift_JIS,scptHset: message post time out
364,0x334644,20,Shift_JIS,HCLR: malloc failed
365,0x334658,29,Shift_JIS,HCLR: message post timed out
366,0x334678,25,Shift_JIS,TaskOn: malloc failed %d
367,0x334694,30,Shift_JIS,TaskOn: message post time out
368,0x3346b4,26,Shift_JIS,TaskOff: malloc failed %d
369,0x3346d0,31,Shift_JIS,TaskOff: message post time out
370,0x3346f0,26,Shift_JIS,scptKill: SYNTAX ERROR!!!
371,0x33470c,28,Shift_JIS,scptINS BG: SYNTAX ERROR!!!
372,0x334728,29,Shift_JIS,scptDELL BG: SYNTAX ERROR!!!
373,0x334748,27,Shift_JIS,scptKeyWait: malloc failed
374,0x334764,32,Shift_JIS,scptParentOnD: task nothing #%d
375,0x334784,33,Shift_JIS,scptParentOffD: task nothing #%d
376,0x3347a8,5,Shift_JIS,init
377,0x3347b0,42,Shift_JIS,scptInitial: Not found Initial in script.
378,0x3347dc,5,Shift_JIS,loop
379,0x3347e4,29,Shift_JIS,scptTskDestruct: no Task #%d
380,0x334804,52,Shift_JIS,scptDestruct: wrong enter rable ! call programer %d
381,0x334838,35,Shift_JIS,tolObjSendEnter: buffer over No:%d
382,0x33485c,25,Shift_JIS,ENTER:ENTER TABLE OVER!!
383,0x334878,6,Shift_JIS,M%05d
384,0x334ce0,3,Shift_JIS,%d
385,0x334ce4,34,Shift_JIS,scptGetHakken(%d) actptr == NULL 
386,0x334d08,15,Shift_JIS,hakken%02d.mld
387,0x334d18,24,Shift_JIS,Malloc Failed : %s : %d
388,0x334d30,14,Shift_JIS,src\scpteve.c
389,0x334d40,30,Shift_JIS,scptUkisuguR: malloc failed 1
390,0x334d60,37,Shift_JIS,scptUkisuguR: message post timed out
391,0x334d88,26,Shift_JIS,Ukisugu1: malloc failed 1
392,0x334da4,33,Shift_JIS,Ukisugu1: message post timed out
393,0x334dc8,25,Shift_JIS,Ukinoru: malloc failed 1
394,0x334de4,32,Shift_JIS,Ukinoru: message post timed out
395,0x334e04,25,Shift_JIS,Ukitome: malloc failed 1
396,0x334e20,32,Shift_JIS,Ukitome: message post timed out
397,0x334ef8,20,Shift_JIS,OP TREASURE:No Task
398,0x334f0c,3,Shift_JIS,%s
399,0x334f10,27,Shift_JIS,scptPRINT: malloc failed 1
400,0x334f2c,35,Shift_JIS,scptSENNIN: message post timed out
401,0x334f54,10,Shift_JIS,HakkenMes
402,0x334f60,17,Shift_JIS,HamachouTalkData
403,0x334f74,15,Shift_JIS,sotScptMessage
404,0x334f84,21,Shift_JIS,Proll: malloc failed
405,0x334f9c,5,Shift_JIS,.mpb
406,0x334fa4,5,Shift_JIS,.msb
407,0x334fac,5,Shift_JIS,.mlt
408,0x334fb4,8,Shift_JIS,\sound\
409,0x334fbc,22,Shift_JIS,scptMV: malloc failed
410,0x334fd4,27,Shift_JIS,scptMV Node: malloc failed
411,0x334ff0,31,Shift_JIS,mv: Player Task isnot Setting.
412,0x335010,23,Shift_JIS,mv: Task %d Not found.
413,0x335028,29,Shift_JIS,mv: Bezier work init failed!
414,0x335048,30,Shift_JIS,scptMV: message post time out
415,0x335068,23,Shift_JIS,scptMVR: malloc failed
416,0x335080,28,Shift_JIS,scptMVR Node: malloc failed
417,0x33509c,31,Shift_JIS,scptMVR: message post time out
418,0x3350bc,25,Shift_JIS,scptRollA: malloc failed
419,0x3350d8,33,Shift_JIS,scptRollA: message post time out
420,0x3350fc,25,Shift_JIS,scptRollP: malloc failed
421,0x335118,33,Shift_JIS,scptRollP: message post time out
422,0x33513c,26,Shift_JIS,scptPlayMO: malloc failed
423,0x335158,30,Shift_JIS,PlayMO: message post time out
424,0x335178,29,Shift_JIS,scptPlayColMO: malloc failed
425,0x335198,37,Shift_JIS,scptPlayColMO: message post time out
426,0x3351c0,25,Shift_JIS,scptDefMO: malloc failed
427,0x3351dc,33,Shift_JIS,scptDefMO: message post time out
428,0x335200,23,Shift_JIS,scptMVF: malloc failed
429,0x335218,28,Shift_JIS,scptMVF Node: malloc failed
430,0x335234,32,Shift_JIS,mvf: Player Task isnot Setting.
431,0x335254,24,Shift_JIS,mvf: Task %d Not found.
432,0x33526c,30,Shift_JIS,mvf: Bezier work init failed!
433,0x33528c,31,Shift_JIS,scptMVF: message post time out
434,0x3352ac,23,Shift_JIS,scptMVS: malloc failed
435,0x3352c4,28,Shift_JIS,scptMVS Node: malloc failed
436,0x3352e0,32,Shift_JIS,mvs: Player Task isnot Setting.
437,0x335300,24,Shift_JIS,mvs: Task %d Not found.
438,0x335318,30,Shift_JIS,mvs: Bezier work init failed!
439,0x335338,31,Shift_JIS,scptMVS: message post time out
440,0x335358,24,Shift_JIS,scptMVSF: malloc failed
441,0x335370,29,Shift_JIS,scptMVSF Node: malloc failed
442,0x335390,33,Shift_JIS,mvsf: Player Task isnot Setting.
443,0x3353b4,25,Shift_JIS,mvsf: Task %d Not found.
444,0x3353d0,31,Shift_JIS,mvsf: Bezier work init failed!
445,0x3353f0,32,Shift_JIS,scptMVSF: message post time out
446,0x335410,23,Shift_JIS,scptMvj: malloc failed
447,0x335428,28,Shift_JIS,scptMvj Node: malloc failed
448,0x335444,31,Shift_JIS,scptMvj NodeSub: malloc failed
449,0x335464,31,Shift_JIS,scptMVJ: message post time out
450,0x335484,5,Shift_JIS,.mpb
451,0x33548c,5,Shift_JIS,.msb
452,0x335494,5,Shift_JIS,.mlt
453,0x33549c,28,Shift_JIS,scptParentOn: malloc failed
454,0x3354b8,36,Shift_JIS,scptParentOn: message post time out
455,0x3354dc,29,Shift_JIS,scptParentOff: malloc failed
456,0x3354fc,37,Shift_JIS,scptParentOff: message post time out
457,0x335524,27,Shift_JIS,scptPlayMO2: malloc failed
458,0x335540,31,Shift_JIS,PlayMO2: message post time out
459,0x335560,23,Shift_JIS,scptMV2: malloc failed
460,0x335578,28,Shift_JIS,scptMV2 Node: malloc failed
461,0x335594,32,Shift_JIS,mv2: Player Task isnot Setting.
462,0x3355b4,24,Shift_JIS,mv2: Task %d Not found.
463,0x3355cc,30,Shift_JIS,mv2: Bezier work init failed!
464,0x3355ec,31,Shift_JIS,scptMV2: message post time out
465,0x33560c,27,Shift_JIS,scptPlayMO3: malloc failed
466,0x335628,31,Shift_JIS,PlayMO3: message post time out
467,0x335648,23,Shift_JIS,scptMV3: malloc failed
468,0x335660,28,Shift_JIS,scptMV3 Node: malloc failed
469,0x33567c,32,Shift_JIS,mv3: Player Task isnot Setting.
