[Event Name],Task ID
M00020000,"\h(«Alan»)I'm gonna try and fix everything! You
just watch! You don't have to worry
about anything, okay Vyse?\e"
M00020001,"\h(«Alan»)We're not little babies anymore! I was a little
scared at first, but we've got to learn to take
care of things around here, too!\c"
M00030000,\h(«Lindsi»)Vyse… Just promise me one thing…\e
M00030001,"\h(«Lindsi»)You have to promise me that you'll come
back safely, no matter what! Okay? Promise?\e"
M00030002,"\h(«What will you say?»)“Sure, I promise.”
“Sorry… I can't promise anything.”\e"
M00030003,"\h(«Vyse»)Sure, I promise. Have I ever not come home
safely? Have I ever let you down, Lindsi?\e"
M00030004,"\h(«Lindsi»)N, no… You've always come home to us…\e"
M00030005,"\h(«Vyse»)You see? So you don't need to worry.
So, don't worry… I'll come back safely.
And I'll bring back everyone with me.\e"
M00030006,"\h(«Lindsi»)Okay! It's a promise then! We'll all be
waiting for you!! Come home soon!\c"
M00030007,"\h(«Vyse»)To be perfectly honest… I can't really say.
I mean, I've never even been to Valua before…
I don't know what lies ahead.\e"
M00030008,"\h(«Lindsi»)No, don't say that! You have to come home!
You just have to!!!\e"
M00030009,"\h(«Vyse»)… I'll try my best, Lindsi. I'll try my best.\e"
M00030010,"\h(«Lindsi»)You better come back! Or else I'm gonna have to
go out and bring you back, okay?!\c"
M00030011,"\h(«Lindsi»)You have to promise to come back home with
everyone else, okay? It's a promise!\c"
M00030012,\h(«Pow»)Pow pow!\e
M00030013,"\h(«Vyse»)Okay, Pow, I have to go away for a little
while… You be a good boy and look after
everyone while I'm away, alright?\e"
M00040000,\h(«Pow»)Pow pow! Pow!!\c
M00040001,\h(«Pow»)Pow pow! Pow!!\c
M00080000,"\h(«Vyse's Mother»)Good morning, dear. Are you all set to go?
I… I almost don't want you to go…
But, I suppose you must.\e"
M00080001,"\h(«Vyse's Mother»)Stand tall, my son. When a sailor starts out on
a journey, he needs to go with a little more
hope in his eyes than that, okay?\e"
M00080002,"\h(«Vyse's Mother»)We'll be fine here on the island, so don't worry
about a thing. You just make sure and bring your
father home safe and sound. Good luck, my dear…\c"
M00080003,"\h(«Vyse's Mother»)Vyse, why don't you take a little rest? You
must be very tired. A little nap can work
wonders sometimes…\e"
M00080004,"\h(«What will you say?»)“Sure, I could use a little rest.”
“Nah… I'll be fine. I'm not that tired.”\e"
M00080005,"\h(«Vyse»)Sure, I could use a little rest. I was starting
to get a little tired…\e"
M00080006,"\h(«Vyse's Mother»)No problem.
Sleep well, Vyse.\e"
M00080007,"\h(«Vyse's Mother»)It looks like you rested well.
Be careful out there, okay?\c"
M00080008,"\h(«Vyse»)I'll be fine, mom. I'm not that tired.\e"
M00080009,"\h(«Vyse's Mother»)I see. Well, just be careful out there, okay?\c"
M00090000,"\h(«Jessica»)This scarf… I was knitting it for my husband,
Patch, before… before the Valuans took him.\e"
M00090001,"\h(«Jessica»)No… I must keep knitting. I must finish it.
Then I will give it to my husband when he
returns. I know he'll be back… I just know it…\c"
M00100000,"\h(«Granny»)Your father and everyone else tried to make
me run and hide underground, but I refused to.\e"
M00100001,"\h(«Granny»)Call me a stubborn old woman if you want, but
when I die, I want to die in my own home.\e"
M00100002,"\h(«Granny»)But… I didn't die. And all the young men were
captured… Oh, Vyse, I'm so glad you're safe,
though. It's all so horrible… so horrible…\c"
M00100003,"\h(«Granny»)We just have to think of it as a test that the
Moons are putting us through. They are testing
our bonds of love and friendship…\c"
M00100004,"\h(«Granny»)Vyse… Aika… You both are going after Dyne and
the others? I pray that the Moons watch over
you, wherever you may go…\c"
M00160000,"\h(«Ben the Lookout»)V, Vyse, is that you? We got hit badly
by the Valuans… by the Armada…\e"
M00160001,"\h(«Ben the Lookout»)… They just attacked us out of nowhere…
I barely had time to warn the others…
Everything's been destroyed…\e"
M00160002,"\h(«Ben the Lookout»)The women and children took refuge underground,
but the Captain and the others… they were all
captured and taken prisoner…\c"
M00160003,"\h(«Ben the Lookout»)Everyone else is… in the underground docks…
Hurry and go to them… Your mother was
worried sick…\c"
MS00010000,"\h(«Jimmy»)¡No te preocupes por nosotros, Vyse!
¡Nos ocuparemos de todo mientras estés fuera!\e"
MS00010001,"\h(«Jimmy»)¿La herida? ¡Está casi curada! ¡Como decía
siempre mi padre, si algo no te mata, te hace
más fuerte!\c"
MS00020000,"\h(«Alan»)¡Voy a arreglarlo todo! ¡Tú mira! No tienes que
preocuparte de nada, ¿vale, Vyse?\e"
MS00020001,"\h(«Alan»)¡Ya no somos niños pequeños! ¡Al principio me
daba un poco de miedo, pero tenemos que aprender
a ocuparnos de estas cosas!\c"
MS00030000,\h(«Lindsi»)Vyse…… Sólo prométeme una cosa……\e
MS00030001,"\h(«Lindsi»)Prométeme que volverás sano y salvo, ¡pase lo
que pase! ¿Vale? ¿Prometido?\e"
MS00030002,"\h(«¿Qué vas a decir?»)“Claro, lo prometo.”
“Lo siento…… Pero no puedo prometer nada.”\e"
MS00030003,"\h(«Vyse»)Claro, lo prometo. ¿Es que no vuelvo siempre a
casa? ¿Te he decepcionado alguna vez, Lindsi?\e"
MS00030004,"\h(«Lindsi»)No, no…… Siempre vuelves a casa……\e"
MS00030005,"\h(«Vyse»)¿Lo ves? No tienes de qué preocuparte.
Así que tranquila…… Volveré de una pieza.
Y traeré conmigo a todos los demás.\e"
MS00030006,"\h(«Lindsi»)¡Muy bien! ¡Entonces prometido! ¡¡Te estaremos
esperando!! ¡Vuelve pronto a casa!\c"
MS00030007,"\h(«Vyse»)Si te digo la verdad…… Cómo te lo digo.
Quiero decir, es la primera vez que voy a
Valua…… Y no sé lo que me espera.\e"
MS00030008,"\h(«Lindsi»)¡Ni se te ocurra decir eso!
¡Tienes que volver!
¡¡¡Tienes que volver!!!\e"
MS00030009,"\h(«Vyse»)…… Lo intentaré, Lindsi. Haré lo que pueda.\e"
MS00030010,"\h(«Lindsi»)¡Como no vuelvas te vas a enterar!
¡Iré yo a buscarte si hace falta!\c"
MS00030011,"\h(«Lindsi»)Tienes que prometerme que vas a volver con todos
los demás, ¿vale? ¡Lo prometes!\c"
MS00030012,\h(«Pow»)¡Pow pow!\e
MS00030013,"\h(«Vyse»)Muy bien, Pow, tengo que irme fuera por un
tiempo…… Vas a ser bueno y cuidar de todos
mientras yo estoy fuera, ¿eh?\e"
MS00040000,\h(«Pow»)¡Pow pow! ¡¡Pow!!\c
MS00040001,\h(«Pow»)¡Pow pow! ¡¡Pow!!\c
MS00080000,"\h(«Madre de Vyse»)Buenos días. ¿Estáis todos preparados?
Yo…… no quiero que os vayáis……
Pero supongo que es vuestro deber.\e"
MS00080001,"\h(«Madre de Vyse»)Mantente erguido, hijo mío. Cuando un marino
empieza un viaje, tiene que partir con un poco
más de esperanza en los ojos, ¿vale?\e"
MS00080002,"\h(«Madre de Vyse»)Aquí estaremos bien, no te preocupes. Tú
asegúrate de que traes a tu padre sano y salvo.
Que la suerte te acompañe, hijo mío……\c"
MS00080003,"\h(«Madre de Vyse»)Vyse, ¿por qué no descansas un poco?
Debes estar cansado.
A veces una siestecita hace maravillas……\e"
MS00080004,"\h(«¿Qué vas a hacer?»)“Claro, me viene bien un descanso.”
“No…… me encuentro bien. No estoy cansado.”\e"
MS00080005,"\h(«Vyse»)Claro, me viene bien un descanso.
Estoy empezando a notarme cansado……\e"
MS00080006,"\h(«Madre de Vyse»)Está bien.
Que descanses, Vyse.\e"
MS00080007,"\h(«Madre de Vyse»)Has dormido muy bien.
Ten mucho cuidado por ahí, ¿eh?\c"
MS00080008,"\h(«Vyse»)No te preocupes, mamá. No estoy tan cansado.\e"
MS00080009,"\h(«Madre de Vyse»)Ya. Bueno, ten mucho cuidado por ahí, ¿vale?\c"
MS00090000,"\h(«Jessica»)Esta bufanda…… era para mi marido, Patch,
antes…… antes de que se lo llevaran los Valuan.\e"
MS00090001,"\h(«Jessica»)No…… debo seguir tejiendo. Tengo que terminarla.
Se la daré a mi marido cuando regrese.
Sé que va a regresar…… Lo sé……\c"
MS00100000,"\h(«Abuela»)Tu padre y los demás querían que fuera a
esconderme en un refugio subterráneo, pero me
negué.\e"
MS00100001,"\h(«Abuela»)Dirás que soy una vieja cabezota, pero cuando me
muera, quiero morir en mi propia casa.\e"
MS00100002,"\h(«Abuela»)Pero…… yo no he muerto y todos los chicos
jóvenes fueron capturados…… Vyse, me alegro de
que tú estés vivo. Es tan horrible……\c"
MS00100003,"\h(«Abuela»)Tenemos que planteárnoslo como una prueba que
las Lunas nos ponen. Están poniendo a prueba
nuestros lazos de amor y de amistad……\c"
MS00100004,"\h(«Abuela»)Vyse…… Aika…… ¿Vais a ir con Dyne y los demás?
Rezaré por que las Lunas os protejan allá donde
estéis……\c"
MS00160000,"\h(«Ben el Vigía»)¿Eres tú, Vyse? Los Valuan nos han alcanzado y
nos han provocado grandes daños…… Ha sido la
Armada……\e"
MS00160001,"\h(«Ben el Vigía»)…… Nos han atacado por sorpresa……
Apenas tuve tiempo para avisar a los demás……
Lo han destrozado todo……\e"
MS00160002,"\h(«Ben el Vigía»)Las mujeres y los niños se refugiaron bajo
tierra, pero al Capitán y los demás…… se los
llevaron prisioneros……\c"
MS00160003,"\h(«Ben el Vigía»)Todos los demás…… se refugiaron en el
embarcadero…… Date prisa y ve para allá……
Tu madre está preocupadísima……\c"
MF00010000,"\h(«Jimmy»)Ne t'en fais pas pour nous, Vyse ! Nous nous
occuperons de tout pendant ton absence !\e"
MF00010001,"\h(«Jimmy»)Ma blessure ? Ça va beaucoup mieux ! Mon père
m'a toujours dit que ce qui fait mal mais ne tue
pas, rend inévitablement plus fort !\c"
MF00020000,"\h(«Alan»)Je vais essayer de tout arranger ! Tu verras !
Ne t'inquiète surtout pas, OK Vyse ?\e"
MF00020001,"\h(«Alan»)Nous ne sommes plus des bébés ! J'avais un peu
peur au début, mais nous aussi nous devons
apprendre à nous débrouiller !\c"
MF00030000,\h(«Lindsi»)Vyse…… Promets-moi une chose……\e
MF00030001,"\h(«Lindsi»)Tu dois me promettre que tu reviendras en un
seul morceau, quoiqu'il arrive ! OK ? Promis ?\e"
MF00030002,"\h(«Que direz-vous ?»)“OK, promis.”
“Désolé…… Je ne peux rien promettre.”\e"
MF00030003,"\h(«Vyse»)OK, promis. Est-ce que cela m'est déjà arrivé de
ne pas rentrer ? Est-ce que je t'ai déjà laissée
tomber, Lindsi ?\e"
MF00030004,"\h(«Lindsi»)N, non…… Tu es toujours revenu……\e"
MF00030005,"\h(«Vyse»)Tu vois ? Alors c'est inutile de s'inquiéter.
Je reviendrai. Et je ramènerai tout le monde.\e"
MF00030006,"\h(«Lindsi»)OK ! Tu promets alors ! Nous t'attendrons !
Reviens vite !\c"
MF00030007,"\h(«Vyse»)Pour être franc…… Je ne sais pas.
Je veux dire, je ne suis jamais allé à Valua……
Je ne sais pas ce qui nous attend.\e"
MF00030008,"\h(«Lindsi»)Non, ne dis pas cela ! Tu dois rentrer !
Il le faut !!!\e"
MF00030009,"\h(«Vyse»)…… Je ferai de mon mieux, Lindsi.
Je ferai de mon mieux.\e"
MF00030010,"\h(«Lindsi»)Tu as intérêt de revenir ! Sinon je viendrai te
chercher pour te ramener, d'accord ?!\c"
MF00030011,"\h(«Lindsi»)Tu dois me promettre que tu reviendras avec tous
les autres ? Promis !\c"
MF00030012,\h(«Pow»)Pow pow !\e
MF00030013,"\h(«Vyse»)D'accord, Pow, je dois partir pendant quelques
temps…… Sois gentil et veille sur tout le monde,
d'accord ?\e"
MF00040000,\h(«Pow»)Pow pow ! Pow !!\c
MF00040001,\h(«Pow»)Pow pow ! Pow !!\c
MF00080000,"\h(«Mère de Vyse»)Bonjour, mon chéri. Tout est prêt pour le
départ ? Je…… je préférerais que tu restes……
Mais, je sais que tu dois y aller.\e"
MF00080001,"\h(«Mère de Vyse»)Relève la tête, mon fils. Quand un marin se
prépare à faire un voyage, il doit avoir un peu
plus d'espoir que cela, d'accord ?\e"
MF00080002,"\h(«Mère de Vyse»)Tout ira bien sur l'île, alors ne t'en fais pas.
Je te demande simplement de ramener ton père
sain et sauf. Bonne chance, mon chéri……\c"
MF00080003,"\h(«Mère de Vyse»)Vyse, pourquoi ne pas te reposer un peu ?
Tu dois être très fatigué. Une petite sieste
peut faire des miracles……\e"
MF00080004,"\h(«Que direz-vous ?»)“Une petite sieste me ferait du bien.”
“Non…… Ça ira. Je ne suis pas très fatigué.”\e"
MF00080005,"\h(«Vyse»)Une petite sieste me ferait du bien. Je
commençais à me sentir un peu fatigué……\e"
MF00080006,"\h(«Mère de Vyse»)Pas de problème.
Dors bien, Vyse.\e"
MF00080007,"\h(«Mère de Vyse»)Tu as l'air bien reposé.
Sois prudent là-bas, d'accord ?\c"
MF00080008,"\h(«Vyse»)Ça ira, maman. Je ne suis pas si fatigué.\e"
MF00080009,"\h(«Mère de Vyse»)Je vois. Bon, sois prudent là-bas, d'accord ?\c"
MF00090000,"\h(«Jessica»)Cette écharpe…… Je la tricotais pour mon mari,
Patch, avant…… avant que les Valuans ne
l'emportent.\e"
MF00090001,"\h(«Jessica»)Non…… Je dois continuer à tricoter. Je dois la
terminer. Je la donnerai à mon mari à son
retour. Je sais qu'il reviendra…… Je le sais……\c"
MF00100000,"\h(«Grand-mère»)Ton père et tous les autres voulaient que je me
cache dans les souterrains, mais j'ai refusé.\e"
MF00100001,"\h(«Grand-mère»)Dis que je suis bornée si tu veux, mais c'est
dans ma maison que je veux mourir.\e"
MF00100002,"\h(«Grand-mère»)Mais…… je ne suis pas morte. Et tous les hommes
jeunes ont été capturés…… Oh, Vyse, je suis
contente que tu sois en vie. C'est vraiment
horrible…… vraiment horrible……\c"
MF00100003,"\h(«Grand-mère»)Il faut voir cela comme un test des Lunes. Elles
testent l'amour et l'amitié que nous avons les
uns pour les autres……\c"
MF00100004,"\h(«Grand-mère»)Vyse…… Aika…… Vous allez à la recherche de Dyne
et des autres ? Je prie pour que les Lunes vous
protègent, où que vous soyez……\c"
MF00160000,"\h(«Ben la Vigie»)V, Vyse, c'est toi ? Les Valuans…… l'Armada……
ils ne nous ont pas ratés.\e"
MF00160001,"\h(«Ben la Vigie»)…… Ils nous ont attaqués par surprise……
J'ai eu à peine le temps de prévenir les
autres…… Ils ont tout détruit……\e"
MF00160002,"\h(«Ben la Vigie»)Les femmes et les enfants se sont réfugiés dans
le souterrain, mais le Capitaine et les autres……
Ils ont tous été faits prisonniers……\c"
MF00160003,"\h(«Ben la Vigie»)Tous les autres sont…… dans les docks
souterrains…… Va vite les voir…… Ta mère était
malade d'inquiétude……\c"
MG00010000,"\h(«Jimmy»)Mach dir um uns keine Sorgen, Vyse! Wir
kümmern uns in deiner Abwesenheit um alles!\e"
MG00010001,"\h(«Jimmy»)Meine Verletzung? Ist schon alles gut!
Mein Vater hat immer gesagt, dass alles, was
dich nicht umbringt, zuerst wehtut, aber
dann macht es dich stärker!\c"
MG00020000,"\h(«Alan»)Ich werd versuchen, alles zu reparieren!
Du brauchst nur zuzuschauen! Du brauchst dich
um nichts zu kümmern, okay Vyse?\e"
MG00020001,"\h(«Alan»)Wir sind schließlich keine Babies mehr! Ich
hatte erst etwas Angst, aber wir müssen auch
lernen, uns um die Dinge hier zu kümmern!\c"
MG00030000,\h(«Lindsi»)Vyse…… Versprich mir nur eines……\e
MG00030001,"\h(«Lindsi»)Du musst mir versprechen, dass du heil
wiederkommst, egal, was passiert! Ok?
Abgemacht?\e"
MG00030002,"\h(«Was wirst du sagen?»)“Klar, ich versprech's”.
“Tut mir leid…… ich kann nichts versprechen”.\e"
MG00030003,"\h(«Vyse»)Klar, ich versprech's. Bin ich schon mal
nicht heil wieder nach Hause gekommen?
Hab ich dich je im Stich gelassen, Lindsi?\e"
MG00030004,\h(«Lindsi»)N…ein…… Du bist immer zu uns zurückgekehrt……\e
MG00030005,"\h(«Vyse»)Siehst du? Also mach dir keine Sorgen……
Ich komme heil wieder. Und ich bring
auch all die anderen mit zurück.\e"
MG00030006,"\h(«Lindsi»)Ok! Versprochen ist versprochen! Wir warten
alle auf dich!! Komm bald nach Hause!\c"
MG00030007,"\h(«Vyse»)Um ganz ehrlich zu sein…… ich kann's nicht
sagen. Ich meine, ich war noch nie vorher in
Valua…… ich weiß nicht, was uns erwartet.\e"
MG00030008,"\h(«Lindsi»)Nein, sag das nicht! Du musst zurückkommen!
Du musst einfach!!!\e"
MG00030009,"\h(«Vyse»)…… Ich werde mein Bestes tun, Lindsi. Ich
werde mein Bestes tun.\e"
MG00030010,"\h(«Lindsi»)Dass du ja wiederkommst! Sonst muss ich
hinausfahren und dich zurückholen, okay?!\c"
MG00030011,"\h(«Lindsi»)Du musst versprechen, mit allen anderen
zurückzukommen, okay? Versprich es!\c"
MG00030012,\h(«Pow»)Pau pau!\e
MG00030013,"\h(«Vyse»)Ok, Pow, ich muss für eine Weile weg……
Du benimmst dich brav und schaust nach allen,
während ich weg bin, ist das klar?\e"
MG00040000,\h(«Pow»)Pau pau! Pau!!\c
MG00040001,\h(«Pow»)Pau pau! Pau!!\c
MG00080000,"\h(«Vyses Mutter»)Morgen, mein Kleiner. Bist du soweit? Mir…… wäre
es fast lieber, wenn du
nicht gingest…… Aber du musst wohl.\e"
MG00080001,"\h(«Vyses Mutter»)Halt dich aufrecht, mein Sohn. Wenn ein Seemann
auf eine Reise geht, dann sollte er etwas mehr
Hoffnung zeigen, ok?\e"
MG00080002,"\h(«Vyses Mutter»)Wir kommen hier auf der Insel zurecht, also
mach dir keine Sorgen. Pass nur auf, dass du
deinen Vater gesund und munter zurück nach
Hause bringst. Viel Glück, mein Lieber……\c"
MG00080003,"\h(«Vyses Mutter»)Vyse, warum ruhst du dich nicht ein wenig aus?
Du musst sehr müde sein. Ein kleines Nickerchen
kann manchmal Wunder bewirken.\e"
MG00080004,"\h(«Was wirst du sagen?»)“Klar, ich könnte ein wenig Ruhe vertragen”.
“Nö…… schon in Ordnung. Ich bin nicht so müde”.\e"
MG00080005,"\h(«Vyse»)Klar, ich könnte ein wenig Ruhe vertragen.
Ich fange an, etwas müde zu werden……\e"
MG00080006,"\h(«Vyses Mutter»)Kein Problem.
Schlaf gut, Vyse.\e"
MG00080007,"\h(«Vyses Mutter»)Du hast dich wohl gut erholt.
Sei vorsichtig dort draußen, ok?\c"
MG00080008,"\h(«Vyse»)Schon gut, Mama. Ich bin gar nicht so müde.\e"
MG00080009,"\h(«Vyses Mutter»)Ach so. Tja, also, sei vorsichtig dort
draußen, okay?\c"
MG00090000,"\h(«Jessica»)Dieser Schal…… ich habe ihn für meinen Mann
Patch gestrickt, bevor…… bevor ihn die
Valuaner mitnahmen.\e"
MG00090001,"\h(«Jessica»)Nein…… ich muss weiter stricken. Ich muss ihn
zu Ende stricken. Dann gebe ich ihn meinem
Mann, wenn er zurückkommt. Ich weiß, er wird
zurückkommen…… ich weiß es einfach……\c"
MG00100000,"\h(«Oma»)Dein Vater und alle anderen haben mir gesagt,
ich soll rennen und mich im Untergrund
verstecken, aber ich habe mich geweigert.\e"
MG00100001,"\h(«Oma»)Du kannst mich eine sture alte Frau
nennen, aber wenn ich sterbe, möchte ich in
meinem eigenen Heim sterben.\e"
MG00100002,"\h(«Oma»)Aber…… ich bin nicht gestorben. Und alle
jungen Männer wurden gefangen genommen……
Oh, Vyse, ich bin froh, dass du in Sicherheit
bist. Es ist alles so furchtbar…… so furchtbar.\c"
MG00100003,"\h(«Oma»)Wir müssen es einfach als eine Prüfung
betrachten, die uns die Monde auferlegen.
Sie prüfen unsere Bande der Liebe und der
Freundschaft.\c"
MG00100004,"\h(«Oma»)Vyse…… Aika…… ihr folgt beide Dyne und den
anderen? Ich bete, dass euch die Monde
beschützen, wo ihr auch immer hingeht……\c"
MG00160000,"\h(«Ben, der Wachtposten»)V……Vyse, bist du's? Die Valuaner…… die
Armada hat uns ganz schön erwischt……\e"
MG00160001,"\h(«Ben, der Wachtposten»)……Sie haben uns einfach aus dem Nichts
angegriffen…… Ich hatte kaum Zeit, die anderen
zu warnen…… alles wurde zerstört……\e"
MG00160002,"\h(«Luftpirat»)Die Frauen und Kinder versteckten sich im
Untergrund, aber der Captain und die anderen……
sie wurden alle gefangen genommen……\c"
MG00160003,"\h(«Ben, der Wachtposten»)Alle anderen sind…… auf den unterirdischen
Docks…… Geh zu ihnen, beeil dich…… deine
Mutter ist krank vor Sorge.\c"
Ms002b000,"\h(«Vyse»)I can't believe it…
Everything is burnt to a crisp…\c"
Ms002b001,"\h(«Vyse»)Even the walls are falling apart. It's going to
take a lot of work to fix this place again.\c"
Ms002b002,"\h(«Vyse»)The spear that was hanging here has been reduced
to almost nothing but ashes.\c"
Ms002b003,"\h(«Vyse»)This pillar used to never budge, no matter how
hard you hit it. Now it's ready to fall over…\c"
Ms002b004,"\h(«Vyse»)The plant that Granny was raising has fallen off
of her dresser. She put so much love into
raising that thing… She must be heart-broken.\c"
Ms002b005,"\h(«Vyse»)Well, at least the salted fish is safe…\c"
Ms002b006,"\h(«Vyse»)It looks like someone was in the middle of
cooking and just left this pot here when the
attack started.\c"
Ms002b007,"\h(«Vyse»)Granny's pot is still full of food. She was
probably cooking when the Valuans attacked. I
hope she's had something to eat since then…\c"
Ms002b008,"\h(«Vyse»)The glass has been shattered and shards are
scattered everywhere. Even the utensils that
were inside the drawer are all scattered around.\c"
Ms002b009,"\h(«Vyse»)The water inside has been polluted with ashes
and dust. This water is unusable now…\c"
Ms002b010,\h(«Vyse»)It's filled with water all the way to the brim.\c
Ms002b011,"\h(«Vyse»)The pickled turnips look and smell as good as
ever… Well, they look and smell as good as
pickled turnips can get, I suppose.\c"
Ms002b012,"\h(«Vyse»)The glass has been shattered and shards are
scattered everywhere. Even the utensils that
were inside the drawer are all scattered around.\c"
Ms002b013,"\h(«Vyse»)It looks like someone was in the middle of
cooking and just left this pot here when the
attack started.\c"
Ms002b014,"\h(«Vyse»)Someone left the pot on the fire. There isn't
a whole lot cooking inside the pot, either…\c"
Ms002b015,"\h(«Vyse»)The water inside has been polluted with ashes
and dust. This water is unusable now…\c"
Ms002b016,\h(«Vyse»)It's filled with water all the way to the brim.\c
Ms002b017,"\h(«Vyse»)The dresser seems to have survived intact. It
doesn't look like the contents have been
disturbed, either.\c"
Ms002b018,"\h(«Vyse»)It's my old man's bed. It looks like it wasn't
damaged by the attack.\c"
Ms002b019,"\h(«Vyse»)The fireplace is cold… I don't know when the
last time this fireplace was ever cold. Mom
rarely ever lets the fire go out…\c"
Ms002b020,"\h(«Vyse»)Mom almost never lets the fire go out… I don't
know why, but it's almost depressing…\c"
Ms002b021,"\h(«Vyse»)The glass has been shattered and shards are
scattered everywhere. Even the utensils that
were inside the drawer are all scattered around.\c"
Ms002b022,"\h(«Vyse»)I don't think I could relax right now, even if
I tried. I'd just be wasting my time if I were
to try and lie down in bed.\c"
Ms002b023,"\h(«Vyse»)Whew… My book on navigation wasn't burnt in the
fires. It's covered in ashes, but at least it's
okay.\c"
Ms002b024,"\h(«Vyse»)These papers must've been scattered in the
attack. No wait… I left these papers out here.
Oops.\c"
Ms002b025,"\h(«Vyse»)Oh man… The sign that used to say “Windmill
Island” is broken.\c"
Ms002b026,"\h(«Vyse»)Oh man… The sign that used to say “Windmill
Island” is broken.\e"
Ms002b027,"\h(«Vyse»)Well, I suppose now that the Valuans know that
it was just a cover-up, there's no point in
calling this place Windmill Island anymore.\c"
Ms002b028,"\h(«Vyse»)This is probably from a cannon blast. Even the
ground is scorched here… Those Valuans are
going to pay…\c"
Ms002b029,"\h(«Vyse»)It's hard to think that just before we left for
Shrine Island that there was laundry hanging up
to dry as usual here…\c"
Ms002b030,"\h(«Vyse»)Even the garden looks like it was hit. I don't
think any of the turnips survived the attack.\c"
Ms002b031,"\h(«Vyse»)Damn… It's stuck. It was probably jammed shut
by the attack.\c"
Ms002b032,"\h(«Vyse»)The door is jammed. It looks like it was bent
out of shape in the attack.\e"
Ms002b033,"\h(«Vyse»)This windmill was sort of like the symbol of
this island. And now it's nearly in ruins…\c"
Ms002b034,"\h(«Vyse»)The ladder was destroyed in the attack. There's
no way we can make it up to Lookout Island right
now.\c"
Ms002b035,"\h(«Vyse»)A big chunk of rock is blocking the door to
Aika's house. An explosion from one of the
cannon blasts probably did this.\c"
Ms002b036,"\h(«Vyse»)This boulder's huge! The Valuans must have
really strong cannons to have caused something
like this to fly so far.\c"
Ms002b037,"\h(«Vyse»)It's no use. I can't move this boulder… It's
way too heavy.\c"
Ms002b038,"\h(«Vyse»)… I can't go any further. Everything was
destroyed beyond here.\c"
Ms002b039,"\h(«Vyse»)This is no time for me to go out sailing. I have
to check up on everyone to make sure they're
okay!\c"
Ms002b040,"\h(«What will you do?»)“Set sail for Valua.”
“Stay a little while longer.”\c"
MSs002b000,"\h(«Vyse»)No puedo creérmelo……
Todo ha quedado chamuscado……\c"
MSs002b001,"\h(«Vyse»)Hasta los muros se desploman. Nos va a costar
mucho volver a arreglar este lugar.\c"
MSs002b002,"\h(«Vyse»)El arpón que estaba aquí ha quedado
prácticamente reducido a cenizas.\c"
MSs002b003,"\h(«Vyse»)Este pilar no se movía nada antes,
por muy fuerte que lo golpearas.
Ahora está a punto de caerse……\c"
MSs002b004,"\h(«Vyse»)La planta que esa pobre anciana cuidaba se ha
caído de su cómoda. Le dedicó tantos cuidados……
Debe de estar totalmente desolada.\c"
